"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","result.11","result.12","result.13","result.14","result.15","result.16","result.17","result.18","result.19","result.20"
"1",0.0260138782894991,0.0317943966790499,0.0268026853212061,0.0291092694475368,0.032734843065279,0.0293794441077815,0.0303770512934321,0.030786715178787,0.0275828198160536,0.0304159641466937,0.0318940194465235,0.0344552124105297,0.0276988672657511,0.0281860082119685,0.0277195585636622,0.0269268681061366,0.0284168572916426,0.0239182762576912,0.0294087001974358,0.0342279352028973
"2",0.0260724058369707,0.0316464496785747,0.0267184954437865,0.0290840939905454,0.0327007997198941,0.0293057947553538,0.0302825345473395,0.0308052099071338,0.0275834006500753,0.0303504398106236,0.0319684761638344,0.0342674896317725,0.0276593069786096,0.0281006692825216,0.0276971400392717,0.026789799580122,0.0283250644638852,0.0238261468203483,0.0293454085137749,0.0341351786672768
"3",0.0300292700173139,0.0357800055226172,0.0302256366554703,0.0329887272505181,0.0374752953080848,0.0331282631729721,0.0339846729990913,0.0353923182699097,0.0314175477998898,0.0342557366283563,0.0368360699170286,0.0387253210721256,0.0313736624804675,0.0316474741682096,0.0315224221386485,0.0302120697903529,0.0318730743347023,0.0270455455383354,0.0332445786152102,0.0386248904669617
"4",0.0445103977675935,0.0514729503953399,0.0441201224092383,0.0507539585286942,0.056440420034606,0.0484036112485097,0.0482122318893601,0.0514435222272796,0.0464057013072512,0.049915245312349,0.0535929320515738,0.056765961076575,0.0460672122924229,0.0456634115807069,0.0459359663307082,0.0444483210651873,0.0456175867422983,0.039668589909436,0.0483326879999874,0.0577668240084841
"5",0.00103457208231875,0.00131389139915985,0.00133661775786807,0.00120066199531163,0.00111336349253261,0.00129874195630535,0.00145658373539312,0.0011155153785836,0.00116873626396834,0.00130592388474262,0.00104945670399619,0.00132173553921545,0.00124294273958734,0.00138728737492119,0.00123153128835166,0.00136036166660364,0.00139788092841771,0.00127840056878981,0.00129173560001283,0.00129008575463223
"6",0.000123653610613044,0.000123642234710048,0.00012374025338445,0.000123812748091473,0.000123653610613044,0.00012381739871514,0.000129191617533348,0.000123653610613044,0.000123692977662169,0.000123685246328671,0.000123653610613044,0.000123821552408243,0.000123726580616724,0.000123810255825372,0.000123769735497897,0.000123813126817931,0.000124836110027135,0.000123813257410411,0.000123631946113718,0.000123693366188519
"7",0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044
"8",0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044,0.000123653610613044
