"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"170",-292.056806146328,-26635.7650535962,-42466.2114297249,-55535.8485211469,-61369.6232024643,-62098.5668625596,-60160.1365356941,-52594.4432613151,-42052.2242240441
"171",-1193.50460590981,-27667.7001182352,-44021.0664492391,-54073.3971992471,-60156.28486031,-58771.356032237,-55580.4303425863,-50130.535191654,-40040.6825082441
"172",-119.632768514771,-23579.724370538,-43682.9040125434,-56585.960334866,-62500.9032338705,-63748.1081972111,-62629.1979269731,-56515.2681236779,-45376.3829697664
"173",17199.9959908077,717.17327809687,-15079.7951572553,-21405.7323711872,-27303.6908807086,-26329.1456573971,-21395.1086202007,-14223.3387833466,-3692.03016551939
"174",31196.3136473856,5231.51581177774,-15813.6736314129,-31306.6537896646,-39434.7964477652,-40040.9485053504,-36895.3026284531,-32314.4013482689,-21668.2747717295
"175",30755.1553526861,4654.43739501312,-18617.0623686156,-30853.6832099931,-37523.2333357072,-40658.8863414392,-38254.9165199869,-29609.9360389871,-21344.9161042011
"176",25174.2741018207,5256.20011015911,-14784.503234772,-28073.1340450404,-35638.7161738558,-42765.3554715982,-40826.6673080897,-30875.6012999543,-23450.1224175807
"177",22163.1638497044,4944.76671129888,-23262.6920005993,-33191.0008882622,-41437.2178329803,-44402.1894295812,-39837.8004538721,-36462.8503126872,-26269.1325388773
"178",20608.0636751945,-8389.139860905,-26986.2549308104,-41954.295171261,-49873.69209326,-51612.6237867093,-49183.8426791685,-43634.5350557247,-34807.0622724393
"179",11728.9378933701,-14116.9355827383,-31600.1728258215,-43967.2981341266,-52644.4210175255,-56248.6041322946,-53620.5509325631,-47553.540572153,-39083.7008010934
"180",17469.8194833461,-8748.32629493675,-29550.2808459176,-42960.0247009161,-48777.6493016993,-50407.5196381926,-45244.4135373831,-41178.7657338212,-34743.3422961619
"181",11650.1517180458,-12090.0144800627,-23017.4759762259,-36100.7241643134,-44202.292683457,-44840.1324383374,-41558.617310186,-35608.6803856189,-24856.3878148076
"182",8741.44849584281,-16647.4172107555,-35342.8697705358,-46950.5935230913,-54705.5737374322,-52376.8164894264,-50925.9162086865,-44798.3676872112,-34948.7572328013
"183",5473.36243188684,-20537.9864934956,-37906.4424886804,-47584.2458152007,-54508.5438410241,-55691.37109322,-50548.0848631695,-44654.8003553607,-37867.8794583112
"184",7833.52345719829,-15530.9307840853,-33760.0049727404,-41313.3811374112,-55928.0080952635,-57750.8648821406,-53587.5644502201,-48959.9356921624,-40351.8010362768
"185",13551.2279026563,-12840.6832511484,-32670.0597371521,-47699.7931866842,-52247.6977464197,-56493.959091805,-53131.0350927781,-47590.3900364697,-38535.2662282273
"186",12745.0054783589,-15364.5278391343,-35949.1345964647,-46601.8067383607,-51306.6277167412,-54502.238630658,-51435.1810946521,-46476.4466381799,-39971.50706897
"187",23965.0911426534,-7129.11704465359,-23160.2590162165,-34104.0755002949,-41896.3450434699,-43874.3243467343,-37633.6233183266,-31613.2332855895,-23388.7229810117
"188",21246.8869697272,431.636762892227,-15747.9525251521,-29416.0060883806,-33862.2500376459,-44487.0797059622,-41405.6837030094,-36806.0173606937,-27919.2565910291
"189",16698.6558055176,-10942.1973752026,-27373.2137315949,-42576.3113198905,-50991.0568219166,-49459.915661076,-48109.5762061679,-43172.7326462789,-36228.2371550921
"190",16731.2856047542,-15294.4852954678,-34478.2486891696,-46906.6567591119,-52419.6125121071,-56396.6193168616,-51077.4983985706,-47257.8832600527,-38492.4178082937
"191",5018.69381060524,-21581.8169881799,-38746.2009968932,-51796.3961699026,-58263.6336995621,-59875.1691742457,-58129.157841519,-55100.9752382181,-45844.9383811571
"192",3656.4590508291,-23980.0807452752,-42641.1803175982,-53082.1808279565,-62455.9754856566,-64106.8847093561,-61648.6152070779,-55026.8784434272,-45238.7680496241
"193",4156.31728476642,-18803.1735673217,-38620.0889492928,-53880.0028316344,-60103.9234214407,-63358.0818845074,-60772.3492274622,-54840.1888529829,-45671.2504187813
"194",3645.07600646345,-23600.0349766197,-42758.9356271472,-54390.1748157493,-61560.7792377022,-63399.0197751693,-57028.7868001286,-52565.8758637599,-43068.6358133752
"195",15437.877849955,-17088.6447201536,-37347.5326469963,-47936.3645957293,-54336.0011592291,-57236.3816639404,-55516.9726954454,-50294.3874264088,-40682.7430872306
"196",11047.7163288489,-15502.702719278,-34808.9347348195,-47987.4665750712,-56060.3129546154,-58070.8595924064,-52990.4093417992,-45605.96960821,-35800.9163715633
"197",19680.2004882494,-19245.9373007752,-32987.3800197474,-46963.386968225,-53610.2763133315,-56802.8664009737,-53791.2719122216,-49164.0310540772,-37581.8292476742
"198",21870.0837696843,-11092.2225018264,-31371.3042628279,-43898.6086659682,-51602.1192623454,-53522.7854908243,-54216.471217073,-48356.3750746711,-39735.6293998337
"199",5703.85061998764,-17282.9179286653,-38324.1919528038,-51473.6931165603,-57428.8582922054,-57800.4595021493,-54184.2001973125,-48686.2460562274,-40431.8364120279
"200",12312.2197701638,-18267.3413421996,-36389.6935939891,-50315.0990160728,-55010.5837051474,-57257.7857148142,-54441.4170660231,-48350.1616977425,-38058.6460082326
"201",1262.66761685305,-24318.8794948056,-40474.6644434527,-53592.5158751947,-60101.1464126576,-62525.5191787002,-56826.604938141,-54030.0031976404,-44349.8013924085
"202",2085.38746230784,-25698.5110801575,-41135.0909644578,-51416.9986337624,-59751.6960972739,-60115.1323788968,-58275.5111175121,-53780.3070176807,-42291.7066575833
"203",6782.97956628242,-20186.8298984409,-39197.6085023684,-51256.6096897219,-60181.3879622658,-61598.2764078547,-60274.1922354917,-52137.7625975908,-42796.2392388672
"204",4212.52875312162,-23538.0717758397,-37070.313434697,-47438.029040393,-54165.97472465,-55820.863407487,-53498.4748620195,-46569.8449939679,-38003.6983140411
"205",6421.84971473475,-15419.9837774339,-31573.0053811686,-46567.9797330582,-54053.0888283423,-55808.0700959705,-52609.1371459698,-46244.800625337,-37253.7553183674
"206",5952.06876169206,-22541.155490229,-42053.5491182433,-52612.7201099925,-58566.1463687393,-60379.3938974921,-56526.4518251026,-49045.3941592891,-39828.8876315021
"207",2052.47871664821,-25808.8148602089,-41361.1627903779,-53244.731640196,-59232.2376073678,-59221.5151909566,-56718.7302666082,-52092.3420264158,-42058.1344279019
"208",14698.4172430034,-18751.7134053679,-37486.0269796273,-51620.1793029328,-57623.0640927624,-57495.594084667,-55690.8850061869,-49639.3923933161,-40814.5081548016
"209",13985.0503492594,-9162.72936002368,-27871.3614811982,-35623.8748916155,-40736.5257695674,-42786.7109245225,-40332.3565991768,-34727.514823973,-24522.853703243
"210",35768.0636783211,1672.0581600978,-22371.0609366155,-35266.634338777,-42116.8628733722,-42567.4093893362,-40812.2009246373,-37066.4678765813,-25769.759041621
"211",11544.5384598805,-19500.1086031293,-36500.5550743021,-45898.9130631174,-54562.9734710755,-56291.2782981805,-52722.6544304906,-48280.3625748761,-38557.0793307524
"212",9912.05201113979,-15478.4019815205,-36597.5847641217,-49451.423632008,-54656.9478099936,-55248.3139504188,-53120.9482944374,-45810.7183470446,-38189.728298766
"213",1966.94133208744,-25419.8805077325,-42218.2036351192,-54440.4947642963,-60137.1296470588,-61219.5454706204,-58145.1283173271,-52673.3906654154,-44080.0846747313
"214",1144.73587495643,-24950.1639236525,-45106.8046606502,-56009.1291960525,-60543.4125783087,-64433.2041381837,-59441.2053410978,-55747.7945457873,-45565.2087563477
"215",6585.29190672799,-15981.8941560108,-38463.1381688781,-52850.300407304,-56721.4644713121,-56332.7007548676,-54122.7892898762,-49111.2686811577,-41392.2738805768
"216",12087.4205251949,-23418.155257867,-39748.6195407151,-52775.238826287,-59188.6339266143,-60703.3016848078,-57473.9498210153,-52233.4347585113,-43788.7800952331
"217",6373.21988794216,-24626.8919343588,-42846.8253180338,-50973.9471213341,-57447.202464012,-58369.662096544,-54437.6276086914,-49238.9283484455,-40619.4726709415
"218",11870.2750958537,-19914.9141399804,-37458.8613347457,-50347.8738786423,-56666.8440792632,-58248.550018863,-54724.2718700547,-49443.0309438778,-40973.5689730266
"219",35633.1208985879,588.272989507368,-14707.2962066011,-27360.9379029862,-32726.6979839657,-35624.7435316638,-38804.4110632801,-31281.415048808,-21882.5460538892
"220",16604.1984750474,-7332.31719832665,-26331.8004026988,-41935.044389742,-48672.5889038723,-48232.2669834181,-48522.0413090692,-41928.0851608775,-36195.0747656352
"221",7111.19897068727,-21317.5768115312,-35681.8468272943,-48991.4210728182,-55671.6310615522,-57532.8604115485,-53367.0726355736,-49551.7502605549,-40186.544635254
"222",6461.69751607119,-24386.6337070301,-40817.8140653777,-52713.5517705482,-60231.1011794415,-61568.9868992341,-60746.5986944471,-54076.7024753876,-44581.3583957047
"223",3217.5194794164,-19544.3393179309,-40424.8071187891,-49913.4068971852,-59995.4385074306,-60737.2854029711,-56218.0194601243,-50227.7019612577,-41629.6504819602
"224",11101.9761770989,-18969.5553583367,-38388.1270325144,-51547.0017159554,-59629.8239928754,-60631.5483136842,-57533.8619196478,-51735.8023894733,-40945.12819219
"225",3580.80922858717,-25208.5561938625,-41249.6522072594,-51611.1485906154,-58927.125624763,-61626.7680710887,-57850.1205616984,-53008.4435491553,-41868.2336982253
"226",3873.00077376373,-20467.8857930409,-37221.6724597283,-48923.6250048311,-55174.3492800321,-56446.3964349274,-52313.9178190691,-47135.4525239442,-36305.5313346541
"227",5628.13494956307,-24827.2886211342,-39854.289584096,-52943.1270212317,-58840.1837656936,-60145.0069299266,-57399.7775028286,-51009.1387535368,-41025.7956768874
"228",-1474.89792988618,-26103.2646749526,-43044.5901660396,-55252.6590565263,-59969.1521955982,-63037.3300277657,-58985.1544094021,-52843.2670350097,-41997.5508154909
"229",2724.71048565057,-23921.4440892716,-39887.9395979275,-52478.2194202208,-62248.0894848229,-61347.7958477721,-59831.1775652073,-55323.0724521066,-46545.3064618324
"230",1501.66529051779,-25884.7454865812,-44056.4764582166,-54862.8145822681,-61423.9541970432,-62760.0399984848,-62246.462641741,-55404.0053962314,-46155.5652232263
"231",2299.55053687631,-22635.9343589566,-39600.0463511656,-53422.9960620369,-59164.4928065574,-62658.010802643,-58839.3837297123,-53883.2626417236,-44174.6831778384
"232",62.8249331357356,-22483.788507469,-43039.2437244211,-56105.3091260239,-64063.3238153484,-66479.02212002,-64006.2955074996,-57119.0923091943,-50343.139867821
"233",10096.9716926186,-23316.963590444,-39924.583732788,-54545.2920875745,-60351.3185678167,-62299.4026632171,-60330.2668012695,-53852.4568308933,-44850.2712912771
"234",2645.2229917614,-23797.4839574282,-42124.4490325586,-55611.1731278495,-60334.631446851,-63279.5006342984,-60731.1180747487,-55756.2472636768,-46417.5812913172
"235",2545.77780858667,-25206.5524521221,-46549.3613699737,-57290.8936332831,-63746.889950815,-64797.4658071558,-62199.5423663591,-55938.5199464454,-48205.8736561793
"236",3250.64729057139,-28471.5391932836,-45560.3559514253,-57641.4176937981,-61661.1813512872,-62427.5992063271,-60958.729878262,-54805.0176108013,-49205.2042477882
"237",4522.09011131783,-27314.3871676201,-43356.1592172063,-54390.3744951629,-61975.8978749844,-63354.0449609688,-57879.7673813228,-54481.1623567721,-47326.4064568616
"238",3035.60086702756,-25062.8182932866,-42553.6821008825,-56491.6145592882,-62784.5322687038,-65252.4827474739,-61590.6771302196,-56506.6507821819,-47013.8067385331
"239",647.418327126768,-24718.3655936514,-45839.584531135,-56568.0446351834,-62981.2626601718,-65038.4745963838,-62937.0080401938,-57486.6994960885,-46200.5725735559
"240",8344.17048163927,-20141.5635963049,-41333.1241306131,-50983.3694692791,-58507.7731226487,-59140.7269382425,-57749.4237785794,-53331.1151791198,-44223.7015016934
"241",4940.38847934239,-22459.1860158349,-39120.760540361,-52112.7863787614,-58507.9414051141,-61737.366858862,-58075.5608437964,-50555.1100050459,-42355.1688567197
"242",7330.03936960323,-19623.5097623448,-40733.903975515,-52628.4939951288,-59397.8155418389,-62129.2808369685,-59524.0671498748,-53528.9549286413,-43827.8432079245
"243",7406.87877798325,-21945.9316244989,-42803.5407714432,-53008.3569166938,-60573.2260488116,-60024.5496176897,-59114.5415273691,-52859.4540421562,-40967.0588513371
"244",6079.89031276855,-24436.4227836665,-42886.5120486228,-55394.4549265056,-59687.269850545,-60615.5342901087,-61504.1764648321,-55012.8317454675,-45051.7057645162
"245",13645.1821250669,-14377.0396515626,-30751.6488199333,-46587.8450660258,-51190.2486602848,-54121.4102398565,-54684.6471757848,-46513.3545640716,-40622.5760654611
"246",15036.9760489327,-14212.313377022,-34594.4371590813,-46629.1242879563,-55846.3383072548,-57314.0437665218,-54516.2917988199,-46260.3949428577,-39202.2558736812
"247",4074.23627162904,-28306.1265764904,-44453.9401275321,-55730.0457567393,-64612.1701418722,-66397.262496886,-64072.6769079869,-58969.9652126247,-48622.2074556985
"248",2184.23846336406,-26264.6544856066,-44566.1243630353,-54803.6062760838,-63207.4071298539,-64189.7275781674,-61148.9068482097,-57115.7844133875,-48147.1364500911
"249",4822.59653805144,-21225.2011535939,-41316.535008063,-53931.5969209041,-64265.567397862,-66045.2663405987,-62068.6339757174,-56157.7253444779,-46495.6151865313
"250",4221.71299994546,-19101.8738215392,-39674.3043496949,-49913.0546545825,-58443.8519023481,-57187.9048226135,-54714.8731528441,-47756.463227954,-40523.4825749093
"251",-555.160685722906,-25731.3934714219,-47593.7340075286,-60262.8506181297,-65705.9753291758,-68649.7866822957,-65584.1144781786,-59945.2648374896,-50059.7408051301
"252",-889.368993782119,-25119.8463512334,-43943.1652630338,-55965.5415567283,-63533.3184463371,-62921.0022872432,-62943.9361173595,-57376.2456738869,-47044.5090481571
"253",-2034.3575197394,-27073.6616507155,-46008.6317986165,-58023.3441769855,-63090.4708957941,-64175.5173850307,-59921.1352032738,-55645.471583859,-46869.6971963888
"254",7654.00709416756,-21988.3034631832,-41929.7395750575,-52990.3920611415,-58115.9869163019,-60798.2987722632,-58803.3228686254,-51910.0693850352,-41698.4231911573
"255",4408.89359380281,-24146.5194886524,-42342.1461677802,-54423.5923092771,-60201.5635852697,-63230.7674662322,-58602.7390324716,-51224.2170930587,-40859.9050682624
"256",4801.66511177921,-26662.9466004309,-42661.1902051645,-53282.5161938395,-58895.5234760079,-59108.2151874459,-57130.260053979,-50232.5940755093,-42041.9928081403
"257",8722.49683930479,-22501.2813492646,-39356.9677978833,-52308.3292578082,-54872.9341748101,-57808.9304516778,-54990.682133481,-47548.1526714784,-39429.9596871639
"258",1185.29156127051,-24988.0311655995,-44022.4590297144,-54075.9667702607,-57146.4226895117,-59999.4666775654,-55965.71297657,-53277.8742911243,-41518.8123314291
"259",8737.87587548405,-10437.2897259359,-26004.1117999874,-35534.8919352703,-38787.2022132863,-39227.2246231559,-34032.9142912858,-26024.1030587247,-13379.5991462283
"260",16687.9948150441,-9547.25147443144,-28156.9566902093,-39623.6739915573,-45008.2543294423,-46091.8825486927,-43169.937862954,-37344.6731813381,-25310.665090716
"261",22637.4669650981,-5245.99596201365,-18974.3282864886,-28017.0903051014,-39565.5620329139,-41636.8154995044,-40522.5664114573,-32268.9758533276,-25056.2738274019
"262",18955.9774255005,-4076.96011949798,-18351.4366214144,-35766.3723347079,-40737.4198806397,-44418.1656422089,-43211.6347120534,-36946.7870780303,-30549.8577386374
"263",18906.7844024578,-3952.16082134137,-23357.0635888785,-34162.0971045317,-43115.4236597621,-44822.8610230207,-41799.8974510533,-35109.996290678,-26304.54756167
"264",20137.9935856131,-6253.89204660493,-23559.4746579149,-35122.9913706325,-38970.6598004234,-41421.1648503447,-41790.1563500538,-35553.547344008,-24494.6679653224
"265",3075.03042239096,-17702.4342606962,-32681.5527869077,-48510.4248848264,-54186.2261718811,-56972.6563399739,-53740.755849935,-50529.4935527184,-40522.9618916215
"266",13241.6455151532,-15094.792165661,-29122.8079735446,-43816.5545473047,-53077.9029036304,-52032.6806478831,-52008.8520495671,-46320.1601123157,-36037.561331545
"267",25984.6739749358,-4606.42267929219,-20913.5103673751,-32350.1531286549,-36612.6860546902,-36663.4178869531,-28364.1241725399,-27210.9355893269,-18457.4401043095
"268",9464.36403558257,-15575.5515603135,-30915.9854900209,-45827.5956320074,-49616.711251051,-51342.9684550953,-49149.7226822585,-40473.4636950378,-31571.603323358
"269",12483.702959332,-21958.5067382315,-36955.1854546769,-45613.9520324622,-56485.2443499069,-58102.143169785,-55610.1612410512,-47122.372566055,-38796.836103472
"270",7554.16106483163,-23304.921680774,-36673.8800452999,-50979.9725220481,-55060.2532272487,-57257.5349410853,-55740.898992663,-48927.4217645944,-40706.6274396733
"271",3895.85299651974,-22290.0055647167,-39192.3028602275,-51530.2585541759,-57668.799842835,-58231.6497993308,-57018.9334990212,-52252.0808642896,-42251.0904801252
"272",22738.9124523802,-5128.45555418278,-27076.7268507662,-39271.0053311088,-49056.3897669197,-51697.1305472979,-48542.750693057,-44811.3051448903,-36596.1540343738
"273",14930.6768931818,-13084.6412070743,-32257.4790328262,-42895.8378198364,-47954.6675207891,-51947.1435105418,-50224.3332902885,-43622.2886515441,-34970.0959686578
"274",17340.177079029,-9297.94889141564,-29558.986450041,-40839.4522672218,-52534.7318947964,-52204.6373581192,-48524.4236687402,-44517.2525133224,-34817.013697807
"275",10194.5402547419,-15646.6072991386,-34327.9460102894,-44792.695868797,-49436.064560342,-55005.3572833932,-46972.271544351,-42952.2424031019,-32537.6204414037
"276",5474.75894975167,-21162.9575041875,-34073.7639338498,-45489.3028329281,-54671.4778862734,-55222.2397375631,-53128.048967958,-46735.7137080357,-37822.274850021
"277",11139.7270906193,-20819.2667677259,-37680.7806899655,-50613.8738592254,-57367.6553228271,-60490.2662475956,-57739.0939747312,-51555.1020682133,-45055.2578941517
"278",7147.93801246051,-20266.6968259999,-36466.6709925664,-48827.0514577288,-55377.9780542296,-56690.8961620826,-55205.1677070504,-47617.7664564026,-40829.3223187341
"279",23275.4038539081,-5238.07914497042,-21527.8501941227,-33981.5897359903,-40642.041258362,-42057.5847742062,-41088.3142130723,-37124.4444020337,-29324.4396623505
"280",23516.4451671874,2616.54701063416,-19755.7665635947,-34443.0727542897,-43241.9980264194,-44486.5699196883,-42377.8950810975,-37053.6902589963,-27799.871408569
"281",12685.7899455436,-16818.457170477,-39810.5852193448,-50262.0635758334,-58191.0073673405,-61182.4671612892,-59499.5823146743,-53978.3680801843,-43510.7761752747
"282",11957.2125624157,-18703.2599853229,-36267.5061398726,-51800.0475283404,-58149.8459157481,-58963.2763809633,-56603.2415643606,-52326.5079288149,-41692.2019008595
"283",7265.33190201874,-22420.3349982741,-41001.7148636081,-53582.3510642346,-61949.3359246262,-63886.0970878453,-60684.4825569776,-54208.8019817791,-46631.7844420167
"284",5425.67350665005,-20900.0066625746,-34791.2518972357,-50373.8887332331,-56764.8217992057,-61116.7059274254,-58989.3375289423,-50637.0567657511,-43083.5131234019
"285",6434.58779089947,-16967.3644044308,-38413.4495304974,-50148.2635124811,-54565.0250412599,-54668.0722630775,-51443.4890037634,-44496.8521885565,-35959.4500148924
"286",8960.25445023507,-20029.2697660288,-35731.5681031562,-45179.6826248247,-53778.7117906086,-57229.2055969775,-52171.7703938032,-47537.0494588711,-38409.3287179111
"287",9111.57154971037,-17061.2800806366,-40135.3686380752,-51250.2756742451,-55918.3724855925,-58686.930112787,-58585.5132406508,-51152.4037499246,-41541.2082525247
"288",12083.3303658785,-14068.1394476577,-36482.4257219408,-47142.1657149371,-53754.8303898035,-52734.3620634285,-51820.113330473,-45188.1020127662,-36291.8664907165
"289",5420.4894736922,-20873.1419976633,-40974.3689675591,-55187.6943416801,-60041.6758710943,-64352.4268282828,-59560.400576346,-54631.1646007789,-47042.9185069305
"290",6416.47285694542,-21811.406275783,-40781.9350556748,-50521.6103922021,-60390.1113354787,-62430.0013993021,-58122.0453103082,-52630.764877183,-44403.3434271279
"291",10378.3922113334,-14782.5794575621,-32797.7692483607,-44303.7477909709,-50486.896372398,-53560.0006229414,-51016.3163450205,-44131.0001577104,-33116.4106131094
"292",9898.73635421832,-14870.8302284443,-32649.8214958415,-41821.1370364542,-50872.9641563434,-52121.964145162,-46069.3609532449,-43116.9380712104,-34566.9669345094
"293",13517.4279512544,-15523.3001142187,-36700.0170747539,-47615.4398397351,-50364.2935687332,-53734.2176336866,-52094.6123760316,-46812.9624958389,-37203.7371924648
"294",6175.89994356823,-21997.0135366,-42003.4551239545,-53696.6348924591,-59202.0029393816,-60592.5767238933,-58327.3415933072,-54853.1435389468,-46357.4152923339
"295",-49.3738048337991,-25855.5145056203,-46299.0828568199,-54837.4161099356,-63506.1939821683,-66931.318601805,-64383.1198831693,-59591.3536426424,-47873.7973042781
"296",3156.5371369349,-22204.9762949028,-38139.350982349,-50316.9889675783,-55670.3120200942,-57852.3804015422,-53598.1924649237,-48321.132838256,-38860.548172774
"297",8658.63367702829,-15899.7869752321,-34433.2453780215,-43879.7121387602,-54783.8548944723,-56835.9091993471,-51889.4172491809,-47453.0269967249,-37200.7258833393
"298",12590.1924631241,-14335.6162458613,-35280.7696580081,-46522.8217946001,-53592.0661578287,-55174.5146106541,-51041.3723763037,-45558.1082434604,-37272.188308291
"299",6384.38464377411,-18153.4395930615,-39168.6878203189,-50865.3797254594,-56841.0132618745,-59766.2356603672,-56895.7936861245,-48281.697570516,-41112.4768389906
"300",8182.73617885954,-20875.0812487114,-42522.0828548495,-55739.4372737441,-59336.9703509715,-62329.1461946875,-57501.3926832533,-51714.6362934281,-42480.3221431523
"301",17657.8967445358,-8204.01279468641,-25956.093857416,-41516.2920969307,-45779.23612547,-46147.2895226725,-45345.5253978979,-40425.4150887484,-33614.2221965883
"302",12348.6347385549,-15494.1515208037,-36436.4473807008,-46585.1879136635,-52693.3309217939,-54414.9343546264,-52693.7702527571,-46925.6780633043,-38043.02194686
"303",8005.61973209989,-19211.0438177007,-42568.7748241285,-54077.3485132533,-60086.8354119998,-61442.7012969137,-59307.5076862257,-55830.6222601657,-44633.7248798712
"304",4836.71456753989,-23245.4063900049,-42747.2396156254,-53536.5586120075,-58111.2026329984,-60792.3233927579,-58481.0274463743,-51741.2166995403,-41987.7983459645
"305",6623.81326364886,-21554.1446667326,-40625.2117013207,-51502.4647440164,-58821.5174253954,-59645.7409486721,-58802.3352243277,-54369.3642154689,-45207.9349816593
"306",4290.80320118724,-22028.0194388769,-42267.7634623415,-50743.5857624632,-59727.6605470473,-61066.8338474397,-56582.523528435,-52844.642650824,-43873.9222467197
"307",4388.96441880641,-22761.1025161896,-38091.9561076935,-51281.4636837249,-56495.8900738645,-58471.2137798335,-56422.5026615816,-50842.9641505849,-41156.9998268218
"308",9601.49182209517,-20996.8682759918,-39645.1945778915,-48109.4218232699,-53924.7137711176,-55511.1596126539,-52755.6317231944,-47047.9023945669,-39085.0929276767
"309",8696.85162898227,-20994.232607687,-39836.1614237681,-56300.8225159813,-60998.7117685664,-62866.5710936005,-59666.433786118,-53694.1932149868,-43330.576987917
"310",3557.80917518336,-26809.2006343037,-45528.1444912764,-58702.7512198843,-64032.1052370331,-66604.6803380179,-63502.4055879165,-58125.7536685504,-47316.8560373049
"311",2040.09773662905,-28776.6091678755,-45464.1751375189,-53823.1413932365,-60950.5572947689,-60204.0315727319,-58432.5479906476,-52382.1200488818,-41383.8531331508
"312",4551.03059882689,-27143.0981362745,-43044.2934006447,-53751.0183954021,-59636.3681741359,-60293.2680608059,-56842.6325703893,-50230.7593270339,-41058.1695585415
"313",6003.40430541334,-21065.9038258617,-38664.9539298207,-46677.134551575,-53454.6983495056,-53765.7224700984,-51206.9356660809,-44164.8670021875,-36041.9380458822
"314",12217.2944006768,-10067.8208632968,-28704.1151485981,-41639.3768347537,-51578.0882399048,-52393.941492551,-51130.4692695902,-47104.0745787,-38985.5961777438
"315",15739.0988314728,-10801.8391134839,-32327.2639673585,-45161.4681660847,-51668.6086966292,-55417.6831235386,-49473.6249477479,-47835.8204173395,-36768.7450509778
"316",2191.28777598425,-27473.7467104788,-43140.3298574328,-55351.7293858213,-64114.973384074,-66354.5128246493,-63542.0572957205,-60265.550073483,-49974.7785337585
"317",6998.4819805968,-23158.434176202,-42427.2133593707,-53489.4748464252,-58991.7029601797,-59872.9068154298,-58015.5212527653,-51707.136735946,-43290.7193687808
"318",3786.06264096842,-23065.9732457062,-42636.8260004692,-54195.6513824357,-61327.3299467548,-62448.21400049,-60029.3772561043,-54651.1053163824,-45198.6990710547
"319",7304.85049371192,-23295.8750090348,-42880.7852282957,-54948.330864918,-60871.4709713106,-60177.480592304,-60078.1768171342,-51409.4306425872,-42910.2771957454
"320",7494.10218949379,-21608.9969215766,-39337.4225837233,-53979.2774274466,-62344.1948078857,-63068.535904248,-58915.5900484341,-53490.2392233242,-45332.7253124669
"321",11695.7646153632,-14674.7212536316,-30990.0391839127,-47655.7367982573,-52620.8892944236,-53072.7311815641,-51404.5707775321,-45346.826990832,-37892.5749114387
"322",15999.1624048227,-18317.2570260079,-33413.1590869501,-48039.0540835159,-51734.4635202732,-55823.9480242597,-51050.0372650924,-42799.5339180301,-36932.4575314855
"323",5372.84488885583,-28007.086790144,-46603.1062871631,-58088.845064045,-63496.4409565082,-64551.08491908,-64405.7739829229,-57882.888618146,-48581.2662280201
"324",2538.22937879807,-25793.6389002072,-43508.0326729665,-56978.01811187,-62324.8726826297,-65284.1991464002,-63147.5540974331,-57330.1600407712,-46818.8961254934
"325",21.5506533319267,-25326.3595992733,-44621.9111473338,-55610.2538824484,-62450.4074143854,-63904.3848564899,-61380.2790797301,-55741.6864819549,-46144.2719840013
"326",24.2989079631507,-28840.0290039578,-44331.4655998397,-58582.9887261026,-64402.2538317891,-66039.1234316553,-64111.0109594117,-58308.6717784798,-47624.2882646037
"327",-1217.43652465736,-26122.5405261423,-45707.5531164909,-57088.186240331,-64074.5205559048,-64168.4195872308,-63538.3417663451,-58320.7185910714,-47462.6399260716
"328",4793.03759803872,-20165.209872364,-39557.525570396,-52173.6016473189,-57508.5759143884,-61147.5558186614,-59074.8819609458,-54662.4853789581,-43593.9089557009
"329",6794.87742530325,-22211.8241795781,-40020.126126079,-55043.4169833029,-63388.8649508434,-64951.1415960599,-63241.7111227919,-58579.285491659,-49455.0842458658
"330",9833.0803524743,-20298.1995161409,-42360.4773105917,-54760.8938439574,-61915.6337541856,-60892.8796618171,-59954.4681002964,-51870.8143836999,-44547.6466664916
"331",1099.71141188133,-24660.6628409315,-43864.0402403155,-58558.7758605542,-64779.7717568515,-66894.4236985822,-64696.0604665737,-59673.9148973854,-51129.722730926
"332",11403.8232418807,-19716.1386298852,-38695.9869174576,-51387.373736873,-56649.5413089714,-60446.483835039,-55932.9559113941,-51948.9301139027,-40690.824975332
"333",6946.1751229323,-20593.5941008415,-38963.4286730728,-49824.3828760543,-58734.9237758297,-61968.0734024956,-60345.2049784371,-55659.2530320008,-47254.9306502478
"334",11977.5330064472,-18420.3808463878,-38020.3438973908,-51684.7918207119,-58020.7368744606,-60419.8124282191,-57572.4050734797,-50283.0988966758,-44140.0729883944
"335",4083.49576271293,-20006.3889154023,-38202.5075009068,-51569.1023166587,-59049.9847955832,-58974.7034886079,-60410.6888932674,-54497.7414365232,-44075.4222988917
"336",2910.60767000173,-22813.7399885645,-41023.7131866664,-52809.1431593732,-59435.6526791746,-60089.4758944674,-57285.0333880136,-52096.9567926005,-42506.0047885302
"337",2935.33979215281,-21944.6010602824,-41348.3714533126,-54817.59183446,-58088.8172440338,-62556.8275760874,-58504.6127646138,-52130.0147751719,-44716.8576904626
"338",3258.96366847267,-21474.8517329637,-40194.9818034113,-51259.4798878744,-58999.3892939108,-60788.8204870651,-58975.6438518987,-52038.1056282679,-44074.7401437893
"339",6326.77610811018,-25461.4540579358,-40039.9669903625,-53095.4986282507,-62714.5487857255,-65120.7950572815,-62251.0571379674,-53405.8291474857,-46111.3976465639
