"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"136",-77041.7235435537,-78243.5386211755,-79171.6549785353,-78679.8633988053,-79555.7760756558,-80679.6721538748,-81423.5371588222,-81274.5510672803,-83211.8966998829,-83907.6287374813,-84736.3550713696,-84992.1829798669,-84486.3610135445,-84836.5596962304,-85086.4975482146,-85501.6494296574,-84960.7189696304,-84855.8904403805,-84397.6043493567,-84494.4468396259,-83159.9968037728
"137",-70539.3251237077,-70438.837238851,-73981.8258836786,-75198.1695928101,-76665.4649696594,-76544.2072436568,-75273.6568289459,-76519.492857138,-78008.012368571,-78420.0501133333,-78272.6261366992,-78839.9627089396,-77830.674957313,-78670.3789641429,-80682.959777596,-80300.6759446238,-79055.501284164,-80488.1317750222,-80603.998075339,-80553.855313559,-79034.5295098738
"138",-64914.5294769613,-64187.5884347373,-65870.0656384294,-65983.5217625673,-67457.3424223756,-69282.8520369135,-70455.3400649926,-70735.263990692,-69717.8428016322,-71355.1298987616,-72703.3684811517,-74011.9904225056,-73127.5130715183,-73250.9350188244,-72823.999788103,-72892.4545875841,-72339.9188017675,-70758.5035727274,-69538.8843907258,-68728.2511979862,-67616.6081485901
"139",-74059.2717822553,-76811.0057108873,-75878.0519340761,-76981.2077487643,-77168.0840461509,-77505.6835535939,-79761.8240903651,-81252.6877986465,-81839.793712768,-81793.1869814007,-81691.3374378767,-81454.8167599112,-82246.6018027325,-81830.7690982213,-81762.2647996319,-82024.0826253996,-81542.8094902556,-81958.8286405009,-82341.5737931462,-80488.0688605742,-81358.2788862592
"140",-69154.912845663,-69775.1265862444,-71231.585791422,-73394.9536419472,-73182.1649289034,-73091.8886437903,-72608.1944742035,-72781.5292777827,-72151.5439353737,-72418.747625529,-72436.3617543607,-72859.5822396028,-72778.4667899089,-73172.7697641136,-74329.431247981,-74588.4746801383,-74919.8992683584,-74041.3783679157,-74508.3451938237,-74488.6676814954,-74606.5530949239
"141",-72992.3519186843,-73123.7391855605,-73634.4094269276,-72744.3622464066,-73556.9165944532,-73657.7967492034,-75015.4052537538,-75789.1715323168,-75919.2913627714,-76901.1131149061,-76223.1689245442,-75846.9680378908,-76307.4006405151,-77056.0058636909,-77660.3062534805,-77219.2192579851,-77224.8828936837,-77349.3636221684,-76481.1071191617,-77356.8907205527,-76623.0321442664
"142",-60744.5510509135,-62661.9023334373,-64338.2171463048,-62484.6884278671,-63752.6941078316,-63479.1673327752,-65603.0611199539,-66015.7703140554,-66654.0599111991,-67136.4993637873,-67258.1352923046,-68137.8757088958,-67147.7483807802,-67580.6226726926,-67703.4445451369,-68732.3733064827,-67537.3077446189,-68130.804564484,-66716.066382276,-67195.7472750575,-67561.9043213913
"143",-71713.1101206578,-71990.2654073772,-74263.7931602976,-74974.0141288018,-77537.0097101648,-77168.3395270995,-77691.435998229,-78405.884440446,-78784.1545849021,-77975.7955360693,-78435.3916799604,-79443.0710287741,-78711.5909233574,-78686.6375806446,-79999.5900198035,-79708.0112727631,-79362.3891208049,-78778.0574702992,-79190.6000734045,-80035.6305250672,-80420.5862671889
"144",-75660.1928952901,-75949.556848925,-77994.9786675058,-78768.328021428,-80305.3653112514,-81312.2229099499,-81851.8165776658,-82231.6796854185,-81824.5107770805,-81702.349018147,-82225.5504667281,-82374.7147508507,-82611.0470638517,-82663.2444285456,-81850.7978191257,-83306.6486867235,-84159.3067545157,-81941.1629041338,-82854.5165585524,-82560.0579295716,-82888.9304478797
"145",-75396.4479926488,-76674.7913512335,-78485.379947086,-78856.2004241532,-79551.2595377338,-79236.6071374592,-81232.7932794655,-80423.4641366717,-81536.2061465661,-82406.8051986424,-83104.6517426916,-83151.7300626624,-83680.6943193878,-83386.5355611089,-83530.3618553422,-84081.9225298743,-85139.3114994768,-85551.2198511958,-85391.7302293725,-86030.0796863639,-85408.6950004928
"146",-74230.8123348733,-74749.3240988789,-76406.3646606943,-76901.6901498826,-77119.570808151,-78551.5600890928,-78895.1321295653,-80302.920557757,-80585.2526724499,-81512.6568286285,-80836.5387425961,-81274.4440610862,-81415.704896779,-83263.5421897743,-83580.1457296344,-84200.8446523445,-84186.7225095849,-83413.2702889297,-84438.6523955729,-84100.8546951413,-84073.16997069
"147",-80984.7477563395,-82618.9020955588,-83232.0236521712,-83120.6186022548,-83640.0643526775,-84224.3624747033,-85451.4400740767,-85720.0066367794,-86332.6863144277,-86562.2836540466,-88326.4412380595,-88394.2319978868,-89107.54882309,-88635.172303912,-88842.9306136113,-89214.1422675616,-88949.5945371004,-89387.2198229191,-90549.1271310217,-90967.7217036627,-90067.8419365856
"148",-80574.9196220243,-80879.2179275278,-81450.6913852073,-82438.4983100469,-83721.8669060178,-83020.5400219382,-83951.9236407663,-84883.3007432336,-85536.8270375594,-84887.0960449026,-85281.604760834,-85583.1957389353,-84920.4246209379,-85834.0210373492,-86889.0824651286,-85842.9345882269,-85827.6102489252,-86975.5657465158,-86403.42774521,-85561.6534897012,-84999.6534307555
"149",-75043.3271853711,-76405.5709837952,-78060.4540768813,-79670.9172392381,-80100.5966118674,-80454.2127338963,-80820.8734088819,-80595.08150922,-81074.3698854556,-82034.9019962584,-80935.1852415559,-81403.3605901391,-82194.9320360236,-82815.6699479664,-84081.9264548327,-84971.7874107785,-85466.4652807682,-85550.7215179547,-84632.0086443948,-84272.8772155468,-83423.081625241
"150",-71066.1798288719,-72389.5728865594,-74080.0262868424,-73597.9359954085,-75798.9025986681,-77596.4281376245,-78133.3067182363,-78105.3565920055,-77150.0890527591,-76800.4125293754,-76007.9719354516,-77771.5888375825,-77176.8599312861,-77574.307679242,-78760.3955708501,-79398.6210144578,-79750.237492697,-79627.547929712,-79904.0989552835,-80770.5520565448,-81771.3765250827
"151",-70952.3319506829,-71696.0958103205,-74677.1038754891,-74332.7864501578,-75199.7207739861,-77764.2895162025,-77571.9519659071,-77297.7690214419,-76439.6660192104,-77261.2703455785,-77813.2642434418,-76847.42481227,-80147.9640642108,-79484.4417524997,-79482.7969314,-81085.7507631975,-82036.4533415532,-81996.0069464003,-81084.9031486999,-80871.7561500655,-80150.3296222191
"152",-79415.5116942144,-80351.1634126918,-81100.4989957141,-81464.2490863438,-80857.116247473,-82034.6275411255,-82956.9448555687,-83413.6084448902,-83637.3213882449,-83693.5719193524,-84491.7550663965,-83465.8323402689,-82825.658591907,-84218.4660587666,-84456.8447966878,-84679.827994272,-83472.8091696334,-84278.8838734368,-85124.2713292083,-84720.7079878122,-85079.2247279554
"153",-73073.6415667434,-74586.1393581606,-75229.4966479471,-75935.1522284158,-76686.880195179,-75693.834818921,-74449.509510178,-74552.6663368797,-74786.7379015817,-75496.6667756581,-74128.5414636875,-76034.3942425081,-76879.524152091,-77328.9835446298,-76442.0419844523,-76821.2363595908,-77011.1915296187,-76729.7034046414,-77461.6150035993,-77729.3479346661,-76992.1529782417
"154",-75925.9548859298,-77551.2152108969,-78761.3856533986,-79601.5104078968,-80651.445518372,-81775.4404758286,-82974.1014896752,-83641.5105445474,-84028.6839597549,-84158.0853645057,-83629.0256936962,-84126.5234843454,-84964.8117016178,-85156.1404214572,-85889.7529539261,-85151.1004562408,-84453.4595874433,-85666.3544940618,-85534.174089434,-85336.6969141231,-85032.4778635371
"155",-75320.389893827,-77557.9026025713,-77891.8775688863,-78963.4167929189,-79005.2990611907,-79586.7465798005,-79722.8468336976,-80615.9806456191,-82438.2847946442,-83099.2589335763,-84518.2213303456,-83926.0907609824,-83322.2863268487,-84030.1334571122,-84229.7601092907,-83741.5551138749,-84026.883429694,-84614.6894449354,-84403.3800565493,-84755.1025758635,-83698.8596864822
"156",-82723.9044263677,-84047.1819929956,-85202.1038706001,-86339.0943004653,-87662.6379975186,-88069.6491450321,-88367.7556985266,-88399.6788869061,-89040.5803917736,-89564.5040234288,-89482.7163755712,-89488.1183163966,-90078.9593637963,-90325.6559841896,-91410.2543826918,-92027.83371248,-91324.8895184981,-92517.9874342574,-92111.7219607478,-92555.1216287742,-91537.4297368848
"157",-80517.3244168156,-80961.242828919,-81827.9733974675,-83264.5010715884,-84378.9610021337,-84845.71706509,-87002.7476290653,-87246.0020180326,-87182.1093704679,-88321.6073861455,-88119.7837989489,-89142.6305803066,-89265.7468479099,-89790.394401122,-90349.700527155,-90859.2734381125,-90629.6394654661,-91718.7036931957,-91156.8857471231,-91215.9600504413,-91789.4748318781
"158",-75476.7867907295,-74407.7332536733,-76351.7655361273,-77809.2906251309,-77941.5985587664,-78035.8192787001,-77892.67250723,-80242.3416065504,-80371.8659172964,-81272.8603783491,-81220.1992011391,-81433.5897409102,-82560.8449182692,-81960.6611186258,-81751.2686630987,-82341.2228577369,-83578.1197250333,-82165.3089888675,-83282.3940299346,-83191.3710774293,-83889.8622201754
"159",-73853.3607951444,-73748.199847745,-74940.5624922349,-75601.350974864,-77718.7791714155,-78334.9370773245,-79745.5655634743,-79788.9228541631,-80304.1781910587,-80361.5492930678,-81862.3900679561,-82363.6507045684,-82900.2496078547,-83815.601635695,-81791.2621846399,-82847.5277586189,-81348.0291132569,-82956.6839651214,-82656.0967617401,-82522.7975555451,-81886.7873961868
"160",-78485.1429158565,-78965.1883985146,-78767.0955445762,-79070.4787010921,-80549.0505281161,-80277.1384508217,-82063.0514988512,-82724.2610981442,-83156.4425441179,-84375.5776131774,-84404.9876031188,-84913.575470147,-84185.1634185666,-84594.7838979842,-85551.6610672875,-85388.0409474072,-84765.1297806385,-85429.1377996429,-84767.1083298146,-85792.0197505652,-86093.7034501577
"161",-80751.4417419312,-81686.0805474821,-81942.3348415603,-83163.6151255332,-82593.8107152469,-83774.3653972265,-84347.5716765316,-85174.7752979726,-85043.4440171618,-85154.7804396921,-85596.3275346312,-86250.1974722896,-87341.8316250804,-87759.3476332909,-88265.3329477674,-89091.428890471,-88709.6169465128,-89376.1027935112,-88806.7485753877,-89283.5592600985,-87835.2800119286
"162",-78230.983636704,-79959.3537298164,-81553.6294127857,-82122.9897602902,-83204.8922417623,-84121.7043703378,-85321.0686225876,-84349.2267797073,-84769.4993461496,-85913.1671788681,-85960.9603386039,-84724.5483458265,-86695.4884727736,-87094.9847560096,-86095.3117271229,-85707.6123067316,-86007.1537968317,-87361.331159159,-86794.3556468288,-87294.854668303,-86488.568329749
"163",-63764.4334681938,-65681.8071389079,-66088.4952890618,-65937.8096281022,-67271.3607414318,-67692.247177893,-69109.6568042496,-68531.7029396277,-69129.2224894474,-69142.9796697397,-69088.3261222947,-70807.3052913402,-70270.3949227601,-70184.0978645137,-71245.9853047888,-71088.9377081092,-72238.8320760897,-71901.5635691418,-69669.9747604026,-71058.5053660002,-69937.3996131028
"164",-70241.8785612612,-70920.1822221056,-73129.9151508597,-73005.8899200892,-74793.9199104211,-74890.3080437636,-75398.9370224084,-75238.6738156534,-74277.4187094448,-75196.6151782656,-76563.8234719606,-75371.4557388596,-75107.3146083083,-77693.6990312582,-77710.2607638783,-78647.3161728723,-79187.5515539076,-78929.0075407015,-77876.1762171546,-78707.3490967304,-78111.2256971326
"165",-74180.3816538437,-75088.7289525143,-76361.7822856852,-77495.0738402318,-78268.7384754783,-78069.8820044468,-78537.0987802222,-77831.757120402,-78662.0771817703,-78914.7404668606,-79111.5485991134,-80289.0102041293,-79749.8073578047,-79541.8127913566,-79534.2079127968,-79282.8491162333,-78849.5580766658,-78240.338628453,-79064.6581573768,-79686.4767594665,-79997.0042197462
"166",-77588.2170276419,-79633.0611390098,-79638.921116831,-80806.4583204598,-81380.1392670757,-82131.3604451756,-82391.4482050247,-82379.4545117673,-82256.9847668344,-84657.0796163549,-84861.8354808858,-84690.723346793,-84551.6046356374,-87019.0123196183,-87474.5347386475,-88066.5510408999,-87867.7100608005,-88251.3538507277,-86974.3936606511,-86958.3437588579,-86735.0630783087
"167",-78083.5632351541,-78049.8847995629,-77840.3951208175,-78902.5568675177,-80789.1621495599,-80665.4850724431,-81736.1844651263,-81698.1210193692,-80228.6867792468,-81255.6436028438,-82704.6141981617,-83738.032727588,-83533.3640463652,-83594.0431538053,-84319.8815758167,-83960.3905743138,-84820.5133361929,-86069.6572420229,-84290.4367252469,-84111.671142209,-84463.3983838945
"168",-68792.6123489463,-71710.1242674575,-72871.7168354267,-74250.8345028526,-75622.3219027325,-76096.6125258584,-76431.6760204753,-77384.2894153019,-78704.0263416391,-79168.8496128585,-79460.7975939361,-79432.8410415023,-79801.3485876584,-78771.7084957515,-79419.1778809688,-80758.4204171962,-79976.5731882564,-80695.9021514679,-79289.4834222334,-79832.4876703159,-79158.403768685
"169",-76761.7359856468,-77013.8181797005,-76400.9913090436,-77915.9731120132,-79840.8755206534,-79656.7598671075,-82886.9701827695,-83186.5174686412,-83781.386257728,-83834.4978486855,-83334.4284838096,-83082.6853125231,-83718.8409096759,-83808.4169092054,-83473.3735861208,-83359.9728863313,-82120.8652967434,-82519.643078086,-82370.0816498702,-82478.2002445458,-81667.7657975883
"170",-78778.1146805606,-79051.7342509905,-80895.9387906701,-80935.2280858229,-81791.674704917,-82182.9746472236,-82287.2257457336,-82620.9250930862,-82204.2552433881,-83108.2203372039,-82684.8538501534,-83204.963404051,-82489.0464661139,-83049.3527459673,-83664.9271118636,-84655.5691369652,-84902.6584048518,-83619.2424807253,-84996.4702582123,-84293.9825668876,-83895.9615916214
"171",-74668.7641272628,-75380.1905901419,-74847.7190136694,-74429.153801779,-74933.4759798525,-77080.1827470832,-77389.7583816745,-77774.5851691076,-78070.8032474389,-77892.1438921894,-78274.1629241016,-78242.0002800326,-79072.7070123884,-79781.9599515696,-78630.329931937,-79082.1898945272,-79120.9150040284,-78463.4854603293,-78021.1755863438,-77372.8469223995,-77511.7217533948
"172",-79011.7596639413,-79464.9851345407,-79623.0340630998,-80608.0348369616,-81445.3912357694,-80991.7879012002,-79467.4855532433,-78140.2763299552,-80093.4076370098,-81077.3673287251,-82151.286593342,-83461.8385331995,-84297.5391643867,-84765.0787743602,-84632.5472942286,-85854.1725831027,-84911.7809487198,-86276.0093165938,-86063.5158384224,-86754.8339584357,-86437.942232215
"173",-37974.1435719143,-40486.7644084997,-40483.4847233747,-40849.2103428909,-41654.6448497202,-40156.2577213762,-40456.8468871162,-40503.1385723649,-41864.6870591574,-40315.0710868811,-40485.8899387358,-40933.480858013,-38937.2244701101,-39615.7564833752,-39558.2701469562,-38905.7046915415,-38327.4425418336,-38594.3086915699,-38584.3034893772,-39747.8183109046,-39592.5487593148
"174",-47212.7778928043,-46166.1530968301,-47054.2543204161,-48546.959099614,-49457.1514718395,-51977.3978460737,-51151.659531842,-53108.9844899067,-54752.7554838486,-56797.4623019168,-56156.9225021833,-55057.0640071846,-54974.927546507,-54395.9843278975,-53358.9267671891,-52981.6037980405,-53810.0572197296,-54207.7670425906,-56949.9958506614,-56212.582367604,-56462.9702132216
"175",-49602.3465784795,-51550.098711524,-52507.87601935,-53748.166044889,-53357.8525478906,-54436.0658885026,-53758.3179568663,-55599.1367268161,-55944.4448171376,-58846.5834735186,-57483.1566546551,-58936.031188689,-59559.4404971176,-60213.0998803048,-59178.5275159539,-60388.7587710009,-58066.6309838164,-60497.5206947779,-59601.9178899819,-59543.6213001866,-59003.5649593807
"176",-47928.3672318899,-48587.0508279543,-50202.9151775522,-54286.207745549,-55306.5115333507,-57372.43923189,-58254.7830179694,-58571.1157101508,-58145.2173203956,-59107.9347794764,-59344.763530639,-60365.4328572614,-60172.2208716149,-60589.4673940454,-59539.5094437569,-58314.1303898074,-59503.1924984646,-57783.9953089162,-59004.57837544,-60801.6940174364,-60282.9175800486
"177",-48228.8118368432,-49616.3742237328,-49509.5788795785,-52432.6450931668,-52826.8100555104,-54312.1407482191,-54950.159509765,-56605.6084559173,-56514.7564412322,-56065.9288211426,-57346.1972297829,-57047.5944155071,-55279.3916601847,-57198.6875716264,-59802.378512311,-59515.4882917037,-59696.09028642,-61111.4049814968,-60483.9415284492,-59177.7293592237,-57343.3238410459
"178",-61945.4987169167,-63501.3063728225,-64053.9198061357,-64472.6143053996,-65184.7677004409,-66801.1101872762,-68049.4211663322,-68935.8686451606,-68207.5787053036,-68946.2838079497,-69661.6860762175,-70651.1203629892,-70905.3635377973,-71367.4156269659,-71788.0023198048,-71537.51616465,-70619.1796913147,-71912.7132333757,-70816.1811490473,-71446.7000378507,-70649.828812477
"179",-64036.7458047701,-65587.7436099019,-65458.5803074629,-66225.6665275123,-68457.1503927585,-68100.4790231009,-69123.5091589266,-70936.3274743928,-72370.5127751454,-73064.2511900548,-72668.5107397224,-72950.7490259407,-72213.5816439002,-71487.349214053,-72587.7616663767,-73752.0224742287,-73109.4704248436,-72453.7969509553,-73855.1591494587,-73057.3943997445,-73191.7538917637
"180",-62118.8977806508,-63582.5937015506,-64958.3440501697,-66243.8452152082,-66652.6755644357,-65658.2237745538,-66713.8985709438,-66086.4227965503,-67098.0026149691,-66985.7631970831,-68357.637502339,-68614.3958321661,-69569.2493978097,-69931.7606005014,-68723.7958824174,-67583.4965615269,-66540.9053084593,-66407.9106703379,-65447.5456909392,-66665.9285591188,-65029.9333976868
"181",-55331.0557723174,-55233.1077295221,-55880.9621748968,-57379.9321648066,-58811.0350469313,-58570.2429058712,-58951.7792323735,-60899.2302764854,-59890.5524752452,-59800.4064433535,-61746.3325596972,-62113.2118191095,-61432.7573131683,-61824.2134118437,-62501.2391243081,-64162.5443277648,-62821.1537108515,-63403.1851188556,-62725.4147851366,-62600.485455165,-61672.0174214525
"182",-67580.5381876351,-68028.250437924,-67681.5285160572,-69314.8202799737,-68176.3278408662,-70922.1907072505,-71188.4150498538,-70673.610416161,-69762.0081407444,-68650.0071535108,-69412.7322464953,-70379.1824112294,-71701.880341989,-72639.6880274118,-71531.1721473341,-71588.5760061114,-73027.7571738874,-72182.7487466529,-72343.5651359435,-72870.0813993541,-72231.2162155831
"183",-67937.2556357492,-69290.0860173588,-68822.9013024186,-69396.3140390282,-68999.6408504173,-69560.3019188043,-70183.0492612454,-71138.2561824223,-71453.0483816862,-70979.4362860698,-73675.5054356961,-73276.3304056677,-74406.1293647014,-73969.2182931981,-74879.1883026366,-73302.7554429294,-72760.5823094963,-72645.2067976744,-72313.9358315355,-72098.0911539606,-71893.4306050146
"184",-68547.1485927121,-68543.52475422,-69616.1779257297,-70681.7426568454,-70927.8782289709,-70896.7332215526,-71612.3290212663,-69816.9890651098,-70053.8296432428,-72953.7770169728,-74849.7955260583,-74010.8239174647,-72521.7392787548,-71928.2767986287,-73254.6767400613,-75327.3471489278,-75384.8816882292,-75241.8049984654,-75052.2792663755,-75411.2383448074,-74925.0106249775
"185",-67228.9716916291,-67530.1852469987,-67091.9660342888,-68943.1570528814,-71196.9070287564,-71531.674649844,-71386.7916103336,-73401.5922183568,-73606.8530179822,-74867.1469768783,-74975.7303172012,-74756.4598486458,-75741.6911747735,-73951.5620639932,-73927.1270936263,-76231.0867289859,-75426.3106928882,-75777.403207198,-75227.8053849162,-73583.0289206412,-75087.8053406578
"186",-62461.4368239725,-62905.206172583,-64146.8009815934,-64855.1102885194,-66114.2941923634,-66704.1986881272,-68517.6703014299,-68741.5912869367,-69673.1303855139,-70177.2192800056,-71361.9611255199,-71349.8342715235,-71758.6967391423,-72217.1790708952,-72106.3206663474,-72473.4585209337,-70892.5037187348,-71186.4790112138,-70701.90549848,-70396.8255505626,-70912.5283288314
"187",-50782.5475375174,-51507.9925079627,-52584.2416078141,-52620.4829649427,-54370.3117822872,-53599.5563947495,-54245.4034610457,-56790.1630802571,-57272.256311345,-57724.9754977445,-57581.7284461646,-56716.4804516911,-55583.8895567261,-56693.2479164062,-56745.5738152391,-57316.554790873,-57692.1933536263,-56866.114549165,-53918.2598618843,-56233.2402315933,-56521.1055647825
"188",-45695.803707888,-48453.250506485,-49677.4355550079,-49635.1523420675,-50983.7856486841,-52916.1811499075,-55990.6070397325,-56962.5066196213,-57326.5574754924,-58347.039381295,-60632.3652906093,-60695.9775271709,-60996.9021444578,-63011.6091357856,-61065.9550810088,-62484.4695281746,-61208.9952765099,-60586.0520564491,-61109.8923368285,-61837.563102969,-60641.5872582548
"189",-65579.3841178113,-66868.7516483787,-68225.4296299296,-69047.789070207,-69200.2327799244,-68937.9631092376,-68334.7353122645,-67590.7604563135,-66462.5261752555,-66068.04174906,-67867.5223478787,-67911.3823353889,-67952.4015417429,-67073.0823140805,-66998.1567644823,-68123.5104959508,-68221.899535772,-68835.2342582927,-68842.9004107239,-69755.7966509989,-69798.991135245
"190",-67802.0738736698,-70648.4470495059,-70783.6110890149,-70609.5945097498,-72135.6607805979,-74076.0580290275,-73876.8435313597,-75103.8445087753,-76034.5295020913,-76544.4796774883,-75831.746672571,-76367.5145125143,-76781.7027858654,-77390.8483235774,-75805.4849802427,-75688.3843296664,-74301.6636183128,-73449.6948076711,-74186.6917403106,-73589.9161935041,-73384.9288066373
"191",-72127.8531131533,-72817.578630423,-75374.7659730926,-75552.58958314,-76528.6156608746,-76835.0405583352,-75783.0146310946,-78173.1044957457,-77726.7007555658,-79415.9999690572,-79151.4603294895,-80499.5516003258,-81251.7499065095,-82440.604850588,-82228.4960319472,-82710.5759201376,-82834.30400808,-82893.463047288,-81958.3674401684,-81754.6151012132,-80559.520120343
"192",-78876.7915953187,-79070.3749197747,-80848.9620723495,-81296.9100898906,-81472.8685682348,-82266.0237210431,-82403.3880760651,-82617.5092119318,-83794.0673453357,-84569.2667227986,-85416.717239175,-84440.6678930581,-86367.8746756436,-86059.9443486409,-86564.4745807375,-87756.5246206364,-87258.0085166124,-86949.0382294985,-86280.2586049668,-87027.1102652381,-86370.85970222
"193",-75011.026821838,-75726.1527024661,-76025.0197958695,-76873.0667082623,-77449.8561263952,-77971.3664147813,-79395.1930892916,-79926.0472951105,-81009.2525872008,-82123.8893675939,-82581.1004038097,-82684.2043420313,-83950.2782914894,-83988.2144258432,-83511.7783249272,-83753.0406402311,-84427.1138295461,-84487.1555232996,-85053.2260896008,-85221.2358356557,-84412.546936445
"194",-76250.6804224619,-77439.6063382189,-77102.653240731,-78228.5796132766,-79281.9928748442,-80689.5991478505,-80744.5270823472,-82732.386998304,-82660.1777282455,-81691.8968557237,-83273.2614026197,-83474.4172911455,-83748.1023988152,-83358.0550339961,-83323.0859199187,-82904.8122563754,-83436.8323527503,-82986.7989196599,-82097.6177324005,-79841.524794454,-80012.3623527183
"195",-68899.949939197,-70666.9356313258,-71726.0898925699,-72552.5462889041,-72926.3310928998,-73818.9877364847,-73444.6464171873,-72862.0184144936,-73831.7280400499,-73902.0963460556,-76054.5852678678,-76593.8211561924,-78276.5128773545,-77823.1533913793,-77515.9204215983,-77240.0740218045,-77332.7290693155,-76624.8559764279,-75768.306618092,-77233.8205753001,-76800.294644756
"196",-68732.2563486792,-69416.7086780825,-70511.5300212365,-71748.0384535717,-72351.0144590271,-72781.5938825742,-73024.6547205828,-73410.5508172584,-72795.062117098,-74816.5493302568,-74927.9905276837,-74444.5823115637,-74838.0621061207,-74745.9269225204,-75235.96720167,-75254.5023919152,-76177.7305848759,-75757.0785799613,-76302.6384869891,-75231.9539462291,-74268.0233362202
"197",-65694.384821776,-66658.7269803245,-68333.140692723,-69050.6661895582,-69948.6355192029,-71200.4322602054,-70452.0677934525,-71198.6952025798,-73352.6333081018,-73198.0704755788,-74891.6590617624,-73641.8955107586,-72733.4139729149,-73251.9897365015,-72718.6574195534,-73715.1687413749,-73590.8840376767,-74527.3573142551,-72786.6926177984,-74923.4981995095,-74976.1256363635
"198",-66795.6227877066,-67900.6946925475,-67693.1867170396,-69412.227405386,-70097.0904952234,-71342.2675104376,-71466.977709728,-70873.775354843,-71852.5146429762,-73137.2004862436,-73145.6827162886,-73295.2548669361,-73823.33708477,-75185.1534441174,-73944.6262576414,-75714.6991960707,-75610.7839233346,-76014.349187787,-75502.344063791,-75131.5227058638,-75783.1341106034
"199",-70978.0591606267,-73264.2551309339,-74175.2657861259,-74508.159087377,-73284.6981684868,-74685.2266573382,-74797.9068256928,-74014.978851509,-74670.073118583,-74557.2705748039,-74964.8178302358,-74732.8833806492,-75747.2793125981,-75262.0480374653,-75698.0494040066,-75531.4969378887,-75775.531411193,-75942.9959086839,-75012.9727538573,-75510.2592667911,-75019.8095286897
"200",-70171.0144414338,-72389.9715739552,-73217.1316875636,-73670.5386141379,-73445.47449735,-74509.2245254657,-75757.1448126427,-75734.8505569773,-75699.9090594864,-76284.974627025,-76690.3310684355,-76299.9158847258,-76149.8784047141,-76652.0304882001,-76644.2239310831,-75537.6539902393,-76361.1761603059,-76532.0349828329,-77384.4026436141,-77686.9776042306,-77172.4935276238
"201",-77500.4962248417,-78759.8383946881,-78215.5264017216,-80330.7931723006,-81014.6292354374,-80984.4127188663,-80457.0070468508,-81298.5902890318,-81992.9418044633,-82500.8605837012,-83097.8184901327,-83524.6726627689,-83838.4848984385,-83748.242522747,-84345.297072535,-83764.2197358157,-83749.6647918154,-83690.3908065057,-82729.3865239552,-82186.3024126834,-80545.5800005634
"202",-75593.5572357158,-76067.9424341212,-77203.490187394,-77692.3737856573,-80121.1469087779,-79525.6166560698,-80627.915930118,-80999.9256993693,-81504.49827441,-80502.7598824434,-80124.9544570356,-81477.8663364408,-81715.377052106,-82573.2388931002,-83186.6425040208,-82637.4713837532,-82088.4019766679,-82804.6097130121,-82689.9081573571,-82617.0312899762,-81829.2381121211
"203",-74091.6024707389,-74494.8893271665,-75395.0584297103,-78298.3127225829,-78979.2996576757,-78381.976757733,-80199.9187924717,-80713.6294102143,-80812.5401767057,-81741.8784099548,-81893.4714467265,-81863.6819204956,-82424.209688491,-84669.9604091147,-84567.8794109285,-82179.6108303921,-82533.4604620098,-83146.9426536393,-84569.7045069096,-84302.9097349768,-83963.4831767177
"204",-67213.4535298314,-68553.0665563552,-70489.6057419859,-71971.0324567084,-71808.415421344,-73389.2842869795,-73907.6464376381,-74812.8066510516,-73923.8801022432,-74333.3649917139,-73913.1419392409,-74345.9346793825,-74954.82675638,-75931.9338218521,-76837.3218733958,-76496.8712871658,-76948.5439715792,-77967.2552985152,-77866.5237416814,-76505.5281540979,-75948.4749030817
"205",-64460.6397352556,-65756.5322708505,-66031.1449190863,-65841.2270739441,-68370.2568243642,-70017.1265412046,-70663.1168979867,-71955.1589284699,-71817.9962517038,-71410.9523041459,-72496.2085310503,-72296.0637328156,-72588.5967069607,-72865.873591936,-72577.9194260733,-72291.1585161039,-72502.4517376733,-74096.934219618,-72746.2320260826,-73719.747677987,-73178.8275693083
"206",-73872.7477494781,-75171.4283452247,-74814.5541183873,-74947.4258772616,-75525.2936816976,-76017.1073157603,-76257.4116559602,-76306.6568351461,-77421.5801039449,-79103.9140209958,-79325.1169965564,-79605.943240048,-78903.0177080034,-78934.6506031132,-78412.9412857151,-77527.2720520095,-77114.6227654358,-77541.7105462389,-78249.6048483348,-78244.9765917584,-76795.5544817963
"207",-74270.1356333925,-73050.6953709724,-74077.7788288752,-75526.0465758045,-76552.7263694575,-77749.706635713,-79197.7755165407,-79243.7645920628,-80216.8879962598,-80031.7107551317,-79459.869756469,-80116.3186188174,-80141.1966918972,-80355.5712585181,-81466.1264119088,-81481.0644142476,-82093.380983032,-82235.8418481704,-82269.596042264,-81853.1579450921,-80468.6636471429
"208",-73074.82274671,-73996.0761192438,-74850.2761551214,-75479.2319948272,-76028.9610716953,-76589.4640298512,-75944.2514220399,-77460.532849462,-78267.6647925399,-77740.0724410353,-78302.2230319221,-78871.3224666718,-80073.5977386177,-81397.021099011,-81302.5164307373,-80977.0233442036,-80922.5891032809,-80518.2234048636,-80662.2301436169,-81179.5561403985,-79279.85862332
