"","x"
"1",0.105461904439285
"2",0.102587186928106
"3",0.103679854444793
"4",0.102095518717213
"5",0.101668377940579
"6",0.104246095478177
"7",0.104650968986442
"8",0.105311768743784
"9",0.104883670418388
"10",0.10567361107573
"11",0.106040936247593
"12",0.107620424192221
"13",0.106417601805318
"14",0.10518064705974
"15",0.104362502658751
"16",0.106026158474961
"17",0.107318062785462
"18",0.105934345059176
"19",0.105199310710529
"20",0.103725028615488
"21",0.105574411304079
"22",0.108106725242603
"23",0.106166048529658
"24",0.107710240004362
"25",0.107160151589694
"26",0.107061647906637
"27",0.105716536625255
"28",0.104020231839457
"29",0.103907543026907
"30",0.105622745003084
"31",0.103226221358421
"32",0.103620305421406
"33",0.104717232297895
"34",0.103377298715083
"35",0.107164587600415
"36",0.106169249658599
"37",0.104343268926285
"38",0.105882596160096
"39",0.104754366026042
"40",0.103029483932804
"41",0.101171072965467
"42",0.101218402042963
"43",0.101914614795508
"44",0.104438503955818
"45",0.103430807202271
"46",0.104376696165497
"47",0.1046424448204
"48",0.105521656259197
"49",0.10525006741945
"50",0.105648044718896
"51",0.107080729682922
"52",0.106617117943237
"53",0.110403716460577
"54",0.105666098145152
"55",0.104974591237146
"56",0.103581042313773
"57",0.103011366849483
"58",0.102157212934085
"59",0.104519155052069
"60",0.103886540715805
"61",0.1063481304371
"62",0.102786141068618
"63",0.103921686206396
"64",0.102160892361658
"65",0.103054670162465
"66",0.105160353684781
"67",0.102275272868118
"68",0.103782614625753
"69",0.104487058996641
"70",0.103917348907292
"71",0.104322838787162
"72",0.104671156725488
"73",0.104030919527897
"74",0.106488958164375
"75",0.104848552461307
"76",0.105547250245155
"77",0.10675650213576
"78",0.105068771892862
"79",0.102402159054397
"80",0.104755285485132
"81",0.105558763049455
"82",0.103371336313243
"83",0.104695589206866
"84",0.104998303916399
"85",0.106073863557942
"86",0.103303162280792
"87",0.105783090708614
"88",0.103395889447078
"89",0.104995541269115
"90",0.106269565685092
"91",0.103723982381272
"92",0.10266376067948
"93",0.103039043620372
"94",0.104405907506589
"95",0.102853033867864
"96",0.105250060311879
"97",0.106442938900708
"98",0.105113378542114
"99",0.101815599661061
"100",0.103539696191721
"101",0.104724400078614
"102",0.105154090824098
"103",0.105780892260467
"104",0.104563082697846
"105",0.103863016687946
"106",0.103123481282149
"107",0.102831047531551
"108",0.101268767902919
"109",0.104877063801593
"110",0.101917453692055
"111",0.104210657956453
"112",0.102834415212372
"113",0.101449758813185
"114",0.10163466316195
"115",0.103220928037223
"116",0.101434242507297
"117",0.103040619020519
"118",0.10282859257794
"119",0.0996419468540867
"120",0.101973107484873
"121",0.101131882582518
"122",0.102396244444654
"123",0.102561764584267
"124",0.103554950420178
"125",0.102404377685043
"126",0.104585430809973
"127",0.105001957358151
"128",0.102626472236679
"129",0.102572125912547
"130",0.100860106410387
"131",0.101456421304639
"132",0.101790039501256
"133",0.103314619365363
"134",0.106802768800826
"135",0.106010841463879
"136",0.104104108919403
"137",0.104423835006621
"138",0.10522429596184
"139",0.105008227538527
"140",0.106431129195871
"141",0.105467232294124
"142",0.105302427445782
"143",0.106494451919637
"144",0.107453275154064
"145",0.110331612528123
"146",0.10745631441836
"147",0.106505385780133
"148",0.105314644258514
"149",0.10548444980707
"150",0.10645437449537
"151",0.105045737356529
"152",0.105258325599905
"153",0.104489672236585
"154",0.104163821186128
"155",0.106052442603331
"156",0.106844506494139
"157",0.103369345614017
"158",0.10180063853385
"159",0.10152552560187
"160",0.10092597162088
"161",0.102743881956051
"162",0.10272340353484
"163",0.105081094401153
"164",0.104627075509088
"165",0.102543095639804
"166",0.103604591784812
"167",0.10262453500817
"168",0.102503371362979
"169",0.101256210416637
"170",0.102033261419249
"171",0.0997246870244465
"172",0.102916162338861
"173",0.103242955335891
"174",0.10147515583206
"175",0.103312054470505
"176",0.101652068758351
"177",0.101545349161603
"178",0.102887207757681
"179",0.104283923918779
"180",0.102069520611445
"181",0.105108424325182
"182",0.101428971585598
"183",0.102901626034333
"184",0.103169089086468
"185",0.103982815335138
"186",0.104559696633209
"187",0.105831456454835
"188",0.105244264853713
"189",0.104744916325087
"190",0.103625992722716
"191",0.101928200828368
"192",0.105183962505065
"193",0.106523876555498
"194",0.105433544867367
"195",0.102929749071919
"196",0.104525070233106
"197",0.103128524051922
"198",0.102788424753466
"199",0.103840058859373
"200",0.106398205242619
"201",0.105179942762641
"202",0.10351564146571
"203",0.105966705672379
"204",0.103429513799002
"205",0.10613364471633
"206",0.105091880857801
"207",0.104745889509752
"208",0.103444911732861
"209",0.105669318211111
"210",0.104807264421125
"211",0.102472396099225
"212",0.105068502287998
"213",0.106888104435089
"214",0.105645810733925
"215",0.104869298446879
"216",0.106528963390447
"217",0.104082465863762
"218",0.104742002753189
"219",0.104446232230863
"220",0.103937497066383
"221",0.104635960949496
"222",0.103901213516994
"223",0.102354853387696
"224",0.105242640511303
"225",0.103127165643616
"226",0.102192359017709
"227",0.103971355833883
"228",0.102852895957805
"229",0.106467517561029
"230",0.104039736261005
"231",0.104630070546744
"232",0.10237369639168
"233",0.103167468961967
"234",0.103553613909223
"235",0.105035547743578
"236",0.105750363855351
"237",0.110470883434856
"238",0.106631332044958
"239",0.107046028900865
"240",0.105694866860658
"241",0.105319904500971
"242",0.105488928684368
"243",0.104724855873321
"244",0.104475228902926
"245",0.103533524584341
"246",0.104501128817421
"247",0.102005460957849
"248",0.101237045459539
"249",0.10122277295614
"250",0.103084541902358
"251",0.104763155628688
"252",0.1059833085753
"253",0.104485638747191
"254",0.106226376874092
"255",0.107233557331047
"256",0.103418885108142
"257",0.104793339620352
"258",0.103749231083652
"259",0.103283713803756
"260",0.105681203011054
"261",0.104012983670618
"262",0.104114055087632
"263",0.10579495389985
"264",0.107146477998832
"265",0.107202543478011
"266",0.107737491279517
"267",0.106216607158588
"268",0.10821581949123
"269",0.105664492895926
"270",0.103801810690527
"271",0.105192491766657
"272",0.105974190879019
"273",0.10733187836043
"274",0.106028743107747
"275",0.104364604619635
"276",0.105182751343336
"277",0.106416081301477
"278",0.107624426180257
"279",0.106044997085572
"280",0.105672592224627
"281",0.10488765621662
"282",0.105311926020347
"283",0.104651863881351
"284",0.104249535607449
"285",0.101667197741402
"286",0.102096107462756
"287",0.10368142040929
"288",0.102589161529309
"289",0.0707241467053722
"290",0.0701691669987633
"291",0.071576624692489
"292",0.0685446105829522
"293",0.068100817615921
"294",0.0704917114306859
"295",0.0703932100016157
"296",0.0694695632290875
"297",0.0677933793913803
"298",0.0710019696624216
"299",0.0697284098380058
"300",0.0701981103900136
"301",0.0685399553976767
"302",0.0686090822674928
"303",0.0714539379517572
"304",0.0709879437765706
"305",0.0705055216932176
"306",0.0711590707210238
"307",0.0674289180349049
"308",0.0663944182932568
"309",0.068170864182207
"310",0.0691435349734149
"311",0.0675593243869371
"312",0.0680022743870484
"313",0.0682007046483179
"314",0.0661600639031631
"315",0.0684812119890813
"316",0.0691846159569579
"317",0.0699486207639665
"318",0.0696285922371204
"319",0.0669537643770279
"320",0.0702272175636818
"321",0.0698058877051649
"322",0.0678534664336323
"323",0.0667142998094265
"324",0.0665829372853027
"325",0.0688599445270221
"326",0.0710972664498642
"327",0.0719307475554446
"328",0.0670619176731671
"329",0.0645757127271794
"330",0.0639760945417234
"331",0.0634735282804338
"332",0.0643101017010621
"333",0.0656032557275874
"334",0.067200810225476
"335",0.0669592408483504
"336",0.0658797437292724
"337",0.0655501298380755
"338",0.0655088242323996
"339",0.0658462853745381
"340",0.0671528731382331
"341",0.0674644243477804
"342",0.0683807061402064
"343",0.0673106034312581
"344",0.0669155489717313
"345",0.0646967029098609
"346",0.064412320179083
"347",0.0669702517119267
"348",0.064654480704417
"349",0.0677000234732477
"350",0.0663540796680622
"351",0.0653220706143968
"352",0.0655218260489929
"353",0.068101129439061
"354",0.0680897173610267
"355",0.0679863844506649
"356",0.0687244067624966
"357",0.0684212119608764
"358",0.0689834282950856
"359",0.0687387503387457
"360",0.0689743789206976
"361",0.0690284676332811
"362",0.0682371781457226
"363",0.0674878327932639
"364",0.0675522452319115
"365",0.0664992038948934
"366",0.0653745626672564
"367",0.0681588952081816
"368",0.0689544035472632
"369",0.0683271113644607
"370",0.0679355430636163
"371",0.0693507152367008
"372",0.067926557287125
"373",0.0661749250689673
"374",0.0633124110688776
"375",0.0656347159735472
"376",0.0652491853527843
"377",0.0653155613210279
"378",0.0673308202210731
"379",0.065443481652333
"380",0.0647882769728057
"381",0.0670743194895894
"382",0.0672072565749801
"383",0.0682543367788159
"384",0.066314378488746
"385",0.067711072265944
"386",0.0689938446082329
"387",0.06964034951892
"388",0.069274902232504
"389",0.0644680500875923
"390",0.0655401036913465
"391",0.0643263850234051
"392",0.0657266913137198
"393",0.0663484765593671
"394",0.0663880903750766
"395",0.06873481367005
"396",0.0690852855300651
"397",0.0699219155116326
"398",0.0684836410933149
"399",0.0641432630049339
"400",0.0645620660717469
"401",0.0663081740596391
"402",0.0675856423387378
"403",0.0688090102028084
"404",0.0671095841777592
"405",0.0681539436959441
"406",0.0677637775644204
"407",0.0687778396986891
"408",0.0694493493067264
"409",0.0694175680597539
"410",0.0683404431877708
"411",0.0705804606372405
"412",0.069451212563225
"413",0.0684928975424317
"414",0.06766652950069
"415",0.0694013903434149
"416",0.0678032496503976
"417",0.0650900773045188
"418",0.0642999985152818
"419",0.0660954728765474
"420",0.0666775202442463
"421",0.0662244839353115
"422",0.0676179026553193
"423",0.065782986756766
"424",0.0643087868083545
"425",0.0657907857339677
"426",0.0663368975632983
"427",0.065707596444424
"428",0.0649908505537174
"429",0.0675747595794202
"430",0.0655670729091569
"431",0.06495150666376
"432",0.0650582181297038
"433",0.0514318760547314
"434",0.0647799108884631
"435",0.0643088611886011
"436",0.064705639304562
"437",0.0663660931354597
"438",0.0634278682184261
"439",0.0639437101867479
"440",0.0647408820073982
"441",0.0646082846063685
"442",0.063891552312894
"443",0.064805686611104
"444",0.0655007881663238
"445",0.0639496227436138
"446",0.0647497232806748
"447",0.064012907908153
"448",0.0628736079729778
"449",0.0629019557775437
"450",0.0655769173550665
"451",0.0647758675321294
"452",0.0649125256335893
"453",0.0652671009900942
"454",0.0656150285060292
"455",0.0671524690875964
"456",0.065006698686959
"457",0.0656749609086767
"458",0.0664054160309645
"459",0.0648941883372808
"460",0.0638747270618446
"461",0.0641399617425891
"462",0.0635073659596312
"463",0.0654206753727095
"464",0.0641565203241177
"465",0.0628039832335362
