"","V1","V2","V3","V4"
"4094",0,0,0,0
"4095",0.1,0.238929648990422,0.5,0.417019077380234
"4096",0,0,0,0
"4097",0,0,0,0
"4098",0,0,0,0
"4099",0.1,-0.377617460193731,0.5,0.497218153795563
"4100",0.1,-0.138725377068509,0.5,0.397646487023447
"4101",0,0,0,0
"4102",0.1,0.23162760802553,0.5,0.444342092840518
"4103",0.1,-0.232655264198473,0.5,0.363491326186024
"4104",0,0,0,0
"4105",0.1,0.335390579994411,0.5,0.393837516570147
"4106",0,0,0,0
"4107",0,0,0,0
"4108",0.1,-0.0246964990635736,0.5,0.39602743126698
"4109",0,0,0,0
"4110",0,0,0,0
"4111",0,0,0,0
"4112",0,0,0,0
"4113",0,0,0,0
"4114",0,0,0,0
"4115",0,0,0,0
"4116",0,0,0,0
"4117",0,0,0,0
"4118",0.1,-0.309739123062774,0.5,0.388033608922674
"4119",0,0,0,0
"4120",0,0,0,0
"4121",0,0,0,0
"4122",0,0,0,0
"4123",0,0,0,0
"4124",0,0,0,0
"4125",0,0,0,0
"4126",0.1,-0.0325102097211524,0.5,0.458952317197398
"4127",0,0,0,0
"4128",0,0,0,0
"4129",0,0,0,0
"4130",0,0,0,0
"4131",0.1,-0.260814950186259,0.5,0.424366025033577
"4132",0.1,-0.238587655465312,0.5,0.478766716554552
"4133",0,0,0,0
"4134",0,0,0,0
"4135",0.1,0.0561101047966595,0.5,0.441995684718123
"4136",0,0,0,0
"4137",0,0,0,0
"4138",0.1,0.140328724489517,0.5,0.338338735498097
"4139",0.1,0.35412182178473,0.1580228107564,0.427987376968121
"4140",0,0,0,0
"4141",0,0,0,0
"4142",0,0,0,0
"4143",0,0,0,0
"4144",0.1,0.0842893173370565,0.01,0.397945365734496
"4145",0,0,0,0
"4146",0.1,-0.0483858822266566,0.5,0.336428277180154
"4147",0,0,0,0
"4148",0.1,-0.01,0.5,0.324410588229451
"4149",0,0,0,0
"4150",0.1,0.152428016512641,0.5,0.326881228411778
"4151",0,0,0,0
"4152",0.1,0.123808420953521,0.5,0.34397407103242
"4153",0,0,0,0
"4154",0.1,-0.306015901839854,0.5,0.364579184683257
"4155",0,0,0,0
"4156",0,0,0,0
"4157",0.1,-0.0745442243309038,0.5,0.347730977948942
"4158",0.1,-0.174795948013636,0.5,0.326390148580573
"4159",0.1,-0.103851426605386,0.5,0.389688420994348
"4160",0.1,0.185315390197647,0.5,0.378705510256815
"4161",0.0106318472683468,0.0182519252305349,0.00723689815061115,0
"4162",0.1,0.0575765379972277,0.5,0.352541343334631
"4163",0.1,0.01,0.5,0.307034043611787
"4164",0.1,-0.173681465970381,0.5,0.385842719694176
"4165",0.1,-0.090927157513944,0.5,0.271538372244142
"4166",0.1,-0.5,0.5,0.325325598322898
"4167",0,0,0,0
"4168",0.1,-0.396436185421098,0.5,0.283407613638065
"4169",0,0,0,0
"4170",0.1,0.14673116756753,0.5,0.367265029292997
"4171",0.1,-0.220387491391364,0.5,0.360574373112156
"4172",0,0,0,0
"4173",0,0,0,0
"4174",0,0,0,0
"4175",0,0,0,0
"4176",0,0,0,0
"4177",0.1,-0.467303685004973,0.5,0.39949186219973
"4178",0,0,0,0
"4179",0.1,-0.304156294989234,0.5,0.357594140500055
"4180",0,0,0,0
"4181",0.1,-0.0893397595394316,0.5,0.323269282306601
"4182",0,0,0,0
"4183",0,0,0,0
"4184",0,0,0,0
"4185",0,0,0,0
"4186",0,0,0,0
"4187",0.1,-0.0288935556213967,0.5,0.358216386864643
"4188",0.1,-0.29549424843216,0.01,0.39979295799614
"4189",0,0,0,0
"4190",0,0,0,0
"4191",0,0,0,0
"4192",0,0,0,0
"4193",0.1,-0.279866300118679,0.5,0.364211988151147
