"","V1","V2","V3","V4","V5","V6","V7","V8"
"99",32607.1850747021,25434.1702249874,22799.8817465358,24442.5899676031,31288.0043026744,38820.5471303108,48805.3236772301,62255.3813681846
"100",29518.687526976,23825.5142040797,22334.7337760474,24502.463149406,29630.2107422698,37024.9800136214,46583.5644084168,59040.5556415686
"101",25906.6539646126,18523.6523309009,19530.0128449941,21528.8071787646,26720.6972537958,35887.1500013835,47442.8179996504,59735.343965075
"102",30279.8392091996,21498.6160409882,19703.9935727955,23939.7001963904,31752.7795201993,36534.995728679,47579.6871152715,60324.5786736904
"103",29113.0042404363,19058.3588924311,21093.7043589855,25162.1527434372,26198.5565723501,33615.7178657419,46362.4609414193,58553.2992904084
"104",30685.9150727602,22398.8553392862,21235.8479126503,22974.3831121279,30429.9660072819,35460.1163017244,48863.2565819951,59479.0667939463
"105",21037.5578080651,14132.1404078324,13922.4297701679,15558.3656172291,22483.4996648393,32266.5220472725,42346.8894439102,53055.3420628761
"106",22270.7099601373,14932.337288598,16616.1551920842,18540.4967532925,22935.3843168926,33226.3150835347,40682.9744750238,53030.3865362019
"107",22358.2174323691,18516.7228719617,15181.9176918235,18116.4481299924,22710.1138571281,31054.3598060871,41653.9272700917,54674.3097711034
"108",29364.7441053334,22880.4014417905,20093.0091823977,21028.5087438589,26703.559238675,35954.048512154,44624.6102391762,56886.2400364769
"109",35190.3468820085,30232.7608660358,25733.1149772182,26399.308170214,32013.1621181918,39920.7720633786,48702.2853942727,60541.6216395333
"110",27345.453968289,22633.2775459687,22502.5487745021,26583.6363007292,31422.7866733163,39277.4493172733,49464.0669256374,62144.4728650565
"111",32912.7659062164,24003.0403868215,23793.5977114066,25185.2146543595,30295.1924380862,36844.7617613061,47410.28389756,59594.0286441888
"112",25002.424018375,21551.6732997383,19329.4816464018,23024.4182536895,27198.0392284516,37174.079868155,46869.2560061004,58998.0835325696
"113",23426.4288348423,25002.8915101289,19930.3629176974,23014.7007462767,27968.8795301872,38358.0990716439,46278.3553513528,60938.889630604
"114",25163.0983311688,21436.887749633,19806.486433251,23405.640785615,28494.3998042404,35222.652161977,46819.1517915853,58817.0455609971
"115",21910.7633612755,22035.0326685248,17149.9873295702,20026.9961020112,29591.3588414991,36118.5444800979,46160.1147933353,58850.6683337949
"116",20127.0480060302,15084.4261184677,13639.9048964787,16803.4730410568,26922.5948015626,32384.206808131,41873.8038454885,54370.7560327591
"117",21175.0110657061,14656.8123568514,15002.0949528811,16777.1678999628,21935.1475482177,30140.2884224491,39908.4451313127,53810.9370623614
"118",19188.1708412012,11462.4197803467,13022.7691711501,14372.799479403,19991.8772864268,29051.2260835411,40414.1291892293,52751.2996638316
"119",20248.8133539931,15513.9549765056,14931.2833011963,17285.7552966015,22629.0334784652,29720.8241905733,40677.2580619765,53640.6119492056
"120",26801.9998911433,19324.8493812101,17404.723828187,20562.2829140255,25155.7730735985,33386.4275030539,43393.448043578,57170.1639040303
"121",28632.2733078686,20709.9599802353,17936.6633276077,20782.049183881,25503.8817776668,33684.7610332382,45263.8929165316,58183.4772732572
"122",29149.3743293763,21835.2821461683,19973.0190988543,24524.545458296,30268.1873923826,39016.9719868412,48749.4080567189,63165.9045342418
"123",27937.1404855993,20746.2439942127,20744.0398989387,22404.2303385089,28533.6699410243,36055.2920801007,47026.8465678181,60810.5245330373
"124",27982.270328833,15962.4960684701,16904.1930071196,21865.1934714903,27594.5744057724,35240.1977179376,46132.0064613528,59278.1415493199
"125",23322.1204904534,22646.3258828427,19877.677661602,23544.1292896377,29816.1111125656,38089.844836136,47058.4249691689,59043.5136153154
"126",26545.27381118,18618.5952991178,21879.030584383,25305.7146863607,27650.4088708428,36296.4549180738,46680.9993684059,59362.7189395075
"127",21590.175228235,17957.778302376,17973.9961109214,19702.0002408391,26734.5036727501,33001.7243043433,44184.6466603277,57557.4580780836
"128",23754.3681583786,14276.1380149413,16449.5098084319,19797.6869200505,23351.8709245635,31658.7244976123,41494.4145105967,54495.115401375
"129",23562.7577859762,18100.815109389,19007.7723898,24868.4188209946,29458.8843915688,35622.5173787589,46777.0594455667,59049.450461638
"130",21997.7481503641,15011.1069283801,13916.0604635624,15339.5781704577,22582.9479724288,29887.6157776019,39219.1514184078,51985.7722442925
"131",20952.9276143082,17542.8960033282,15033.1226769203,17286.0972203737,22875.6341956254,30701.1495505065,40534.815599569,53733.8564095808
"132",25020.8136070643,17590.4673874093,16444.807620137,19102.3769433408,26060.8408880133,33371.0098706724,43191.3728031379,56144.267367716
"133",25123.962253012,18327.3739535644,18099.6087280601,20191.3220828803,25965.1490568669,33978.2181084747,43392.022061038,56665.7142988226
"134",26650.817272939,22596.358844753,22750.7907090453,26332.2282023764,30757.4075089015,37600.2229377274,47321.7506456058,60581.2782316406
"135",30099.3830112066,25211.4203428909,19823.6589169251,22848.030113071,27602.9491513573,34655.9933259386,44811.9474854737,58363.3380939343
"136",24694.1545284409,18656.0366552871,18559.6690122265,20830.1597338472,26838.5587623698,36363.5661432379,46598.4601007651,58862.8042050264
"137",22229.6194755538,17342.4467043693,16683.4351381945,21860.3808854989,26978.4256835589,36272.6118112366,49046.9041075531,59444.5858253389
"138",26444.0062027581,21478.7554351305,23990.9514007506,21732.2819622741,30563.9305013937,36414.3125502584,46969.9300657792,60063.2614413052
"139",25705.4271111818,21245.5447070576,20459.7153036724,20899.8751712248,29495.21739168,34833.3487954417,45779.6225169741,57717.8855525864
