"","x"
"1",1.01511339070055
"2",1.01801643322781
"3",1.00816543670679
"4",1.02325556140629
"5",1.04325345970493
"6",1.0100819777725
"7",1.02905389587822
"8",1.01277672346325
"9",1.01645698810458
"10",1.01762466192256
"11",1.01567677324099
"12",1.01226601514551
"13",1.00708941254339
"14",1.02127518976056
"15",1.025637894597
"16",1.01638169949891
"17",1.02063301324849
"18",1.01408060721785
"19",1.01750618725052
"20",1.02420506997026
"21",1.03702785642481
"22",1.02559433274039
"23",1.01502169903799
"24",1.04342928206726
"25",1.02805500095394
"26",1.0224318766407
"27",1.02260896978041
"28",1.01343819629659
"29",1.03176123633737
"30",1.01062672796958
"31",1.02593059542233
"32",1.01802342777305
"33",1.02401946839915
"34",1.02393154160954
"35",1.03692364315139
"36",1.0219088056731
"37",1.02405848754267
"38",1.01927225058145
"39",1.03648349452804
"40",1.01071586407459
"41",1.02069286728329
"42",1.01289187236266
"43",1.01237425299576
"44",1.02242798165959
"45",1.03076228740343
"46",1.04156501971091
"47",1.00708187346822
"48",1.01836346982718
"49",1.03225716879198
"50",1.03115772381054
"51",1.01161762858726
"52",1.01439295106942
"53",1.0166845913348
"54",1.00862817608596
"55",1.01476592295363
"56",1.03279348552302
"57",1.02484169169705
"58",1.02382650951713
"59",1.0134886472445
"60",1.02238190405566
"61",1.01252555967882
"62",1.01961989813142
"63",1.01924082330391
"64",1.01363629525085
"65",1.04260988760795
"66",1.02097059313325
"67",1.03784088113389
"68",1.0196768024445
"69",1.00708931693138
"70",1.00544837886213
"71",1.02610588226051
"72",1.01066062012655
"73",1.01910392320323
"74",1.02138932907884
"75",1.01066036924471
"76",1.02260746786401
"77",1.03221149077749
"78",1.01700428005905
"79",1.0249801932643
"80",1.01864209970371
"81",1.02982592693011
"82",1.02280172162453
"83",1.02001293505132
"84",1.01873653634386
"85",1.01351915516557
"86",1.01690694272461
"87",1.02336694961907
"88",1.02611498172933
"89",1.0238775924527
"90",1.01891930083332
"91",1.02461015176301
"92",1.03620192387956
"93",1.02445645589324
"94",1.01784667485174
"95",1.0270360223023
"96",1.01016276811096
"97",1.0236176268398
"98",1.01091329131873
"99",1.00927634196305
"100",1.01286075299604
"101",1.00509691213435
"102",1.02006743753982
"103",1.02749682311104
"104",1.01376430877387
"105",1.02263736605201
"106",1.0181648406724
"107",1.01068172079554
"108",1.02517229849947
"109",1.0141756590955
"110",1.02069455105535
"111",1.02213403557408
"112",1.01906185960813
"113",1.01336069236296
"114",1.01749641929678
"115",1.0198445355098
"116",1.01870128123471
"117",1.02222108768615
"118",1.03297453111012
"119",1.0143736250025
"120",1.019079640834
"121",1.01701141768509
"122",1.0207784907398
"123",1.01703121164129
"124",1.0267928964631
"125",1.02459775200143
"126",1.01661890262617
"127",1.01251556824257
"128",1.020408853533
"129",1.01680860303564
"130",1.01458522226441
"131",1.02116433605846
"132",1.01399983237505
"133",1.02728429603024
"134",1.01005937348287
"135",1.0182613640994
"136",1.03575232155129
"137",1.02640259424312
"138",1.02339627044609
"139",1.02245988227554
"140",1.01542588323206
"141",1.02233005753621
"142",1.01713398651505
"143",1.0218782477288
"144",1.01187340849298
"145",1.02540728451704
"146",1.02791295092109
"147",1.02172120310772
"148",1.01529239931933
"149",1.01167473628438
"150",1.03174852185964
"151",1.01087999524652
"152",1.01892186368211
"153",1.02441708069265
"154",1.01751166959158
"155",1.01261352564136
"156",1.02563864818972
"157",1.02824707214565
"158",1.02673212353787
"159",1.02953748463919
"160",1.02471040159277
"161",1.01447849426902
"162",1.02191773799205
"163",1.01902108465423
"164",1.02360418025021
"165",1.02025508954924
"166",1.01602359443394
"167",1.01728206350753
"168",1.01907957977279
"169",1.01670304053229
"170",1.03371890433533
"171",1.02752077835492
"172",1.01320879905677
"173",1.02714108373094
"174",1.00840871105084
"175",1.01354315997204
"176",1.02916106062531
"177",1.04386307208257
"178",1.02396994639275
"179",1.01598981336987
"180",1.0376468799398
"181",1.01658313414249
"182",1.02060156275679
"183",1.02377298800257
"184",1.02302272631306
"185",1.03933031870452
"186",1.03722994081201
"187",1.03147055778715
"188",1.02289104178141
"189",1.02403883109229
"190",1.01607416139512
"191",1.03259383495279
"192",1.02156957264932
"193",1.0130224604225
"194",1.02149218798243
"195",1.01293052709769
"196",1.02013553241699
"197",1.03804564940368
"198",1.01456166419578
"199",1.01637263255452
"200",1.02356996720147
"201",1.01836615513292
"202",1.01431279424134
"203",1.02320083168813
"204",1.03787930412516
"205",1.02886755286245
"206",1.0184341934657
"207",1.02251662125043
"208",1.01188720344742
"209",1.01253917058798
"210",1.02002232109239
"211",1.02587006990614
"212",1.01886635961921
"213",1.02336772412767
"214",1.02525489940159
"215",1.01784466401219
"216",1.02861430726788
"217",1.01424613306149
"218",1.03668685933142
"219",1.0331598471485
"220",1.01871354623461
"221",1.02078252455166
"222",1.02886664994855
"223",1.02515145295029
"224",1.01408200787975
"225",1.0122849457084
"226",1.01501578882646
"227",1.01978502883014
"228",1.02156283343259
"229",1.02295383283379
"230",1.04150594454363
"231",1.02121258496959
"232",1.01635362916689
"233",1.00951182919338
"234",1.0131024263925
"235",1.02218984155753
"236",1.02251956568398
"237",1.02307496419316
"238",1.04010411220869
"239",1.01236094781456
"240",1.01885933948542
"241",1.0198469523379
"242",1.01908899621981
"243",1.02759695833452
"244",1.01743341564975
"245",1.01359181698816
"246",1.01523064524861
"247",1.03528001842811
"248",1.03850779282953
"249",1.02283743275917
"250",1.02833420935352
"251",1.03729654151839
"252",1.01510871208509
"253",1.02810547472725
"254",1.01934578798204
"255",1.030241940734
"256",1.01192927635402
"257",1.0221017841652
"258",1.01430464226125
"259",1.0271955508026
"260",1.01976115928747
"261",1.02375236009796
"262",1.02398152693494
"263",1.01484979018193
"264",1.02105968918923
"265",1.017652279242
"266",1.00589472807754
"267",1.00574747735041
"268",1.02125569946103
"269",1.02320321871748
"270",1.02233074099779
"271",1.02252282728078
"272",1.03902228255691
"273",1.02387817772402
"274",1.01774645638534
"275",1.01524767280171
"276",1.03067820920156
"277",1.00833782079611
"278",1.01887008440743
"279",1.00855306386063
"280",1.01464343584742
"281",1.01741160992979
"282",1.02416620849183
"283",1.02871540901796
"284",1.00602896662988
"285",1.01063566684057
"286",1.02810231299526
"287",1.01989121970556
"288",1.02242191773728
"289",1.0033795452579
"290",0.994759443503267
"291",0.993693906159851
"292",1.0040521046404
"293",0.994128328087932
"294",1.0247358046272
"295",1.00358116222607
"296",0.997618850712455
"297",0.996306784150565
"298",1.00478741466496
"299",0.994654366055452
"300",1.00054591104584
"301",1.01020638078731
"302",0.996096729305276
"303",0.987111207482083
"304",1.00389291877923
"305",0.997457443871252
"306",0.99852405667801
"307",0.998123594368083
"308",0.989898486562764
"309",0.992815519850999
"310",0.999804727251135
"311",1.00222926920391
"312",1.00133826311898
"313",0.992767743880775
"314",1.00369884262323
"315",1.00651951655711
"316",1.0040281037395
"317",0.998728388000819
"318",1.01079927519513
"319",1.00206820775332
"320",1.0013310016734
"321",0.999359782289458
"322",0.996360605468094
"323",1.00160705285733
"324",1.01248170811215
"325",1.00077528086594
"326",0.997997189877196
"327",1.01965890293318
"328",1.00861104393974
"329",1.0117777590507
"330",1.01217588765859
"331",1.01597240379657
"332",1.0107077731005
"333",1.02019024088237
"334",1.02197277343559
"335",1.01070531107952
"336",1.00778946904984
"337",1.0187125318448
"338",1.0205927461532
"339",1.01791052710592
"340",1.01358286099845
"341",1.01425077472498
"342",1.01546334769584
"343",1.02492247310256
"344",1.02367012719934
"345",1.04231459376006
"346",1.01788356412391
"347",1.02167059720034
"348",1.02794016330504
"349",1.01986728014899
"350",1.02282489692719
"351",1.02577104998075
"352",1.02141892726245
"353",1.0240008543165
"354",1.03116403157249
"355",1.03578519936923
"356",1.0309795400141
"357",1.0215968167945
"358",1.02310464100471
"359",1.02369707372857
"360",1.02608124296448
"361",1.02367529473586
"362",1.03006273552627
"363",1.03269344540083
"364",1.01981803075298
