"","x"
"1",1.05236671235879
"2",1.04558455072354
"3",1.05625860073034
"4",1.04885509317723
"5",1.04968043667021
"6",1.04457751140746
"7",1.05569777033856
"8",1.05269778459942
"9",1.04194612632236
"10",1.05504891722572
"11",1.04491483381724
"12",1.05823729074274
"13",1.04599302696507
"14",1.04742867889059
"15",1.04867973381684
"16",1.05149766843404
"17",1.04763311454748
"18",1.0534536327142
"19",1.0505572139261
"20",1.05242200545985
"21",1.03506306939219
"22",1.04905545609694
"23",1.05609914875037
"24",1.04912120913528
"25",1.05358971750923
"26",1.05114248482245
"27",1.05073888476329
"28",1.04930781255495
"29",1.04135874369978
"30",1.05111685237276
"31",1.05158326858195
"32",1.06503074335974
"33",1.04734428407857
"34",1.04705375830528
"35",1.04551227487646
"36",1.04551652111625
"37",1.04354412342664
"38",1.05017847399233
"39",1.03863857544627
"40",1.04566106238244
"41",1.059990903521
"42",1.04455364805056
"43",1.04905452997267
"44",1.05601403755421
"45",1.05027269092093
"46",1.0431713448187
"47",1.05544059824193
"48",1.05257985852458
"49",1.04161525455517
"50",1.04649069257925
"51",1.05666852702536
"52",1.05057529713504
"53",1.05430821344161
"54",1.06014605383186
"55",1.07480380723875
"56",1.05116566536679
"57",1.04760504650495
"58",1.04693739172246
"59",1.05075253791612
"60",1.05571366225422
"61",1.05370357148462
"62",1.05527056500201
"63",1.04630377606145
"64",1.05154418854237
"65",1.05004954946937
"66",1.0473239019837
"67",1.05278246338866
"68",1.04549038000234
"69",1.05516714369704
"70",1.05459365755201
"71",1.05388619751445
"72",1.04072826211982
"73",1.04995641094562
"74",1.0431541736586
"75",1.04932861335543
"76",1.0471202802373
"77",1.05560201544398
"78",1.04305132273259
"79",1.05184512310954
"80",1.04979161857239
"81",1.0510324008783
"82",1.04791508281015
"83",1.05497097856848
"84",1.04831594726213
"85",1.06580149560914
"86",1.05402900747331
"87",1.05010222158247
"88",1.04351804013263
"89",1.05059634186955
"90",1.05596329721012
"91",1.04153173179739
"92",1.0485105602768
"93",1.04663795643012
"94",1.05945327871124
"95",1.06617003564481
"96",1.05408826228774
"97",1.04681703748807
"98",1.05339367819015
"99",1.0482618413173
"100",1.04619381478752
"101",1.06091643605242
"102",1.05259299869003
"103",1.04972724791766
"104",1.05196129637546
"105",1.05561459083328
"106",1.0513483915125
"107",1.05240611877246
"108",1.04710148908881
"109",1.05565268497075
"110",1.05026791851691
"111",1.04550885098193
"112",1.04397621821726
"113",1.0500538852662
"114",1.05097604348147
"115",1.0511265319788
"116",1.05033038432128
"117",1.05169004147269
"118",1.0506165531206
"119",1.04407955532029
"120",1.05544056139908
"121",1.05900578151672
"122",1.048844087754
"123",1.05270832517067
"124",1.05811618919144
"125",1.05223519720176
"126",1.05491353338434
"127",1.05865011711729
"128",1.05186033914945
"129",1.05756697186068
"130",1.05093929152675
"131",1.0454352988229
"132",1.05076418764116
"133",1.05664513024399
"134",1.0540397079563
"135",1.0575655584964
