"","V1","V2","V3","V4","V5"
"619",-43551.2469708749,-43513.4421158773,-43472.168325492,-43434.7775136412,-43387.1671418607
"620",-43648.7599601072,-43638.446823337,-43599.7114499152,-43554.0520725307,-43512.2311670004
"621",-43063.0239865092,-43064.1177195018,-43026.9627681699,-42979.5074973403,-42948.7616234021
"622",-43802.5235825359,-43810.8887849087,-43772.1752110353,-43730.8922644489,-43690.6636534788
"623",-44678.1237150196,-44648.4492043353,-44608.3731955701,-44577.7734924205,-44526.0883938743
"624",-46418.8094284919,-46374.7145690644,-46335.3165996649,-46289.4439768889,-46241.7846723205
"625",-47021.2518997596,-46979.8813578008,-46947.3155658489,-46897.4572025156,-46849.0991189772
"626",-47785.1510219998,-47744.0460364559,-47706.2639630192,-47664.4128826192,-47612.7050810917
"627",-45791.6807306769,-45735.5122333115,-45694.0131476582,-45659.496513903,-45608.767267986
"628",-45466.8007238337,-45429.9886829147,-45380.9515302192,-45339.5752989193,-45297.9232194058
"629",-42897.8500366979,-42910.1372706069,-42874.2693041038,-42831.3601705735,-42820.3419718997
"630",-44387.5385131551,-44410.4128770146,-44370.885765699,-44339.6259032945,-44291.6495034465
"631",-44182.6432329443,-44182.9937380084,-44145.1761950049,-44097.2305659468,-44066.1527074994
"632",-44411.0670270894,-44390.2685349622,-44360.4064055327,-44314.6632325119,-44269.4412754297
"633",-44586.9492713581,-44544.5100820844,-44504.770921916,-44457.2249063033,-44410.2240563218
"634",-44100.3106659532,-44081.0985407274,-44051.4860999909,-44007.4299709708,-43959.4170255865
"635",-44676.9369896547,-44654.5912242052,-44634.6942053364,-44584.3890642052,-44541.9556949515
"636",-43691.2927390128,-43650.527731077,-43603.6679122735,-43578.1720789245,-43547.9662201304
"637",-43344.7248101889,-43337.2040281798,-43346.4319481544,-43300.5829148338,-43256.8318754144
"638",-43154.7329289724,-43118.6114136085,-43090.5190344649,-43051.7826474044,-43003.9480000613
"639",-42831.4526629521,-42800.0132225779,-42772.0587486932,-42730.0755730913,-42688.2101462602
"640",-42173.7103915058,-42149.5417118339,-42119.9640412844,-42078.3310905709,-42038.2208773019
"641",-41954.663827111,-41945.4598874321,-41925.1572739795,-41874.1196085154,-41831.6907588932
"642",-41372.7831690329,-41349.1275121339,-41328.8698365531,-41290.6182162863,-41261.1170582036
"643",-40661.8549434207,-40645.3240687601,-40623.7634391973,-40588.6432342967,-40543.9221970281
"644",-39442.3065046515,-39443.2998329375,-39409.5019859781,-39367.2448095991,-39321.7768696617
"645",-39045.802475746,-39015.1681905852,-38985.7653726939,-38951.3180011681,-38908.0087696632
"646",-39074.4147960051,-39061.9650417978,-39048.6648972761,-39012.4725026151,-38995.84191148
"647",-37796.9804114119,-37805.6457940253,-37773.7517073608,-37743.8744570184,-37705.7583481424
"648",-36529.1643576436,-36495.596397252,-36486.7849783394,-36460.5228758691,-36425.2751807518
"649",-37077.9165765512,-37042.6961511317,-37010.1424351193,-36979.7612789436,-36974.1363241663
"650",-35777.4174987159,-35747.5237534422,-35739.8130039326,-35715.2937858178,-35676.6479433903
"651",-31390.4237533263,-31374.8659142825,-31337.1861814473,-31304.3014494962,-31295.332108551
"652",-36339.6821307108,-36303.2583294588,-36265.0793951639,-36233.2215149261,-36197.3508772204
"653",-36087.5535388445,-36046.4329276088,-36046.2594202928,-36003.7296343211,-35976.8455405409
"654",-36992.4914020589,-36967.3282602526,-36949.076228087,-36909.038900503,-36879.4079571748
"655",-37888.3822251365,-37868.3766177465,-37833.5348169511,-37794.0255682264,-37767.3174034297
"656",-38405.4288149596,-38371.601242893,-38368.7841661746,-38333.8465055693,-38288.105382682
"657",-39179.1996388032,-39168.3410171389,-39139.0472500814,-39099.9766238467,-39067.8606410988
"658",-39839.7630737387,-39845.1869348417,-39817.7042422103,-39775.687557868,-39737.9655601945
"659",-39731.0933040115,-39724.6786265395,-39710.8239781212,-39683.6725564732,-39646.5313794587
"660",-41278.2395752451,-41265.9938499039,-41237.783327469,-41193.4852104163,-41150.3052067944
"661",-42431.7998912928,-42402.733541826,-42361.0544583069,-42318.7164809045,-42275.2733290432
"662",-42764.2413267054,-42737.7498572819,-42702.0668026291,-42650.7526773429,-42617.1801599254
"663",-43714.8148065664,-43697.4667929293,-43668.3761767518,-43624.5011656957,-43580.9884415484
"664",-43228.876144182,-43190.1360917383,-43139.2397201255,-43088.2888262963,-43038.3958641694
"665",-44235.2537178405,-44225.6080950697,-44205.343327485,-44162.2892612932,-44149.0798410891
"666",-43477.0776995416,-43524.5226163474,-43512.3140835862,-43476.2494134954,-43435.983569323
"667",-45164.8330585653,-45144.3228642437,-45112.6806612183,-45067.1751640416,-45024.907039125
"668",-44044.4808077665,-43998.7393136749,-43958.0614759502,-43914.6893307547,-43871.8129256577
"669",-43736.4101590078,-43703.3268622223,-43685.2831870243,-43635.6597195552,-43587.2457982029
"670",-44425.9823038146,-44386.980993643,-44353.0120690579,-44308.3932113038,-44259.3765104879
"671",-44221.4760710773,-44184.6106982382,-44155.0266624287,-44107.1763677975,-44061.8339863774
"672",-44285.0253479052,-44242.8525188989,-44204.0210969372,-44151.3578622727,-44113.4449165217
"673",-43820.8044653958,-43875.9456663717,-43878.150819341,-43837.6998500327,-43788.6381746592
"674",-45097.6878296964,-45099.2303096157,-45063.1527107112,-45011.9779301189,-44963.3984712541
"675",-46987.7808135696,-46987.6637381506,-46978.5880364459,-46935.7722108574,-46897.5614664604
"676",-47809.7064679264,-47770.0110229664,-47727.3901608586,-47689.1353365591,-47663.4219668032
"677",-47647.2284451853,-47609.5052197647,-47563.6033204567,-47516.2968949243,-47482.177184799
"678",-45806.4343629672,-45776.4363709799,-45768.2966026438,-45722.0993903515,-45690.3700541124
"679",-46572.1220519426,-46518.0922401941,-46470.3011065299,-46421.3967048881,-46381.9436434535
"680",-45412.1452963677,-45419.404209368,-45399.452190611,-45353.3801997956,-45330.5161978088
"681",-44265.0638123756,-44228.8831603597,-44224.3291125548,-44171.8864802062,-44173.1287616028
"682",-45638.057466125,-45639.6757729007,-45611.4133785359,-45562.2264328227,-45515.6938889116
"683",-45091.7341035076,-45100.233589071,-45077.888623594,-45028.1611926608,-45001.6755249811
"684",-44149.5049223632,-44144.5138092509,-44119.6212971317,-44072.0321211668,-44020.8239899978
"685",-45327.113549748,-45285.6275459217,-45265.2049258054,-45211.8117045675,-45161.1309919825
"686",-45592.04976981,-45583.2067550148,-45542.5420302731,-45490.5264990614,-45463.4345290302
"687",-45413.6402626709,-45379.9882163319,-45331.9409723649,-45290.5069695859,-45245.7975403519
"688",-45444.650310036,-45395.9006533746,-45350.4701337582,-45303.292839433,-45256.8519989879
"689",-44126.7263229065,-44083.5529155989,-44049.1013239068,-44014.5206428694,-43980.9897886367
"690",-43952.6719708601,-43928.3294433904,-43903.6358271802,-43867.2610262908,-43826.3909812006
"691",-43349.9681013161,-43338.4643480429,-43310.3674659859,-43272.3499819789,-43234.8393751183
"692",-42818.4145995241,-42794.2472179644,-42763.5635362177,-42723.8330762556,-42684.1617744811
"693",-42735.8500131352,-42732.0469263054,-42697.3244810647,-42664.8625760581,-42624.2945500644
"694",-41617.290639511,-41598.7559512297,-41566.4856186836,-41518.197108394,-41475.3533232537
"695",-40516.2906809722,-40489.177738997,-40463.9258963253,-40434.2947174338,-40396.1325342647
"696",-40075.7834689337,-40035.5601545706,-39990.8228266755,-39952.0356164639,-39919.9513072742
"697",-39296.6868373246,-39354.3253882243,-39371.0670499753,-39325.8551391068,-39291.2854288737
"698",-39578.086133136,-39567.1931371811,-39578.2005422678,-39535.4318346183,-39491.6969392354
"699",-38144.351096012,-38112.9390573123,-38071.9283177488,-38033.7453166993,-37993.8245380775
"700",-37949.649686477,-37927.1743367934,-37887.2807818038,-37844.7432215963,-37865.5052591516
"701",-37507.8722759231,-37461.1416840477,-37435.1201437603,-37402.8421012973,-37362.0400224298
"702",-37110.9038578865,-37081.3881264053,-37055.9958372058,-37132.9886315377,-37133.7101764843
"703",-31505.8964848143,-31476.3435946989,-31459.71962529,-31443.2159004327,-31438.5636517811
"704",-37719.0441935664,-37699.1917642526,-37712.9078113715,-37672.9187750898,-37643.0373407574
"705",-36224.8951243789,-36186.4797523039,-36195.1358060506,-36173.7444734846,-36160.6247109438
"706",-38869.3834090527,-38836.7173615368,-38798.1262449276,-38755.3169756822,-38715.904145941
"707",-38521.4918289783,-38485.3161047239,-38452.8618435716,-38413.2716980183,-38376.8877126924
"708",-39697.5108584859,-39670.9157784542,-39629.3479890476,-39599.4243321839,-39557.9793874559
"709",-40072.1592040567,-40037.762146285,-39994.2395817607,-39953.646527875,-39915.1637913045
"710",-40685.7343733772,-40651.5084704706,-40641.9388204951,-40625.0990176104,-40594.3822253526
"711",-40990.3565963014,-40957.1428959984,-40929.7146382773,-40901.7753813624,-40859.0882332202
"712",-41575.6221567577,-41568.9816778163,-41554.8655975483,-41524.0924196661,-41489.0821997118
"713",-42441.2539952412,-42396.2266976272,-42351.326523173,-42309.800422363,-42277.6050635056
"714",-43773.2221460852,-43742.7754885477,-43693.9567600222,-43642.6200068688,-43596.2219257078
"715",-43783.0912727244,-43756.3150745392,-43723.2806004055,-43677.7408363939,-43637.5721723849
"716",-44870.8743353752,-44852.526163057,-44804.3751789898,-44750.9847478633,-44719.3006809448
"717",-44003.6877633926,-44010.2842132203,-44049.0005158955,-44016.072194324,-43968.9928200925
"718",-44612.0880216762,-44632.2790248575,-44632.7728285997,-44581.3592310334,-44544.0942307689
"719",-45318.5476083843,-45279.5435856038,-45245.0199910144,-45203.1920907458,-45171.0029881355
"720",-44696.4943002103,-44674.3876421184,-44717.2076541947,-44717.9255235642,-44675.1469426735
"721",-43576.5380466291,-43568.8358040091,-43574.2566187491,-43542.4297026703,-43500.0306966181
"722",-45292.5371083386,-45271.7173191667,-45231.2561753568,-45189.3471154641,-45158.6182445975
"723",-44809.4463746522,-44783.8508104817,-44779.2072313659,-44738.0136870893,-44696.5245860612
"724",-45082.8491006092,-45051.4459555117,-45039.2920519454,-45003.6628048223,-44951.6414751863
"725",-45262.328447677,-45217.9958689548,-45174.8354874679,-45134.6463785176,-45080.6272836719
"726",-44498.2498019986,-44564.97899022,-44529.811583279,-44496.9227128166,-44471.2782070207
"727",-45692.2737333504,-45656.974825102,-45620.0548111976,-45580.5612537855,-45539.3743267039
"728",-48170.6421162031,-48124.6084765337,-48096.7762560678,-48055.8703886632,-48008.9061336548
"729",-48542.4227996371,-48540.3711771181,-48545.2378203089,-48512.2595507322,-48464.7045557395
"730",-48375.2150337991,-48334.3308488359,-48292.1853337927,-48267.3986770626,-48243.2382765748
"731",-48241.2417302386,-48191.9249936596,-48136.7769199754,-48082.8370991272,-48037.1482917757
"732",-46738.983988211,-46725.3421511378,-46697.3825076395,-46643.1156337412,-46606.9940039146
"733",-46489.1322887821,-46458.3246279654,-46407.277250435,-46352.7512150578,-46311.6483198445
"734",-45532.8918544885,-45511.4220489054,-45478.9794691739,-45442.221885156,-45392.0863839164
"735",-45610.1391890208,-45567.97407081,-45512.8013837404,-45466.3931462363,-45431.5578513979
"736",-45593.5252776691,-45547.1084456087,-45504.7768937819,-45456.9127295465,-45410.587923187
"737",-45576.4151126759,-45537.2523831794,-45495.5290086746,-45449.6702662716,-45394.7695377519
"738",-45093.416659665,-45075.1081472241,-45027.264561609,-44983.0945918893,-44932.347190904
"739",-45997.2053580228,-45978.6677049502,-45972.3459490447,-45951.4299981973,-45902.6631325154
"740",-45648.5074348416,-45652.9909186702,-45610.0438131824,-45571.2009141506,-45534.0485246582
"741",-45965.1658876781,-45933.4512895864,-45904.5494933708,-45859.5799456303,-45820.7349977512
"742",-44686.6461526858,-44660.266520916,-44621.5767262427,-44590.9003000558,-44536.7074199115
"743",-44142.2907016801,-44108.1271569393,-44067.1064705834,-44026.3243466592,-44066.9610215794
"744",-44542.368925389,-44507.3809786081,-44472.3265275605,-44430.4259111599,-44382.9846177676
"745",-44405.3060584794,-44388.0216303961,-44380.8716189088,-44344.5580841055,-44309.5206312709
"746",-43360.4674496286,-43364.8469128746,-43343.9811576906,-43319.2300441739,-43292.1982555394
"747",-43058.9615032475,-43033.1770501755,-42991.1304661527,-42944.0956458788,-42897.4689069024
"748",-42727.7764453872,-42715.7633617102,-42685.1315630012,-42635.4857312237,-42593.3627675056
"749",-42102.0805433089,-42086.2532394232,-42046.7773910641,-42023.2499700572,-41982.1620093467
"750",-40424.2585898857,-40390.5682388188,-40349.1901270354,-40316.0422918557,-40284.0573620917
"751",-40812.94316467,-40780.9472734701,-40742.6944628916,-40700.8129508823,-40673.5661561516
"752",-39927.2823241989,-39905.56337736,-39889.569373392,-39865.4131901272,-39825.2154394973
"753",-39906.7086073479,-39861.246781861,-39820.0557729826,-39796.7099505005,-39757.8499958223
"754",-37637.4524113966,-37601.1284459448,-37576.6519032332,-37544.8291488035,-37511.4525321727
"755",-38791.1452482458,-38752.4406738467,-38732.449825109,-38719.7920387316,-38674.6851697648
"756",-37502.0243477449,-37462.3615441859,-37425.0565043227,-37399.4522260841,-37357.0404616603
"757",-32350.4934150877,-32315.2737152132,-32298.5348944768,-32376.4943359452,-32349.1642904502
"758",-37842.9795410842,-37816.243532382,-37789.2347362387,-37757.4309404051,-37732.0643087826
"759",-37730.4588576959,-37684.7294686735,-37644.4498492602,-37612.7791876914,-37579.5352600442
"760",-38562.1963644343,-38526.893929275,-38490.6291718338,-38455.7406259833,-38412.4815686086
"761",-39575.1733788762,-39542.1242591937,-39495.2763567593,-39458.9345376686,-39420.3668223626
"762",-39714.06336341,-39675.532799323,-39653.862279824,-39621.3929074203,-39588.9740195071
"763",-40952.8386257642,-40933.1364735566,-40929.3013303124,-40895.0182999225,-40854.8291050713
"764",-40107.8898429116,-40094.9736289579,-40088.1313557024,-40059.5027236117,-40037.7896434524
"765",-41040.7769053657,-41022.7240256944,-40974.3525483077,-40934.9960041397,-40889.1544304068
"766",-42106.7962029291,-42097.0637958161,-42052.0896961395,-42007.9875957452,-41963.3650676872
"767",-43104.1102620182,-43063.3475884079,-43012.7913666141,-42968.3357536272,-42949.8494205428
"768",-43944.6790934333,-43901.7643569443,-43862.3727923015,-43812.8849916963,-43770.7270879365
"769",-44631.4849502918,-44610.1542349084,-44574.2051228672,-44523.4589342826,-44480.4305942035
"770",-44611.1339282476,-44563.3363669946,-44538.714127101,-44493.4579946074,-44451.3539633435
"771",-44356.0438200323,-44332.2521305605,-44323.2889290797,-44297.3660305566,-44247.163493137
"772",-45225.7338778935,-45192.4432012581,-45206.6577749537,-45172.7336517392,-45134.8320532518
"773",-46550.7950298948,-46515.7467252825,-46461.9105209158,-46410.1028391555,-46369.3762882506
"774",-46210.1531311435,-46175.5852591638,-46167.2865916476,-46125.6791685923,-46091.7201755102
"775",-45429.6740908351,-45395.8761694648,-45384.5661395697,-45336.0873138418,-45286.6768939232
"776",-45594.7405490571,-45561.4883078157,-45518.394528671,-45488.1376897577,-45450.2574971694
"777",-46285.4232191574,-46257.8349724437,-46222.039366501,-46176.3829226926,-46123.4696381984
"778",-46166.6813681163,-46131.3612760754,-46105.4360916304,-46057.9448596171,-46007.9142731966
"779",-45652.1810164564,-45620.7987967301,-45589.2098027222,-45558.8375813084,-45522.1824172867
"780",-45325.0768842335,-45308.4610632922,-45272.2622029898,-45227.5540928369,-45183.8952741477
"781",-46104.8320066749,-46084.6831370233,-46037.1281977109,-45993.8424552915,-45966.8702968968
"782",-47388.7745744406,-47343.6491051522,-47290.9386483216,-47250.5614244106,-47201.9917606592
"783",-47636.9535466526,-47592.9623041014,-47573.4315117369,-47528.3299572736,-47498.932864205
"784",-47930.6114194353,-47912.10969,-47865.4935243536,-47823.095201537,-47803.7763404198
"785",-48520.679066596,-48469.1740941212,-48432.0103930835,-48378.5572425208,-48330.4088774778
"786",-48279.4459579361,-48251.1319343855,-48210.0067372454,-48173.4195308211,-48144.6142552454
"787",-46919.3206143128,-46884.1015681916,-46840.842915359,-46797.4630007725,-46773.0410052974
"788",-46659.563811475,-46629.6414009876,-46577.2074146655,-46531.9635332147,-46487.28019826
"789",-46265.7027043948,-46285.0684841897,-46248.4501163917,-46204.7488192845,-46164.8980008133
"790",-46319.4515979937,-46292.6563659752,-46240.8542244579,-46196.9578238705,-46157.4455468848
"791",-46091.2746052666,-46053.6305659224,-46001.7042240747,-45961.8017058924,-45929.5129388424
"792",-46434.1673519573,-46394.2875860661,-46355.6256418009,-46312.768021189,-46262.9569786333
"793",-46426.7691101644,-46403.1028904154,-46367.8775206327,-46321.9298362417,-46273.3692005671
"794",-45492.9637691247,-45447.6943835035,-45427.4016083497,-45414.2642012262,-45376.7994332113
"795",-47383.1978380968,-47351.1449912797,-47320.2833758808,-47268.7364817597,-47223.5231033368
"796",-46660.7290392532,-46634.6414997865,-46619.6353592323,-46576.4182540872,-46532.9793550818
"797",-45758.0427000691,-45714.7731491227,-45713.5405537445,-45684.9108065486,-45634.9175449189
"798",-46144.1950507501,-46107.5274032367,-46083.3138026261,-46030.4208178863,-45982.6761901932
"799",-44663.623649203,-44640.0810472009,-44598.3491528139,-44547.0744201952,-44522.0455530499
"800",-45355.9646882503,-45322.7073420368,-45278.9592587003,-45233.9222731668,-45190.2921607352
"801",-44697.2909771208,-44669.4350198935,-44623.4513753752,-44586.2388100947,-44542.830849409
"802",-43561.8656840354,-43537.8311127543,-43496.7228527378,-43464.3044774976,-43437.3248632743
"803",-43881.9675143883,-43834.2482015455,-43777.6630723885,-43733.7568330844,-43702.7660918432
"804",-43570.2123987953,-43572.4327624727,-43547.1348103995,-43510.299988925,-43479.382056787
"805",-42337.4762423481,-42329.6538558193,-42292.2003053081,-42247.9004410878,-42209.5267970743
"806",-41540.195008453,-41531.7105255331,-41493.9150364936,-41463.2942829951,-41413.1747899421
"807",-41990.5194167923,-41960.1614254578,-41930.0224578142,-41879.6203226202,-41835.3603824501
"808",-40856.0966835227,-40848.750740471,-40815.1863564623,-40770.2712847528,-40741.0284085631
"809",-40525.6345171404,-40492.2325973071,-40448.7271280751,-40406.3179578579,-40361.6438220625
"810",-38734.5543540408,-38710.357902503,-38673.7827741144,-38649.6152903885,-38641.6189423726
"811",-38868.8684768235,-38846.5421111359,-38804.6859345982,-38824.454011806,-38794.5348818267
"812",-38805.3186876894,-38817.6328584788,-38814.8547686862,-38778.5933260865,-38734.069619701
"813",-33777.3812130067,-33748.6913775942,-33719.0480129138,-33723.108794118,-33703.9153020211
"814",-39055.0695345831,-39011.7918998591,-38982.2711224207,-38942.6579501279,-38912.2138664165
"815",-38499.5922276816,-38468.9759607977,-38477.7202592944,-38462.4522531054,-38442.3550029738
"816",-40449.3664546041,-40418.7112208235,-40383.0022719129,-40342.5834260587,-40295.1926636247
"817",-40432.636242545,-40399.2589830584,-40373.0644960238,-40337.4564168259,-40318.5728761761
"818",-40228.1722712463,-40183.1400859267,-40150.0813044581,-40163.1711262037,-40119.0415243504
"819",-41382.5727685551,-41354.7323996793,-41331.1555620928,-41289.5458310667,-41244.7272182719
"820",-41334.460805463,-41302.6406350036,-41266.764915133,-41235.7736937306,-41202.9856134957
"821",-41910.6558884097,-41904.0730184834,-41877.6648457516,-41826.8188977792,-41793.8458335822
"822",-42539.8950888691,-42506.0153571088,-42463.1241149661,-42452.8383667717,-42415.4086792114
"823",-43727.9298900188,-43692.3959924845,-43644.6486708718,-43608.7010785246,-43561.7364520751
"824",-44756.5960168808,-44727.9927247023,-44678.6695712501,-44629.016318506,-44581.1379803606
"825",-44877.444470564,-44848.3419157234,-44795.8075299403,-44743.7795292691,-44698.9665268585
"826",-45172.5722107206,-45160.7962832719,-45121.3570320336,-45073.5212514789,-45029.9250010872
"827",-45076.9395860319,-45037.2783842084,-45168.6489007878,-45190.356941847,-45141.1580485712
"828",-46064.8812898591,-46043.0537642968,-46034.6516895646,-45982.768152099,-45931.9119693431
"829",-46126.5110306481,-46097.1689124705,-46079.8193254822,-46038.615758674,-45995.5154585586
"830",-47528.3523336805,-47494.3314575993,-47449.556874464,-47400.8251661542,-47348.6927809128
"831",-45838.4114021481,-45789.175814182,-45757.0888316615,-45749.4384507869,-45711.4135701672
"832",-46932.3899295395,-46904.574274639,-46866.2283641059,-46829.0408045995,-46777.8878195543
"833",-46049.8970208928,-46016.2298000431,-45983.8397036919,-45960.1866755263,-45912.4594506073
"834",-46084.0849392034,-46055.4371897861,-46006.5227016833,-45971.4931153409,-45914.4401307776
"835",-46344.015529079,-46322.8710316641,-46304.085677942,-46255.2253984313,-46214.6059138269
"836",-46747.9412284058,-46703.9412848889,-46680.3537858761,-46640.4450321211,-46598.6178762953
"837",-44721.0649093575,-44760.088941043,-44834.6042857118,-44801.1605381136,-44763.9519082198
"838",-47982.586331906,-47948.7365291497,-47921.0971770866,-47881.5129352313,-47846.9562123849
"839",-47010.4269738782,-46980.0451307599,-46947.8966071717,-46897.9534216649,-46847.0589817955
"840",-48467.1755861183,-48442.2088042563,-48412.9350281209,-48361.211315207,-48313.3985966125
"841",-48519.1979759117,-48549.0917021917,-48504.5741368191,-48452.4514468259,-48410.1059849118
"842",-49088.682223063,-49048.1843971906,-48995.8981973207,-48948.8746751354,-48937.8133327738
"843",-48771.3273391352,-48760.0864693282,-48772.5601862134,-48729.4663727608,-48710.6502871041
"844",-49066.0820111579,-49024.2578242314,-48981.3724164126,-48928.1738797148,-48877.1404277925
"845",-47683.8741322428,-47634.3457350637,-47584.5383273945,-47529.3105884348,-47478.2263162887
"846",-46061.1137529154,-46070.5499912671,-46014.9116842271,-45962.3508776826,-45915.9529125359
"847",-47445.8312900139,-47432.7233696559,-47411.6633608765,-47372.9096150682,-47318.0246772429
"848",-47721.1175807856,-47696.2042725098,-47640.5153792963,-47596.4600888898,-47545.1315193961
"849",-46574.801362875,-46603.7199879393,-46568.2777675484,-46538.7541811403,-46503.3294672487
"850",-47379.4748212558,-47344.7884104349,-47312.334505919,-47271.0833172898,-47228.6583253669
"851",-46898.4215633386,-46858.2227608521,-46831.3763289228,-46806.4265821929,-46754.6362862775
"852",-46498.6941482644,-46480.9253321599,-46466.6608748607,-46439.6525722778,-46394.0564155636
"853",-47117.057614642,-47076.9903552692,-47086.0675281531,-47047.8937052467,-47003.1150346023
"854",-46987.4772518571,-47002.0992633898,-46968.2776354192,-46910.7439387024,-46863.0678230699
"855",-46937.2360703859,-46900.7531228105,-46860.7490989783,-46819.7074146395,-46773.2732333309
"856",-46196.6854098543,-46164.8175772993,-46140.3658989665,-46097.6420083971,-46063.7834283204
"857",-45728.5775755628,-45698.4162392558,-45667.0799794648,-45623.5447012693,-45577.6037506095
"858",-44942.5479351082,-44905.368217953,-44878.0865981462,-44839.2820809483,-44801.2062334115
"859",-45987.3323341505,-45956.6264014136,-45917.3850346129,-45869.4291916668,-45816.4062491065
"860",-44129.9227770605,-44100.2462731142,-44060.7403382757,-44021.6043401346,-43982.1767429114
"861",-44575.4671591144,-44548.2600289997,-44528.7209739168,-44494.5608626395,-44463.6323149715
"862",-43220.5197156119,-43199.3609925577,-43192.7216289393,-43150.6045947177,-43110.4418106468
"863",-43135.7779834009,-43096.4473304903,-43052.2305759129,-43017.7249895445,-42988.3473264852
"864",-42636.5563234928,-42621.342173566,-42577.3048453859,-42535.0606220813,-42513.0696625954
"865",-41958.5469520225,-41918.6599332711,-41879.8689400597,-41844.8614087079,-41804.6050990217
"866",-41890.7863557708,-41857.9435732222,-41818.714702678,-41778.0858777124,-41747.9417492472
"867",-41010.8701891852,-40968.9226894113,-40937.6712447434,-40895.4159196496,-40854.9216027872
"868",-39186.9032166874,-39140.7080457465,-39092.6992489212,-39047.6083481406,-39007.9114515856
"869",-40525.3101630685,-40491.9186591271,-40447.4261799902,-40407.930621499,-40371.9168914996
"870",-38442.8645221793,-38414.8253897357,-38375.1755755798,-38360.2223800726,-38325.024282785
"871",-34105.6840603368,-34079.5323171799,-34044.4163489327,-34015.9054930914,-34009.1641017602
"872",-39062.9213384034,-39025.9090039609,-38995.0356843784,-38981.0649672021,-38966.9858829451
"873",-40140.7246255288,-40097.3918704472,-40102.2700960389,-40072.2257481283,-40029.123868997
"874",-40029.5572603049,-39983.8862929368,-40008.5444258209,-40054.6913109719,-40015.7363842324
"875",-41403.6510095224,-41363.4485598263,-41327.381801807,-41297.763409542,-41280.1139113957
"876",-41816.9938483422,-41780.5165525254,-41759.7426523293,-41728.5791043591,-41683.3495267685
"877",-42303.3136660069,-42268.4329776727,-42232.5296034313,-42187.9521260145,-42170.4686770565
"878",-42620.6689896693,-42573.0188169031,-42526.2192793446,-42477.195826514,-42426.0407220971
"879",-42651.7085918676,-42618.8725161621,-42573.7870862864,-42535.4890216867,-42493.7457207932
"880",-43482.3919210815,-43456.4946829953,-43415.0873308877,-43382.6222733857,-43356.8850284644
"881",-44485.166675712,-44448.5890192798,-44421.6554374058,-44374.6466782832,-44333.4219645384
"882",-44401.6384252821,-44377.8443635859,-44334.2045489664,-44287.1655299476,-44239.4422139373
"883",-45282.7990894874,-45231.8413656201,-45190.4228764802,-45157.8200743413,-45156.5610035412
"884",-45373.2836374356,-45337.1144811722,-45435.4223668375,-45422.673607156,-45401.5450613446
"885",-46411.6200876744,-46376.7813566339,-46328.3450870692,-46275.6521354212,-46226.5452418833
"886",-47044.677852242,-47016.4440073936,-46978.1729371814,-46927.6973611307,-46884.8473595808
"887",-47068.3602509823,-47064.1394327489,-47052.6797258999,-47015.0738146985,-46974.2169815646
"888",-46993.7557739938,-46988.1743721783,-46989.655197781,-46945.5876890823,-46915.8773335046
"889",-47337.5523097622,-47300.2312206663,-47257.1113416632,-47218.9925776301,-47202.2912456395
"890",-47795.9904243341,-47771.830229736,-47729.208476243,-47674.6118188988,-47630.4512832045
"891",-47064.6657199695,-47027.463124142,-46983.8450184232,-46930.9782493604,-46881.655761541
"892",-45921.1253712459,-45885.5030327144,-45837.3854412948,-45804.0122346119,-45766.6792951544
"893",-47742.3888343201,-47740.9621926121,-47705.4108128798,-47657.5864990127,-47614.7224598706
"894",-47009.8185909189,-46981.4923846384,-46945.0684512329,-46892.5781547714,-46843.6535819843
"895",-46743.6779926986,-46707.6373682176,-46691.6808562189,-46658.0822381887,-46667.3582254546
"896",-46962.6921948221,-46915.7700239093,-46868.7427870291,-46823.197401087,-46782.6395448608
"897",-48140.7878893386,-48098.4111383041,-48058.0439528192,-48002.2002840982,-47962.904235877
"898",-47383.2333885859,-47343.616913499,-47302.8979639709,-47257.6180303457,-47204.111873831
"899",-49593.8751422669,-49553.5857066386,-49539.0389970278,-49482.9675567554,-49441.469750637
"900",-50031.8864428399,-50012.2291679764,-49982.1683782226,-49935.4874709204,-49902.8410776879
"901",-49801.4541503223,-49833.012509469,-49804.9145312047,-49767.317225891,-49735.4786764825
"902",-49353.1350859417,-49335.2431029055,-49352.3859177346,-49310.9237738091,-49300.4109332334
"903",-48811.691673824,-48768.0810415844,-48725.0771843482,-48680.3530695524,-48645.7112184875
"904",-49206.5317857801,-49165.1843607568,-49145.7589809478,-49099.0217838527,-49061.7104704691
"905",-47523.904461092,-47516.7387231016,-47485.15788608,-47440.1089219416,-47391.6175248763
"906",-48212.051428116,-48210.2257967585,-48164.3156658179,-48110.2660778806,-48066.0655163844
"907",-47866.5115650682,-47815.775833726,-47764.2990673865,-47736.7823691179,-47692.5260748733
"908",-47246.2782818718,-47239.4253924546,-47217.8330772612,-47177.0283827545,-47121.1928422068
"909",-46760.4162920008,-46755.7790477824,-46709.3460240364,-46657.4890733475,-46619.5118891982
"910",-48004.3917901573,-48014.3872346949,-47961.9968133143,-47916.0512616278,-47866.7844442952
"911",-48136.4053584911,-48091.7855686737,-48049.9102762243,-48008.8014402867,-47962.2865099457
"912",-47992.9797393318,-47986.7815275282,-47933.3497773091,-47897.5405388667,-47850.7212574876
