"","V1","V2","V3","V4","V5","V6","V7","V8"
"5952",20647.5885223395,-2708.91298101309,-20112.0763662221,-31900.6151239382,-39792.0952665579,-41640.3909239258,-41409.7622692978,-37121.8669543949
"5953",26246.8410814145,4954.42710238947,-15003.4342519741,-28878.7649411718,-35575.7273646536,-40588.4249262055,-38855.0850141247,-35845.704935035
"5954",25918.0194858719,5824.7786852945,-13004.6750905269,-25029.0052206181,-36028.1340320439,-38543.3267999104,-35671.4066560922,-31027.7850870556
"5955",23751.6587720343,1628.49405551365,-15806.2048774532,-25591.8568008394,-33234.0434459011,-34855.6347858429,-34102.4112730916,-30602.2312268493
"5956",17317.4074401567,-4564.8488108067,-21950.0174978509,-33423.584542687,-39427.9589808432,-42072.7016703332,-40441.9909772269,-34998.4503598503
"5957",17602.9559220911,-4837.39637728413,-21032.7507653228,-32486.6745710924,-38999.4547767252,-41705.1880773655,-41275.4027014144,-36643.2065839858
"5958",18705.6326589569,-4783.18585764504,-18811.5217989417,-31715.0855238871,-38462.8017512317,-40796.4317937405,-37407.9995568742,-30953.396389659
"5959",14783.3307202618,-8585.68102719072,-22214.7336694006,-34032.7557857514,-42088.5840494591,-44212.4348048367,-43514.344115956,-37146.4427388965
"5960",11511.9249208117,-9942.65647282468,-24752.4458337792,-35401.9484339245,-41879.2165389686,-42515.1327539377,-42981.9745345255,-37137.1841235961
"5961",13204.491853652,-10718.6061333238,-26892.0027809752,-36172.3974160719,-43364.9274894527,-45541.6365576726,-43579.9170374573,-40796.1130554582
"5962",9591.19001404002,-14590.5435295219,-30690.3828725802,-40434.3169039534,-47123.7951402313,-49126.3489511608,-46872.4202280761,-43797.0545507089
"5963",19722.3457619476,-6060.54516243864,-20267.73125867,-34914.9179608355,-40227.6276960816,-42951.4421756216,-40301.0815207609,-36820.0239774103
"5964",29588.1451352569,3268.67586783137,-13742.2508817465,-28165.1827702068,-38756.3175028642,-40928.1100904591,-39144.8707242316,-34575.8271624081
"5965",31476.6589532335,6618.92840529409,-9362.34861760811,-21817.2346179145,-32492.6627114779,-33442.4757045378,-31397.1899338309,-26582.6425757469
"5966",23111.9507064633,2444.67257733807,-12255.5970411321,-27066.82092805,-31917.6459401288,-34256.1374070436,-36185.7612775461,-31146.1039927769
"5967",22653.888936986,-117.46620723962,-14494.7471212275,-23665.0164142555,-30446.1219201694,-34496.5502172716,-34923.319398665,-30961.2808927413
"5968",20919.6843400074,-718.183507920348,-17797.2210053913,-27116.5865362302,-32012.3063919819,-35255.9264120354,-32952.9600425477,-28147.5881902588
"5969",22688.3127274211,-848.391360756348,-17828.6883612573,-26490.8385421592,-33029.8020806894,-38469.9870557022,-37346.5435400724,-32425.3329294594
"5970",18182.7367780275,-2005.535025473,-20262.1000593626,-32349.5806968849,-37727.4631961435,-42413.3129485469,-40598.391380204,-35899.2042263083
"5971",21271.227099424,-3429.79642810171,-23807.8649236888,-33438.6386669461,-39368.0258494305,-41748.3603514401,-41793.3519997918,-35264.1706961515
"5972",22378.1683274802,-5058.06013504514,-20298.527256278,-32386.1611197532,-36307.6358474448,-39664.2466173126,-39593.7912047531,-34240.5591021854
"5973",15585.1415439698,-7163.04917550703,-24720.5786623423,-34082.5264214798,-40506.8305284566,-44283.7068369559,-40399.3895678006,-37570.9342013734
"5974",17140.2273766968,-7949.80472221069,-23969.0936329431,-34559.3382506557,-41108.0701139191,-45441.6659252316,-43819.8868396846,-39824.0465429484
"5975",22510.7821970435,-4191.46547378252,-21948.1766665954,-33650.7359533922,-38027.6746094059,-41375.8496348556,-39768.3648846805,-34566.7822237734
"5976",28473.3074578162,4077.88500227032,-10582.4529874954,-24275.8644720358,-32158.3807715656,-32719.4135252124,-28722.3541860308,-26337.5355532844
"5977",46619.821877994,13022.8124492268,-1000.53777887312,-19600.1866900058,-26836.8293368994,-23208.003344634,-23269.5798100538,-16264.81958077
"5978",40364.8078212903,11223.8374589056,-10235.4473126312,-22197.384334078,-28992.9424714613,-26893.901127365,-26298.8644982913,-20201.1178573776
"5979",28030.0619249672,1251.83505449073,-17490.1473224646,-29979.6832213988,-34664.4666852836,-39296.4457829667,-36893.7173997336,-31723.9084139753
"5980",24343.622161727,1815.85419047075,-15071.8050526609,-28547.4576447454,-34979.6501577036,-36257.7832507316,-34351.91557833,-29348.8366103892
"5981",21253.7053998174,-513.891236690823,-16338.7051678184,-29591.4293297506,-36447.0469310196,-38657.9887162598,-36770.7112716499,-32960.8750464457
"5982",18986.3178498223,-1680.47144181859,-17650.6979302227,-30633.8719888522,-35888.4256922023,-39115.9221932629,-37084.1493801027,-33850.2549165173
"5983",15327.6867972107,-6551.4408740025,-22604.3331473765,-32988.8218119656,-40517.3457380787,-42241.364903009,-39733.4053374656,-33674.6089329634
"5984",15720.9000414854,-4729.74714039835,-20121.9437006156,-33503.9353538056,-39994.6110699268,-41633.4241930653,-38186.4430215095,-33829.9005084501
"5985",18892.8075192094,-3672.75186255975,-21034.3639562126,-31757.6834110106,-38107.711659428,-39650.7277355479,-39035.2665044166,-34495.4462450385
"5986",11643.2773780113,-9212.21129250767,-23529.3527078685,-32831.0055241947,-40087.3977227989,-42227.7894262063,-41627.1036927379,-37352.1176270475
"5987",22881.8032075451,294.050316972029,-21712.9799977643,-31963.5021600102,-38153.886432203,-42547.7310778344,-39620.4063202938,-34789.1368640564
"5988",25502.2087016893,449.746093993814,-11792.9769001544,-25406.6969379085,-29350.5735466743,-32155.5926941628,-32522.1357599524,-28501.1309905307
"5989",30953.6853190631,4104.08916898537,-11293.1486460616,-27103.2988923436,-34814.591318337,-36520.812624017,-33881.3731218542,-31231.1634963045
