"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"957",15018.8464108753,15256.3064996004,15201.8737619787,15375.9660742522,15402.3956766359,15349.3156076731,14036.8199828441,13996.0669830511,13915.1261140896,13764.185338533,13736.1850169537
"958",12286.6030301522,11998.1218210707,11905.6217825846,12111.2142588015,11956.3712294355,11253.8433783235,10677.2479634978,10668.054012565,10718.5679857314,10738.7426980888,11002.5418846663
"959",15602.5719118577,15990.0013784239,15043.194436809,14350.787894946,13787.4210888251,13943.30244771,13865.5565196847,13790.8707427367,13899.8882259222,13878.5073679829,14273.8492169551
"960",18394.1828489644,17940.097612357,17792.347171963,17718.7318531999,17105.550365223,16470.7783500844,16451.9543937252,16160.4891789859,16250.5849792153,16508.6579453802,16202.8693567896
"961",20574.1871432362,22154.4962239231,21827.8819560352,20534.1767557705,21485.7732858962,21138.097860833,20067.830577964,19979.5043222744,20048.7546773827,20401.2967170373,20603.1075770618
"962",23358.9976572641,25596.3716286619,25404.9931149649,24150.4036265223,24397.0314929192,25016.5101192297,23579.4464348527,22175.1954371911,22030.381538387,21970.4402011393,21614.3889513519
"963",27660.8805839072,26745.551328879,24284.6477139684,23812.6179769119,21841.3105308772,22071.8767199425,20838.5053697035,20257.1639738031,19909.2538589673,20344.9297255763,19067.2567118538
"964",16007.9629446921,16119.6626048191,16945.432088775,17553.8203443023,18115.3220190097,18811.9992779835,20792.4439780587,19880.4352347587,18885.4190752098,19124.0663418394,18632.1935497271
"965",17803.272713975,17133.13856628,16454.9074321284,15221.674183197,15504.8165779726,15463.942709654,16248.5671842808,16698.1816371285,17199.4276848103,17032.4950531986,16793.1044724811
"966",23917.6242978636,21633.3558073884,21304.1854540774,19847.4114600602,19721.2747286742,19577.7124506667,19294.1250320189,19647.4967447147,20741.8914063163,19874.4320926773,20383.1942699711
"967",23068.665323215,22805.7560140875,21561.5532455446,20792.1106820651,19298.1883532851,18876.601898357,18380.9727692424,19421.027893394,20101.3547386841,20528.383225531,19608.3029621345
"968",21705.1050744656,21475.1738472469,20136.3369854063,19624.8941889389,19255.1592139271,18030.4190093612,18526.3464348318,19324.9642323019,19436.4213825553,19183.7626329257,19510.8215590129
"969",13731.2534852589,14238.3033997159,13691.3118132114,13959.2510508797,15408.3375586983,14929.6272263284,13893.0633463481,13903.0720428561,14040.0252135594,13812.2836760318,13268.3068158857
"970",12995.9867956429,13029.6256118027,12065.5266962675,12036.7491453589,13054.4144227438,13476.743720519,12943.6902937393,13181.5758378247,13243.228347613,13539.5172593938,12792.1391174091
"971",13187.0886171238,12697.1485457434,12530.7014745231,12426.3635718994,11738.336772364,11532.069902023,12125.02110444,11593.3282000985,11313.9329447278,11786.2018229484,12470.8073917545
"972",16452.2175148404,16115.7333024728,15833.5530884578,15567.6556257131,15533.6232248729,15326.0574748322,15564.4086492728,16154.5396480308,16149.6851985531,16128.5465872567,16301.1534384059
"973",15601.2931685137,15695.507432709,15947.2779314482,15857.0504418915,15739.5248260577,15293.1482897251,15219.8801990936,15937.7276177285,16188.3136577383,16309.1831215423,16284.4813241427
"974",20727.1450600314,20878.4803213767,20925.8856467832,22144.3838306223,21737.4845890495,21644.9377754476,22877.5748898119,23200.253269239,23325.3145590331,22047.6317217146,21975.529522577
"975",22203.4858269722,21350.5798027945,21050.5527241584,20284.7509583822,20303.8654246132,20653.95363566,20475.0965274631,20135.6740685519,19859.540785085,19638.9336244723,19768.2827226772
"976",17467.3925940655,17644.3253643756,16401.6651616766,16168.4938964356,16824.3140131905,17730.7539903634,17974.8708830142,17910.9072305014,17328.3710547216,17913.9696588884,18105.8760864839
"977",17026.1796773183,17665.774401063,17440.1755963556,17070.7248918693,17097.5807024777,17286.8262671968,17369.216721105,17180.6830211666,17616.7328732356,17774.0952763991,19038.8068797317
"978",21932.3050042435,22452.8651441894,22793.6154302832,21732.2162956754,21800.6543190452,21863.3365541842,22805.4337358142,24145.531890544,23701.797268137,23557.5664868794,24103.7278410052
"979",20345.8003982418,19437.7611383575,19406.9046950153,18044.5822432018,17770.0830002384,18695.9173666257,18003.5820416529,18378.8933674793,18139.4816618753,17904.0653743736,17992.1839463805
"980",16545.6162460285,15690.8570063781,15276.4573882973,16349.2368346727,18038.6256692156,18820.337230262,18591.0893386437,18415.0776445584,17143.0395610505,16795.2765948612,16293.6876588
"981",16217.3616655264,16478.3472969481,16141.2388358696,15960.692879645,16225.3896517032,16555.0196172073,16483.3943326073,17002.8237254255,16726.8856327364,15736.3929628172,16051.8390584911
"982",15188.3810289564,14970.2290013778,15411.1677669811,14469.234505922,13830.5142209978,12787.9488129704,12879.86623435,12684.8634913641,12473.0601482296,12694.8478804275,12708.4528144613
"983",16365.0819647204,15956.1975372929,16025.9195210019,15158.2604952476,16048.0108770451,15197.8455844451,14808.6133091267,14871.1624328915,14783.3260122821,15027.9259110986,14857.8572052319
"984",17439.4394732126,16680.0253842349,16270.4132989776,16461.3749286285,17123.7916490969,17864.2706478064,17063.1849872237,17317.3700611797,16968.8491048995,16508.1877164268,16881.1774640808
"985",19372.5385419858,19093.4325439162,18726.7656978205,19187.8406459093,18381.1234656728,18681.0392464872,19000.9754427039,18867.4778973017,18604.470782466,18731.2948343327,19205.0304481242
"986",23554.3492171695,23713.6959358951,23900.7189112424,23371.4888328494,23702.9690348673,22564.8378616113,22929.8378783851,22968.0537782934,22615.1595881853,23009.1959280677,22263.3773189273
"987",20424.7299567188,20466.1096282448,20845.7222711465,21446.9510143516,22072.3295947665,21442.6237567661,21032.1402669604,21310.4421488193,21261.903385806,20956.6892119325,20359.7442159059
"988",24682.5103767459,23300.9347973063,23226.9786404476,24091.4138242119,21887.6915720502,20850.9358880245,21636.5827828514,22780.8860590593,23671.6060312472,23764.0303677307,24458.3332121583
"989",24792.8419969184,25238.1790005171,26023.3024328429,26037.1832105833,25597.7977188885,24826.3112800088,23176.7889838454,23398.4245327918,22595.0061668925,22710.3017794684,24475.5534341359
"990",24842.6352581847,23535.1193024672,23460.049648718,23555.4588720462,21585.6448827724,22379.1642370645,22677.5559054964,23083.8832136989,22109.2634467982,22359.8332557082,21954.0531690999
"991",27478.2853564427,25653.6125236801,23912.7747408501,25097.7930028559,25653.5581750194,24591.7349221787,25115.7206533836,25201.8938390961,25352.7335843895,24755.2502459118,24160.7082784113
"992",16986.1454343107,16389.5761945737,15775.996931189,15402.2978488867,15528.3968619294,15887.3980565987,16928.2764854786,16381.6039320436,16358.7340011107,16014.5722986161,15590.9250239236
"993",14715.9646766477,14996.9185395554,15061.1644371007,14741.5895769652,13921.779791303,13790.8257656148,14086.4783083755,14211.6693688641,13948.6558137716,14112.8018376416,14479.219273894
"994",12260.5851937728,12093.3142320701,12369.3770812087,12577.0725535911,12548.028457691,12665.8697668552,12803.0939258766,13170.9402660228,13300.2058715767,13258.2402115822,14097.9467649354
"995",16177.6145632096,15316.4128329248,14288.8585934782,13233.6886939608,13292.1787439979,13586.7999038712,12171.6347975668,12114.2263123465,12664.7233608848,13166.7922574719,13568.0835057988
"996",19598.2964752215,19111.7752591876,17745.6804285452,16642.5911955358,16069.5192202651,15709.2397551631,14856.3320425957,15266.9560692368,15976.9447538222,16118.6100968045,17121.8439289445
"997",21245.6608965298,22048.4570765783,20530.4189450857,19588.3040286297,19535.9845048193,19472.2857326028,18812.31718568,18971.8777974917,20022.6375666344,19886.4157381091,19680.4500689936
"998",21668.2471211595,22529.930376049,23352.1745987343,23767.0873850783,23172.4894543515,22107.9979516593,22106.7623866233,21779.3964891817,22946.6992352046,21434.4686591937,22062.2249881848
"999",19728.4802689007,19646.1730074754,20546.6174746416,19895.2847810211,20122.8620857654,19871.3990198971,20163.2064681096,18701.253204115,18342.9622529162,18501.6726629297,19316.3095814672
"1000",21196.4563943195,20711.6614857569,18489.0022285573,17410.8484981859,17358.9934878297,17486.9075681018,18072.4038634889,17974.2658894072,18558.9131196206,19254.2097950558,19582.3036077163
"1001",21922.3885855819,20890.8679883142,19745.2674962311,18863.6616076174,18593.8949403442,18794.6930599655,18950.6281981334,18666.9241141371,18667.4210328709,19108.8492737433,19612.4856396143
"1002",23020.3356215921,22615.7728534111,21889.2557313132,20260.6773362839,19448.4837300733,19939.8468963312,21063.4923074315,19912.0717438485,19540.9647441879,20808.7622194218,21539.9607861656
"1003",25494.6161641458,24464.3074211838,25260.5791598185,23597.0513087282,22822.8519870061,21836.4704884738,21162.6122582174,20462.8903697113,19542.8909865604,19465.0264026264,20293.4468297812
"1004",16576.9169758462,16578.8805829518,16720.4154757269,17083.7766128709,17069.1552039201,16999.1859066679,16815.0654041686,16684.3890785262,16851.0827792372,16748.2322610318,15911.3375956012
"1005",18160.564119654,16635.9408995139,16472.7397523189,16533.4671636537,15598.5681764239,15879.0161734755,15463.4111573739,15637.8213966735,16864.8005697276,17278.727754835,16581.9941346725
"1006",13226.2600781659,12892.7750924385,12604.2117332358,12360.9713249778,12324.9433426282,12994.507541748,13313.9308186083,13378.902436249,13925.6862870744,13663.3586834801,13266.8376926392
"1007",16920.5365777379,17055.5311781958,17594.5564620839,17819.6347876505,17134.2266276365,17174.1495583123,15807.0663172579,15767.1033597956,16119.9692622213,16122.1252261771,15782.7335202042
"1008",16693.5207396607,16928.8525554332,16819.331618191,15795.4252222586,15070.2852918523,15047.7825537817,13861.5929143575,13928.7188963819,14950.8995372789,15088.9583613136,15076.6788343779
"1009",16117.7036210011,16038.511262021,16286.2482847565,17103.4805509754,17878.4309927414,19284.2800510449,17881.3849557457,16895.3933595014,17613.0459770838,17270.0884251754,16727.242063768
"1010",23287.8204206623,23719.0394296909,25198.705003682,26028.3686834568,26038.2796750474,25972.9074146737,24540.5057293884,23234.8211176087,23524.7985194257,22857.7256131601,23200.8445421576
"1011",21399.4922959845,22331.3709260595,22869.7184197368,22467.8539953061,19502.1418342833,18782.040098752,18432.8008293428,18237.0739223158,18317.3428220804,19321.5806932734,19473.852479404
"1012",20831.289992069,18687.1824476084,17320.9066365357,18040.5452292305,16795.3920432582,16463.1339554009,16300.9754659463,15754.725246569,15846.9316209885,16157.0939509194,16741.6830740744
"1013",21579.6296387706,20384.6072776046,19384.1186981107,20144.2600012131,19238.6100062203,18437.8616484165,18464.9631863074,18905.9866863519,18149.5479903001,18415.6719651924,18961.7133256112
"1014",21814.7765179883,21489.2760663739,21565.5808974604,21752.7117841838,21777.6753200581,21380.2946086512,21341.5767908499,20897.3716190822,20790.5281944738,20123.8341776647,19939.5040210657
"1015",21244.984969535,21913.0298878701,21961.1956992053,20852.2616460294,21502.0256850205,22404.2762255815,23272.056783003,24690.1506680324,26776.0179429153,27214.0044236459,27468.7497136806
"1016",15609.0202620177,16017.8399751127,15535.4384812375,14356.4319947998,14714.1215412274,15800.4430152644,16611.7628062318,16894.0548770825,17720.446209473,18512.2791095787,17282.0030380013
"1017",15439.4218132136,15217.62736768,15722.4137194217,16035.0656218992,15702.8420989189,15279.0707277961,15308.773406454,14488.982624711,14674.5845217571,15575.994957917,16625.1298272098
"1018",15052.3033100697,15011.8122195115,14842.3724807299,14128.9270663117,14552.325920431,14852.0088701294,13928.9956777577,14125.4715580527,14679.7957641369,14878.4857299035,15614.696053676
"1019",16756.2614426749,16730.697262966,16458.0954467135,16542.7331478052,16036.4534372344,15676.7547048034,15686.2923819092,15564.2645676031,16031.1276109332,16241.5107561138,16682.5214390788
"1020",20722.526304475,20279.0712178043,19531.9938576179,19873.4877565349,20135.6552446004,22140.4253634695,20570.4358712061,21335.6790675319,22114.7808610315,20353.2547086028,19972.2715962042
"1021",23383.8517456375,24153.0654153285,24076.4813864019,23867.6946630884,22906.743364441,22831.4919059819,21311.7532971953,19744.3955196621,19479.1300423702,19528.2130921693,21563.3330429165
"1022",35448.7320105619,33880.2851198987,33110.0878324417,30364.1368275727,28707.2892347946,28914.6587891328,28886.4154535832,28125.797799996,26934.0963213732,26714.6392299053,28175.3494256335
"1023",22845.2254179757,22360.3543821309,22523.056541631,21016.8577423436,21446.7024479726,21563.7160562255,21118.7562296929,21702.3002594595,22812.0960191125,22375.4609062234,21743.149418485
"1024",25327.6626561748,24324.1660213913,23775.6815443097,24444.7141328971,23329.2053633198,23316.700293884,21577.6343929035,22152.4592869045,21712.8522149949,23158.8996837483,24423.7663146606
"1025",26414.4542337362,27868.9290462065,27574.0659039901,26475.4053142816,26843.026836846,27439.9241945484,26925.0024731938,28521.5517225387,29711.1731544012,31907.3492857027,33987.8216280494
"1026",29171.6194048731,29337.6753445782,30487.9928006574,30922.4783733842,29214.7571905705,30376.7998054892,30673.3113336479,29131.4222847465,29230.1219429764,29749.6583115906,29083.1983248051
"1027",22161.2006232503,21391.0255886231,21948.9918669318,22133.3337425176,22250.3499203105,22793.1705872633,22114.3438194049,22246.8736694787,21371.2530441033,20395.8811804983,20636.7466843992
"1028",16729.5159233793,16563.4779936307,16919.8763339788,16133.5557308086,15997.6297243476,17153.8384530587,17766.5237992608,18037.7943274691,18205.0904122905,18071.487507042,17684.0050864873
"1029",20799.793809069,19343.5533576368,18549.652923621,17931.6677454313,17763.4907018978,18862.6039783766,19080.5797351866,18751.0281488973,18970.3957613215,19619.7559785542,20159.5075255074
"1030",15705.783490661,14276.2736223752,14161.2084507872,14171.0079337876,14446.6513085219,14493.442640166,14702.5109633559,14524.5191347695,14061.8233504987,13335.2215194001,13988.9691859481
"1031",14928.3688579431,14831.1829276236,14851.0166008194,14225.8030376062,13709.8095136183,13424.3716576907,13612.9422432856,13605.3788974603,13533.4519802395,13705.6393717394,13876.3266544188
"1032",22938.7441778123,23754.0460256268,23433.715752129,21949.1197802355,20438.193223857,19425.3504168178,18009.8747942827,18301.0937313903,18892.8587478369,20108.6176450232,20668.5778027714
"1033",21902.3236214832,20608.98144124,20483.6889674985,21023.6795539151,20867.2145907767,20108.8719273389,19954.1547111476,20726.0304965952,22348.1963704139,23584.5875212302,23671.8395715426
"1034",26005.3907107377,24984.1197314954,24935.3990020256,25854.0554483558,24966.8898591729,23211.0729748346,23870.127559971,24428.3700668572,24287.6033954436,24724.5383349709,24720.0641748281
"1035",21415.7029936822,21710.406973877,21765.7150711341,21864.2410501989,21751.4710351015,22384.5917461571,22187.8079544285,22337.2885927717,22243.7995839961,21932.625775165,21977.1102060061
"1036",21898.137867024,22646.702028232,23230.2816655039,22384.9046285021,22376.8018612386,22076.1610082755,22793.1671882555,23438.6940393036,23290.7718010103,24502.2518891184,23384.5451454036
"1037",20907.5440807546,20039.5358363391,19126.0260677628,18779.0305850047,19080.6307728251,19731.4847663501,20491.3806544191,19054.3824563804,19063.2236452909,18895.4765834426,19030.3747152865
"1038",21755.8858933705,21648.5856227465,20295.5252337187,19168.2570347886,18390.4524888212,17133.7480588181,17717.7384596033,18766.5120112886,19577.2646464452,19328.5988924197,18535.5354489537
"1039",16905.0034564146,15799.8956414797,15389.0504179629,15427.8545988215,15720.1754834966,16379.9092635764,17319.4376748172,17204.6263140949,17759.7777633428,18172.8118532558,18466.5093867094
"1040",19965.7937001398,19097.2234376723,17605.2071118555,16299.129001507,15453.8078388048,17307.518649411,18306.7344149996,17885.8255267956,18014.3334421674,18299.4522032353,18713.3283159607
"1041",14965.3811807518,15325.3747642948,14866.2606415883,14456.5036401838,14640.3103241231,14012.7302910084,13970.0204829575,14136.4957046089,14380.1163445566,14059.5800987116,14275.7885186342
"1042",15819.6877911083,15135.1592748063,14856.3737972172,14524.5076209061,14573.8041886386,14998.1372164724,14366.0892532025,14565.1870679407,14595.7952181261,14850.8070375882,15764.7138396417
"1043",18485.0940674134,18669.5573655682,18135.5031081812,17911.9024236873,16828.2301522506,16830.7110461481,16387.7416413317,16261.3886918987,16597.3591684327,16240.2953669279,16999.4043934555
"1044",18891.141279159,18351.5778384836,18599.4412537619,19325.7115883833,19088.4265118817,18452.6503340918,18020.0018590343,18616.7808410563,19078.2524312022,18595.465575953,19492.0163465376
"1045",21380.7847422074,21299.712531974,20238.63521824,19931.3902080569,19516.562603345,20538.7506820331,20185.0900311503,20145.3182868751,20497.739583674,19482.915730186,19529.3051746011
"1046",25339.9057113312,25018.5368718462,24255.6741249176,23722.2316202296,24042.1049827135,23825.7165456068,23899.7793160864,24572.9434549599,25379.3393669515,25042.7221979404,25566.2957256157
"1047",22614.9094112687,21429.6691297196,22170.3950262899,23479.603340601,22894.1207604147,22940.9893925873,23169.7211737264,23427.3308526428,22715.808715424,21101.6090141175,21220.0508764826
"1048",23289.6989056549,22579.0102746556,22648.3773071051,22603.7478363129,21053.3401158491,21006.8417019178,21391.175203532,21463.9954627007,21833.0858370523,23136.081781364,24154.3125052444
"1049",20154.9796561669,20426.0430468389,21744.6473823923,20220.6523903803,20477.4861442003,20046.8721772842,20642.2133786299,21721.3798015747,22706.1012448908,23491.545138358,22705.1066307891
"1050",21233.907257753,21674.0295818846,21291.5056756139,21618.696711838,22021.294825686,22950.4631046886,23607.0697575718,22929.9490946834,20622.3184206832,19895.5388392438,19635.9502108304
"1051",18588.0449201932,18356.2381580006,20035.5046894409,19641.5134130109,17815.7056130178,17727.8763768252,18501.7203803545,18191.8218925258,19283.5404774153,18700.193838267,19074.00483442
"1052",19181.6873959834,19039.1698789841,19360.9775435465,18425.3070694373,17634.8461460827,17648.3190071049,19195.5237729277,19795.610719567,20697.7109331933,19513.5667103211,19475.4758183672
"1053",15558.5932716934,15513.5432431502,14770.977603577,14934.790967435,15887.1468055702,16521.4240615993,17175.9606007779,15942.3250879253,14997.3167528474,15858.3671660948,15759.2829420953
"1054",15826.7226126132,15102.5807763556,15392.6617071748,15579.7036733599,16493.7212775068,16875.7905290611,17675.7023513961,16091.4964565127,14902.3350731472,15463.6218388469,15126.256648953
"1055",16648.7296853491,16306.3569495357,16219.809640233,16190.1737647169,15879.755784852,16088.9386399797,15700.8829231863,15364.8589093123,16071.256766478,16078.6260117973,16163.708214579
"1056",20919.0267026598,19484.6570562672,20060.9113025237,19817.8843000098,19829.7237380331,20502.3764476957,19177.6300847279,19437.7950552538,21252.9620668911,20328.5314017618,19048.53369679
"1057",22660.8619082131,22581.9549414789,22212.3804248058,21982.2485270137,21864.544817082,22956.3297374124,22104.2069599872,21670.096863389,21809.8336724049,22278.4472479781,22483.5307608066
"1058",26248.2185733342,25192.6683613441,25256.6767675455,24325.5805414128,23946.852291782,24499.00969493,24174.9063839624,23584.7859956054,24769.0427494269,24763.8296771405,24668.6986429249
"1059",21217.610576818,20937.0030397415,21159.2495894313,20538.7669637358,20537.7842525934,19819.3995759071,19045.1884436689,18722.7908095141,18620.1074399677,19481.4601558616,19631.540583588
"1060",20624.4717284528,20460.2559899367,21819.3954326505,20366.3584028871,18820.5879390307,19511.2135198481,20134.986111629,20360.0530640929,19978.0681170958,19647.0182374321,21067.2359275908
"1061",24175.6528620027,25153.2126417938,25801.1520670112,24450.479483245,24445.3919544459,25708.9502664197,28241.8123255676,27258.4285949218,25978.7960079627,24263.8696614262,24744.417593483
"1062",20213.848083713,19207.0498078057,19238.9782480968,19666.382054484,19505.8949227122,20375.8792589079,20909.1326593423,20574.4791853222,20200.0772036644,21067.1656443758,21349.191937103
"1063",19150.3919469389,20205.6259661842,19242.4442591132,18563.594428476,17161.8270181778,16705.2827234197,18376.1033527145,18749.8105248917,18671.2117503763,19220.9418247656,20917.438636747
"1064",17494.3184190389,17996.4142209018,17169.8048322017,17758.8348375845,18933.8165330435,19612.9406055823,19950.0384833226,20005.6997400747,17805.0815603051,16951.4238950625,16634.8777014291
"1065",16367.4676431852,16483.8950631603,16513.1186722404,16344.8031441348,16811.634343958,17421.041755351,17029.6312407036,16755.9788522479,17234.162657298,17324.3203686264,16780.7429150918
"1066",15681.0896274524,15641.7822619186,14952.0362137986,14446.0469425644,14545.2202106481,15046.9776891411,16063.2978575801,15896.0113275089,16598.1632610289,16762.812756274,16758.000605987
"1067",18832.4387404947,19741.5887835464,18844.6654541411,18343.4402317974,18112.8263521002,17831.6445667252,17332.6100595619,17231.612375775,17865.877913866,18072.1187572838,17743.6795811566
"1068",21396.4774524234,20325.6176909918,20089.9225593956,18440.940017289,18145.5045662942,17316.9434525525,17807.9225834501,18228.8940323591,18758.4569055211,19664.7831558249,19535.0856452208
"1069",21544.1839765872,21572.9657900806,21011.2239910819,20107.975465329,18608.0923818996,18593.563716857,19110.1631531729,18378.4615873872,18338.248835153,18201.7536012499,18464.0181793858
"1070",28121.5451222395,31073.4973809942,29927.5355118271,26999.1898135164,26204.0389182203,25956.8434965988,26875.146960462,26167.9948454113,26989.0441036858,26035.933076362,24547.1822349854
"1071",23393.8445042873,23749.9928484223,23318.8791605793,22624.2856082358,22670.4863607147,23567.8241265728,23607.0332737266,22809.9752173374,22846.4455903581,22451.5666972013,21766.6307987448
"1072",20127.6338115248,19305.1265305494,19129.4329563124,19790.2425972165,19772.8983813126,19727.5203220655,19977.0169034011,18970.6998563264,19554.7334991939,19990.3114644283,20796.1940575887
"1073",21265.4981661007,20430.3456461825,20948.3417457584,18781.8667180182,18722.332695174,18359.8900697306,18890.5569193134,18666.0073519924,18813.02824611,19542.9492762419,20111.3886561265
"1074",25196.3178665772,25694.7525267224,25755.0815049659,23985.9637563414,22213.1371701931,20970.9274514512,18894.5045421497,18969.1020024497,19387.3426251887,18947.8915680727,19176.3987529513
"1075",19565.6980121859,18795.9907335065,18692.0419584174,18453.7242771369,18497.450554251,17424.482297897,16853.1089061524,16609.4397576192,17123.8115352297,17996.3192446986,19253.7710251025
"1076",17482.7525981805,16102.9883709577,16588.3944999326,17522.8629554851,16432.346327599,15862.673513914,15374.4137498704,15375.6679358337,15829.6165029673,16619.0678540309,17034.9739747777
"1077",15868.6172814491,15463.0403620602,15609.0378186372,16160.1688977841,15648.3309089409,14294.1986075985,14140.069620141,13975.3349864384,15015.0826404281,15454.4741638117,16436.6803750876
"1078",16259.0019936563,14989.7653622243,14884.209121315,15339.6961849153,13898.6250854521,13741.1260019255,14065.4648972306,13975.8565732727,14476.2492542153,14805.9125245274,14525.4583777259
"1079",16341.9802296973,16049.9055483338,15322.8914795787,15227.3866452943,15889.2313539532,16336.7656292474,15433.6627999936,16829.339489688,17166.3271896931,17264.2897970379,16357.9038932157
"1080",20843.6305247264,20906.3664670512,19667.1840450091,20196.9072889836,19442.3317980839,18435.8338511758,19033.6099655054,18354.39929886,18808.2679364098,19555.8913512993,20050.6890961171
"1081",22926.3710657047,22012.7836022017,23549.784467739,22021.4232913473,23186.6721914983,23753.1271743886,22496.3498638261,22985.8417918594,21283.6716228535,21440.0659324107,20427.3078463359
"1082",24847.9774619274,24615.8057235664,23124.7223472408,22886.2753344093,23833.4364522258,23767.6405918537,23829.6489621446,25339.0034171923,25753.5420572726,24985.8779595074,25381.1734019019
"1083",23099.865325247,23011.2726251589,22829.0302380075,23082.729580754,22882.4851834367,22234.9413356764,22325.57583577,22458.6794805962,22871.7606357679,22681.942309749,24624.5308503986
"1084",21571.2609376989,20543.6358657867,19805.3379325917,19294.6563990699,19076.8059109515,18242.7055553072,18018.6471292867,16987.5458862239,17638.3105014509,18340.579011954,19150.2447706653
"1085",17628.6594813499,18062.6276472651,18824.0152505505,18516.9302045886,18324.0432096159,17529.4579215377,17090.4308293201,17866.451325863,18421.186863951,18910.8233618529,19219.5187348331
"1086",22701.983792855,24331.5543236285,24551.0273586574,21140.1357034638,20016.9589809242,19896.9624020638,19170.2299534266,20158.6552874119,20541.6210236751,19963.6407434235,20956.2911556343
"1087",18983.156767192,17992.379877609,19017.8985266456,20393.6918202218,23061.5016521951,25037.487292726,24581.3507067399,22663.7947781756,21023.4842295328,19840.7330973137,19031.577110509
"1088",19061.0407584957,18369.9827121433,19271.6398137913,20258.0666607439,19416.8991583599,19187.1825969614,20249.6725091425,18720.5990454821,16954.0369663302,16952.7942431329,16794.8489311716
"1089",16714.1434480546,15302.5777772592,16100.9258763709,15941.4612070369,15761.0484411652,15387.6118123271,14483.1267320711,14152.7329765982,14069.5438339247,15382.0312407288,16726.2201763723
"1090",14494.9978250454,15446.8521686648,17030.919215568,16588.3442866323,14425.8522663809,15054.4223616145,14404.3960060461,13792.2410933079,14734.5432585103,15460.3278328538,15691.8188031985
"1091",18087.6373272478,18184.2385573826,17700.0463450772,16636.0747320535,15370.5445027576,15695.9329297029,15713.6711376187,15328.8340366805,16285.0680666053,16701.8951632844,16292.9322237672
"1092",18195.8571604684,17665.2645944016,19112.2977899707,18524.3443820733,17599.0977895172,17142.6208995274,18204.7576531638,16856.3183409993,17972.7241434135,19475.713158375,18423.650577424
"1093",19926.3090433807,20085.1479426826,19583.3317356954,20284.2542324818,21506.2665644249,19296.3813468904,19444.7241924638,20454.3952838906,22864.1900526594,20645.0650456655,19306.8637345464
"1094",23882.2864463547,23736.0601929324,22785.3549678057,22760.1061872185,23059.5288479687,22125.2494999429,21735.9232884943,21227.1751474969,21752.9220421728,22386.9266160731,23338.378983425
"1095",21907.955922543,23142.4620925682,22686.2464728954,22180.569414996,22262.2064449423,22826.3436775174,21301.6437620601,23586.1878606705,26694.3759076469,23579.7457485812,22352.9571442763
"1096",20414.6633421394,20323.8939999428,19813.5164545863,20519.1552197799,20750.9773233739,21248.7123786155,19815.9546124759,19307.6110002808,19252.1759235279,18899.4532273033,20032.8162657201
"1097",25828.2256921669,25916.1637732012,23541.0949102023,22889.9706953483,22710.2564124165,21578.9341609272,21146.7969348208,21684.7448180353,21097.1456110381,22694.460976068,25422.2755101547
"1098",24933.1815818229,21882.320489475,19808.94290639,19351.9182745377,20398.9906013692,22737.5773190524,24668.117972787,23336.3516358209,22415.6596036009,22425.2076562636,21770.2048194093
"1099",22899.8815577481,19825.6751997655,20483.0466842224,22079.0024124051,24660.9342571778,24845.4961584206,22371.8496828044,19955.8852026578,19724.2743087676,22342.1386775506,23016.6596647162
"1100",19562.7711402732,18383.461487164,20502.3353983108,21288.9186472928,21740.701328991,21755.1088620856,20343.7965862336,18524.1823863684,19664.7152918247,20738.1368640035,19973.202720797
"1101",17486.0521526275,17196.261646851,18122.2416582622,18286.9442295612,16457.7938496819,15636.7375664361,15519.328997472,15953.4064216687,18546.3120680998,18935.1324385115,16860.8480774829
"1102",20859.118062802,23278.9539831478,25473.6317947744,24085.9346714898,19908.965064098,18978.1695394865,20370.7700879399,17783.1799368296,17345.8454339629,17577.5197492306,16570.0117895475
"1103",19602.379313209,19966.0775525816,19242.7944951356,18467.3866910247,18506.2731973137,17690.4415349004,16848.4094477825,18293.3726099934,19106.6469426603,18189.7463606676,18463.8400233621
"1104",22098.9596153318,21021.3882243944,21692.8466379806,21380.5202204527,21941.6130992044,21807.4803451343,21487.4970787749,21335.6596787908,23408.1450908476,21496.2851090228,21005.0024842747
"1105",22443.9980783114,22884.3639018608,24315.6700044253,23140.7406022548,22956.2125060064,21590.5199834806,21704.8784290855,20947.5613182807,21179.3722740866,22646.1534108933,23323.5804996424
"1106",25613.902170027,25065.4304501103,24789.8381193774,23534.9120360432,23183.4644618384,22800.0969768358,22886.6716794608,24051.3433540927,23895.8394992914,22955.4901065424,21865.5701768805
"1107",25334.7949349166,25713.8113719184,24264.9907272027,21525.1439171863,21294.0987152995,20482.970195956,20130.4405969993,20649.1209143055,21140.7491499911,20510.4375494411,20145.9283052292
"1108",22450.5988818395,21812.8861858791,20491.475971087,19051.3932562338,18178.5632934647,18699.5772285298,18562.0872179036,17885.3178508209,17686.0297051493,18247.3968938515,18979.272659022
"1109",19697.8372189705,21626.9603788441,20467.8552635621,20912.3525958595,20973.5306060795,21303.9527848928,19147.6120024156,19304.7992056869,19381.6952990532,19469.1097840463,19512.3381093498
"1110",21875.2436070162,22599.8978021773,21880.1475352704,20756.3702621385,20720.7687869781,20511.2004833433,19208.0973778037,19760.0250046575,19732.768366012,18662.7153294652,20161.3465571041
