"","V1","V2","V3","V4","V5"
"result.57",759.261037876942,2745.44516616386,4182.12852287909,5365.52246533197,6440.01258848923
"result.58",-1846.98869638188,438.180464015712,2038.37610020429,3462.22074498219,4512.94651421273
"result.59",1022.26101489189,2762.76550941291,4132.74252515953,5438.43836433936,6617.63109550894
"result.60",1537.22430324993,3047.56375584253,4260.10949811774,5639.02766992607,6860.09170927989
"result.61",-2214.12297448186,1162.41419546832,3229.52629846106,4844.35205547247,6106.18513650878
"result.62",-248.483974435272,1861.21111182703,3405.87983024408,4681.85252486295,5839.0285158195
"result.63",-91.2735417124022,2026.18982004617,3555.46277580116,5161.49038527494,6440.7375122715
"result.64",1386.34223335687,3896.58640585095,5564.40782875262,6757.60765395572,6899.10802657452
"result.65",3117.40307572573,4601.59554740956,4849.68718838489,5182.9197776029,5464.46719188016
"result.66",-66.6660476248799,3169.97636177454,4854.08969757806,6293.41286431726,7507.68988608104
"result.67",-1375.60957565698,1246.53679104739,2774.03269460183,4165.88718288019,5507.65449755876
"result.68",2127.17557269493,3316.42920206359,4650.33083918764,5672.49078436234,6665.72432282664
"result.69",964.299833394991,2931.15056252374,4584.74636534343,5866.16432540251,7057.72814164447
"result.70",-3282.29727078186,-485.893060941342,1166.31877940402,2689.14212161384,4206.62132877631
"result.71",-275.294084146215,2427.86955014304,3767.93771016055,4876.56598442873,5887.32634215693
"result.72",-176.964448819956,1639.80829385215,3202.03922575772,4444.44771595828,5567.32302729998
"result.73",4181.48610013055,5453.38572287815,6390.30901363048,7337.15796732925,8279.13453387456
"result.74",2401.84201815721,3415.3261635992,3520.00123865306,3716.21323645669,3939.02478232313
"result.75",1625.07798543699,3853.38045119299,4926.27791625169,5050.10187205309,5244.25992495061
"result.76",-6321.84536205235,-2557.61602809035,-203.668125313732,1469.50648793447,2722.08639431168
"result.77",607.910540215686,4893.46575609545,6120.56719504166,7153.10145043041,8062.229523629
"result.78",1932.86115108978,3874.68351546311,5263.1738909339,6385.05018727391,7324.25197161348
"result.79",-6858.61579200649,-84.1711072701655,2218.83800798445,3965.74856231656,5451.52461327246
"result.80",1863.05340703217,3402.79353818794,4628.57768962652,5717.53308457629,6705.23362488026
"result.81",-24.137339787665,1893.60850206462,3084.84273298017,4457.18705049857,5543.01369892058
"result.82",-5135.65708929245,-1704.97175704457,400.327649897741,2097.77387145147,3691.62437949586
"result.83",-7588.94724772172,-4217.71851455992,-1978.78384242647,-355.213921288376,1155.9991695106
"result.84",1893.76473565183,3484.51710796478,4702.39487722649,5772.10699662723,7040.47905237621
"result.85",4699.97580333593,5679.49358313978,6516.91766630001,7552.11015914264,8340.63008812444
