"","V1"
"365",0.0462403990501545
"366",0.0494809044975413
"367",0.0461200694298614
"368",0.0514219007725435
"369",0.0500075591152254
"370",0.0486578728152803
"371",0.044617497174858
"372",0.0403611496643217
"373",0.0388925707064635
"374",0.0350603922135496
"375",0.0306521373948734
"376",0.029246772148762
"377",0.0294935785703256
"378",0.0295928279372037
"379",0.0294029913318115
"380",0.02615911303521
"381",0.0225385017945635
"382",0.0224558965377242
"383",0.0231589182486945
"384",0.0234398060010209
"385",0.0214603321678811
"386",0.0155449385349434
"387",0.00789888810840222
"388",0.00169986146568502
"389",-0.00761718008911172
"390",-0.0177616171310703
"391",-0.0176028754255805
"392",-0.0274743585587324
"393",-0.0349201401127954
"394",-0.0447498102808636
"395",-0.0563647684354625
"396",-0.0642352226300322
"397",-0.0752648534405224
"398",-0.0851289541544776
"399",-0.0886212530986412
"400",-0.100210660998747
"401",-0.107693881886457
"402",-0.114237708890553
"403",-0.122045098820265
"404",-0.129943554810385
"405",-0.13298912303111
"406",-0.146118396269216
"407",-0.151392822051238
"408",-0.154922584825251
"409",-0.162835970975558
"410",-0.170821561133533
"411",-0.182580209425769
"412",-0.183303695860256
"413",-0.179738123319642
"414",-0.172621720831666
"415",-0.169490812535034
"416",-0.167723320381347
"417",-0.159502014836649
"418",-0.155392126048565
"419",-0.147933308306786
"420",-0.142327052480628
"421",-0.135785214734193
"422",-0.127283108745354
"423",-0.120388434140237
"424",-0.109916762027574
"425",-0.10682415107776
"426",-0.100546411320918
"427",-0.0926444280453967
"428",-0.0869702290042988
"429",-0.0866688497098633
"430",-0.0891230314262484
"431",-0.0846802639084827
"432",-0.0786493515515203
"433",-0.0716537939644654
"434",-0.0652836788623229
"435",-0.0602953327974712
"436",-0.0595404263021193
"437",-0.0555128881700652
"438",-0.0548194963800663
"439",-0.0545884974912383
"440",-0.0503092642719877
"441",-0.0474929768511962
"442",-0.0397353888252844
"443",-0.0382508954751447
"444",-0.0339050695253176
"445",-0.0287148671801166
"446",-0.0224070390662794
"447",-0.0203664486462197
"448",-0.0159623256493816
"449",-0.0114694876701323
"450",-0.00903899357197024
"451",-0.0109626148856927
"452",-0.0156572085720657
"453",-0.0155330499454497
"454",-0.0130805780846194
"455",-0.0158239094199417
"456",-0.0121184167838
"457",-0.0105895516996791
"458",-0.0103652924300638
"459",-0.00331186060784316
"460",-0.00551492655742991
"461",-0.00518479922761306
"462",-0.00816308954207068
"463",-0.00895451406890246
"464",-0.00592935391672433
"465",-0.00608608291450397
"466",-0.00417360315920146
"467",-0.000491584805673129
"468",-0.000164040356530615
"469",0.00188817597015123
"470",0.00678620564145993
"471",0.00821034282230226
"472",0.00790075703820348
"473",0.0084674391033589
"474",0.00972840955941168
"475",0.00999729556645079
"476",0.0105983362742624
"477",0.0128793199109845
"478",0.0157661122893613
"479",0.0148855038100715
"480",0.0134576568410031
"481",0.0126790184512451
"482",0.00772539925956794
"483",0.00736743875331425
"484",0.00773687206604023
"485",0.00690856605577095
"486",0.0036410752150221
"487",0.00334931401999639
"488",0.000769770646494194
"489",0.000830930325033563
"490",-0.000686106605473857
"491",-0.00312933835609164
"492",-0.00478237003916515
"493",-0.00641680751998663
"494",-0.00853234123257784
"495",-0.00871952773952689
"496",-0.00908734282005141
"497",-0.0118735400390455
"498",-0.0172290877193942
"499",-0.0194200044141208
"500",-0.0174759288999906
"501",-0.019476429325099
"502",-0.018408968448395
"503",-0.0213404789644783
"504",-0.0226621272242669
"505",-0.0230684120569615
"506",-0.0242544683033576
"507",-0.0273630771208077
"508",-0.0279029135916271
"509",-0.0275602784934882
"510",-0.0270695932710235
"511",-0.0265017652736195
"512",-0.0209484458310243
"513",-0.0212956352160996
"514",-0.0180043338932251
"515",-0.0126659969213413
"516",-0.00822401476157608
"517",-0.000896112586310616
"518",0.00447884986316871
"519",0.00369236370270476
"520",0.00425062736917858
"521",0.00633342454144603
"522",0.00572077648125979
"523",0.00603039040853182
"524",0.00972374555328503
"525",0.0111580910362388
"526",0.0138508094119811
"527",0.015375742261344
"528",0.0154069423937631
"529",0.0174641817137016
"530",0.0172143692369885
"531",0.0163742077681275
"532",0.0148420734686655
"533",0.0150197644930286
"534",0.0160589882898621
"535",0.0180677373690123
"536",0.0189330532117149
"537",0.0242253340781002
"538",0.022540798771241
"539",0.0213423480278241
"540",0.0212337050274647
"541",0.0213279147703465
"542",0.0176803052428262
"543",0.013728274602285
"544",0.0136841666550845
"545",0.0111331859553839
"546",0.0126327312130788
"547",0.0137198915195134
"548",0.0137889475854075
"549",0.0214228712920786
"550",0.0244686666141912
"551",0.0274880509727752
"552",0.0265317705879583
"553",0.0274030297984466
"554",0.0292322539982506
"555",0.0291682200162595
"556",0.0333058656263969
"557",0.0333539463181454
"558",0.0351480634486407
"559",0.0353718816025669
"560",0.0361643701667398
"561",0.03450234911035
"562",0.0362751251246319
"563",0.0364472203456304
"564",0.0386251608416419
"565",0.0408789414454226
"566",0.0407203465725703
"567",0.0415680439055469
"568",0.0401954272427452
"569",0.0428272009390885
"570",0.0403828064792664
"571",0.0386679418444837
"572",0.0337341705019458
"573",0.0330827051945904
"574",0.0322077314285363
"575",0.0308791926312284
"576",0.0293925514602714
"577",-0.0345090742545723
"578",-0.0382124409927226
"579",-0.0448446536773413
"580",-0.0509700802846985
"581",-0.0558654619904217
"582",-0.0556734319673289
"583",-0.0552671166616938
"584",-0.0535206672235783
"585",-0.0452356047487404
"586",-0.0443365744479746
"587",-0.042764984888454
"588",-0.0354070848112187
"589",-0.0283462913545612
"590",-0.0197789487968517
"591",-0.0128514801441052
"592",-0.00743465188254033
"593",-0.00724536078550797
"594",-0.00688727794192578
"595",-0.00919026561822733
"596",-0.0124601999141385
"597",-0.0127753275578248
"598",-0.0161125697689555
"599",-0.0176264896335955
"600",-0.0178666874723046
"601",-0.0151185948955052
"602",-0.014913071196466
"603",-0.0141083664056022
"604",-0.012130408530678
"605",-0.010051022757348
"606",-0.0106126778718543
"607",-0.00740070115079416
"608",-0.00167804551286022
"609",0.00136336366281209
"610",0.00498154450404698
"611",0.00690014399771421
"612",0.00870199502423652
"613",0.0104683135778986
"614",0.0115383141865374
"615",0.0160916556535974
"616",0.0155185447598242
"617",0.0196687350097605
"618",0.0218471953728275
"619",0.0196964346129569
"620",0.0183252862852201
"621",0.0177461194843822
"622",0.0198520846513828
"623",0.0205593471403778
"624",0.0231074683211684
"625",0.0207801164019854
"626",0.0225922162625499
"627",0.0217264197156406
"628",0.0246752942583101
"629",0.0243048540220017
"630",0.0225485075283123
"631",0.0185160463165993
"632",0.014472826470618
"633",0.00828839557555727
"634",0.00199336588401333
"635",-0.00528737163158155
"636",-0.0174308499887912
"637",-0.0246279409417393
"638",-0.0301512507579932
"639",-0.0336044958976786
"640",-0.0379299579466404
"641",-0.0419965899853333
"642",-0.0457274910246044
"643",-0.0502891042506551
"644",-0.0539843078937595
"645",-0.0505779432023246
"646",-0.0500347841364005
"647",-0.0538611055062971
"648",-0.0513702796158438
"649",-0.0417211685714931
"650",-0.0384995413656958
"651",-0.0401381242264039
"652",-0.0391863464457616
"653",-0.0395360973997588
"654",-0.0362450668418255
"655",-0.0373046063697524
"656",-0.0261899472497664
"657",-0.0111670181610971
"658",-0.00328456590401782
"659",0.00654487199045772
"660",0.0173852616467659
"661",0.0250472495831272
"662",0.0285833880203078
"663",0.0389895344392139
"664",0.0426408523085117
"665",0.0504051857380201
"666",0.0543975382881646
"667",0.0518559509041441
"668",0.0567578022290279
"669",0.0523410056940096
"670",0.0563672679868634
"671",0.0527820975249821
"672",0.0459072064657819
"673",0.0497771288189766
"674",0.0509744045584282
"675",0.0548705666604941
"676",0.0535145852850712
"677",0.0585146627384973
"678",0.059858093843613
"679",0.0576365080624699
"680",0.0511106919618072
"681",0.044954443813242
"682",0.046646811726845
"683",0.0519697540718996
"684",0.059606991821213
"685",0.0669772954359391
"686",0.0787700977557101
"687",0.0882675987944664
"688",0.0999193608903067
"689",0.105851377711705
"690",0.11451113362624
"691",0.123730037169772
"692",0.123889068391034
"693",0.11153571208643
"694",0.0954630356753576
"695",0.0859737092117236
"696",0.0835059912295652
"697",0.0760910838430124
"698",0.067822181785246
"699",0.0676301871966632
"700",0.0679101503744114
"701",0.069832204390996
"702",0.0707819081659219
"703",0.0746804367345441
"704",0.0740739052148098
"705",0.0711815056549977
"706",0.0607620176468368
"707",0.0596833461651287
"708",0.0541484106072817
"709",0.0543898207743873
"710",0.0506878191775854
"711",0.0433195965005637
"712",0.033501790473602
"713",0.0275369110299694
"714",0.0213039947140026
"715",0.0197512134472393
"716",0.015065087498769
"717",0.0142123604407376
"718",0.00962182107331638
"719",0.00745821629363175
"720",0.00534442399574747
"721",0.00367414198738686
"722",0.0101097739984237
"723",0.018178725967261
"724",0.0281682426143592
"725",0.0183464315255685
"726",0.0153019565881052
"727",0.0202073619926209
"728",0.0291238937499432
"729",0.0402182712299426
"730",0.0567684392166667
"731",0.0729517768949867
"732",0.0793664041402322
"733",0.0955835968005825
"734",0.105540534868546
"735",0.118744884355291
"736",0.118027357070581
"737",0.118809136841277
"738",0.113405833680432
"739",0.112339405342667
"740",0.116102416230234
"741",0.120278344582074
"742",0.122085525897083
"743",0.120833945516856
"744",0.109936595744863
"745",0.094177239229224
"746",0.0768719739467338
"747",0.0614273598487433
"748",0.0497728750413172
"749",0.0370875308956916
"750",0.00831247645819316
"751",-0.00531397498540986
"752",-0.0188048770745182
"753",-0.0132773430527002
"754",-0.0250127374215257
"755",-0.0301487845091738
"756",-0.0384587434417618
"757",-0.0400141864165774
"758",-0.0446130381424861
"759",-0.0476882675799642
"760",-0.054875239782692
"761",-0.0585339170476047
"762",-0.0564376724362401
"763",-0.0438252083855332
"764",-0.0511132986265983
"765",-0.0512362552260305
"766",-0.0456741204369209
"767",-0.0418101349607081
"768",-0.0430160762399927
"769",-0.0439041840849012
"770",-0.0399965343144906
"771",-0.0331744868314771
"772",-0.0215478544989113
"773",-0.0205278685910519
"774",-0.0221954054681778
"775",-0.021079022788952
"776",-0.0202306284323299
"777",-0.0205269231344913
"778",-0.026192477465012
"779",-0.0261099014970056
"780",-0.0196985291384023
"781",-0.0225674875863725
"782",-0.0259227668681178
"783",-0.018975276439897
"784",-0.0217446097284979
"785",-0.0224900022320821
"786",-0.020801671570956
"787",-0.00958942223178738
"788",-0.001828337527358
"789",0.00907926071393961
"790",0.0222010857789919
"791",0.0340125617541134
"792",0.0368299876846109
"793",0.0432094432010458
"794",0.0502638378242307
"795",0.0560560337884924
"796",0.0605555873368768
"797",0.0629964383254175
"798",0.0681885417080872
"799",0.0746430884473268
"800",0.065700196963388
"801",0.0700168616893486
"802",0.0709544333987528
"803",0.0723382541610057
"804",0.0718173910925718
"805",0.0724974942552526
"806",0.0758061983286847
"807",0.0706256086575485
"808",0.0699485004754092
"809",0.0712004135922103
"810",0.0690633788485796
"811",0.0684826874049599
"812",0.0673867223847178
"813",0.0651341489522181
"814",0.0620283171972975
"815",0.0591179967334547
"816",0.0559897769948652
"817",0.0492786241998666
"818",0.0450530476144626
"819",0.0404710207259042
"820",0.0346505396812248
"821",0.0290763815221817
"822",0.0265512652011273
"823",0.024324125846408
"824",0.0227791993091543
"825",0.0247945745632094
"826",0.020584925433183
"827",0.0179579624426711
"828",0.0130152728610161
"829",0.00533194806647785
"830",0.00495544720228991
"831",0.00467509330594529
"832",0.00343160125416886
"833",-0.00123332101295293
"834",-0.00219500083349244
"835",-0.00366651165180609
"836",-0.00581509388895518
"837",-0.0065248771057822
"838",-0.00270301755001945
"839",-0.00335050939605663
"840",-0.00468019516682638
"841",-0.002689892392022
"842",-0.00273504346680342
"843",-0.00106612121262473
"844",0.000675982640155337
"845",-0.00110904317880334
"846",0.000298862495246355
"847",-0.000480353904305231
"848",-0.00556760276725987
"849",-0.00773820984898377
"850",-0.0062370094978127
"851",-0.0110819215620548
"852",-0.0126993509714017
"853",-0.012505281417415
"854",-0.0136432921037064
"855",-0.0159892323737013
"856",-0.0202587497053219
"857",-0.0187179681007403
"858",-0.0126083643976647
"859",-0.0110337545950224
"860",-0.0125332553086286
"861",-0.0165408052345443
"862",-0.0184432296126116
"863",-0.0207827108322013
"864",-0.0274442958775085
"865",-0.0491787299369714
"866",-0.0538441965837695
"867",-0.0545074759280788
"868",-0.0520603877374852
"869",-0.0554247326619022
"870",-0.0559216395677644
"871",-0.0499062062727612
"872",-0.0487554734295635
"873",-0.0357058154172358
"874",-0.0336860702947419
"875",-0.0303144182154902
"876",-0.0301972906975638
"877",-0.0285865202902863
"878",-0.0291451913837217
"879",-0.0276585237557698
"880",-0.0272388584145837
"881",-0.0270066250976775
"882",-0.0301036992725393
"883",-0.0353021293956044
"884",-0.0373545309477579
"885",-0.0408657653392437
"886",-0.0478842010294759
"887",-0.0553098957734077
"888",-0.0554700454942492
"889",-0.0559565798900648
"890",-0.0556299789467253
"891",-0.0520765268390816
"892",-0.047501798996592
"893",-0.0384177193303977
"894",-0.0252462252638018
"895",-0.0161488709802314
"896",-0.0054580611113404
"897",-0.000378543066081427
"898",-0.000447446192600398
"899",0.00203030362528001
"900",0.00105176415725428
"901",-0.00302434409561592
"902",-0.00669489921771738
"903",-0.0106874070118309
"904",-0.0144354461843884
"905",-0.0125692840642411
"906",-0.0102241715904137
"907",-0.00693891771092514
"908",0.00135012027825598
"909",0.00842018399164457
"910",0.0146857051377056
"911",0.0184016872956235
"912",0.0192675558152576
"913",0.0219947676857893
"914",0.0193614579119293
"915",0.0177009248758913
"916",0.0153495248083801
"917",0.0136016520996332
"918",0.0123581248662902
"919",0.00730026707035469
"920",0.00401821591774709
"921",0.00250638016127336
"922",-0.00493115663395183
"923",-0.0102800883126808
"924",-0.0182146433409278
"925",-0.0257799021598981
"926",-0.0354920409878848
"927",-0.0387205968949986
"928",-0.0451834709949434
"929",-0.0511502060116014
"930",-0.0489635926092233
"931",-0.0516496778906583
"932",-0.057107923319313
"933",-0.0567385487394121
"934",-0.0609281604758517
"935",-0.0657907378627497
"936",-0.0675815302573323
"937",-0.069467703373174
"938",-0.0736389500542391
"939",-0.0761233514668602
"940",-0.0759181780895922
"941",-0.072362120551085
"942",-0.0693781661632583
"943",-0.0657381368202676
"944",-0.0574414602222463
"945",-0.051440971382303
"946",-0.0392687897130651
"947",-0.0243627752669752
"948",-0.021672430295916
"949",-0.0129118240141629
"950",-0.00977172223142997
"951",-0.00563361818277763
"952",-0.000412921471420913
"953",0.00889910898211843
"954",0.01881321202049
"955",0.0254280999404646
"956",0.0269457142800188
"957",0.0223847387824192
"958",0.0210428513087993
"959",0.0200580993856461
"960",0.0284846787386499
"961",0.0273119444253828
"962",0.0334885974770313
"963",0.0294578756195949
"964",0.0345578222228318
"965",0.0219671693609224
"966",0.00588856255429626
"967",0.00192093211360872
"968",-0.000314219076470723
"969",0.00783724262716445
"970",0.0195920624159361
"971",0.0294738669042264
"972",0.0314462314669339
"973",0.0359175680758119
"974",0.0326025159425834
"975",0.0360732620466958
"976",0.037740532567227
"977",0.0450929699705944
"978",0.056436487790249
"979",0.069183860951354
"980",0.065421181558428
"981",0.0474631251131165
"982",0.0315702292256883
"983",0.0159843614150459
"984",-0.00772382257468741
"985",-0.0223358353586982
"986",-0.0281369890891123
"987",-0.0360636667320812
"988",-0.0438397815421694
"989",-0.0533016450891135
"990",-0.068752288359269
"991",-0.0805183574168063
"992",-0.0827614713467722
"993",-0.0873145652627712
"994",-0.0918232416281062
"995",-0.107051011072234
"996",-0.110715618908216
"997",-0.112088861333182
"998",-0.115781957315759
"999",-0.118264270431121
"1000",-0.128764175562687
"1001",-0.143426610372405
"1002",-0.151009784824042
"1003",-0.148884934715621
"1004",-0.146331061773959
"1005",-0.146426622595336
"1006",-0.146337681807246
"1007",-0.15977077195862
"1008",-0.15201993797959
"1009",-0.143572158603745
"1010",-0.140628095493777
"1011",-0.144169392222202
"1012",-0.164794042179913
"1013",-0.146273596109866
"1014",-0.117779954127763
"1015",-0.102257027921645
"1016",-0.0848992260275902
"1017",-0.0597052716952825
"1018",-0.0294094750008181
"1019",-0.011201802899507
"1020",0.0139255173898891
"1021",0.0425556038266056
"1022",0.0726423148263558
"1023",0.0972339461535759
"1024",0.113028602659182
"1025",0.126698758463276
"1026",0.13923601294991
"1027",0.131856408990532
"1028",0.123823923696389
"1029",0.116205503962184
"1030",0.111232734107088
"1031",0.110541159678928
"1032",0.0993270454058326
"1033",0.0864553620694876
"1034",0.0755297263323072
"1035",0.0629366791807923
"1036",0.0475470039875607
"1037",0.0392404743545069
"1038",0.0332732096247824
"1039",0.0251172546645438
"1040",0.0166881637973612
"1041",0.0107320869192364
"1042",0.00268921889640161
"1043",-0.00348561397859148
"1044",-0.00564145283589734
"1045",-0.0109454744000909
"1046",-0.0126693763416292
"1047",-0.00775047196179274
"1048",-0.00585864508522632
"1049",-0.00855709691621448
"1050",-0.0116538267319712
"1051",-0.0151674887127382
"1052",-0.0170670677829762
"1053",-0.0253200966666159
"1054",-0.0357099971839545
"1055",-0.04541788868743
"1056",-0.0534950827293175
"1057",-0.0610052734576972
"1058",-0.0708434576578615
"1059",-0.0714942585241722
"1060",-0.0732911526819393
"1061",-0.0776909517919729
"1062",-0.0801055087642033
"1063",-0.0811530024435309
"1064",-0.075795856520124
"1065",-0.0764796668439792
"1066",-0.0839790317522583
"1067",-0.0857303042750753
"1068",-0.0870962948069189
"1069",-0.0835365867906027
"1070",-0.0856738691816701
"1071",-0.0716076907578972
"1072",-0.0718616088065623
"1073",-0.071365881734816
"1074",-0.057357063167701
"1075",-0.0437938137195548
"1076",-0.0389722533226732
"1077",-0.027639973568229
"1078",-0.00711678427733087
"1079",0.00286761543825353
"1080",0.00573800974284489
"1081",0.0121352263564857
"1082",0.0171148973429149
"1083",0.0209029249406147
"1084",0.0282123140596398
"1085",0.0339788078861655
"1086",0.0359087721110822
"1087",0.0397711445084956
"1088",0.0452013102558877
"1089",0.0461111730401974
"1090",0.0514842149518194
"1091",0.0536780947162406
"1092",0.056043912656854
"1093",0.0577243511409214
"1094",0.0566003876475276
"1095",0.0468069333038466
"1096",0.0402254226565292
"1097",0.0300307506070282
"1098",0.0217718025113853
"1099",0.0142758518134375
"1100",0.0070178374567772
"1101",-0.00319383080461777
"1102",-0.00731593240518014
"1103",-0.0113582799508394
"1104",-0.0231029095567589
"1105",-0.0338029310861522
"1106",-0.0440574369569839
"1107",-0.0506715399629942
"1108",-0.0520329028061736
"1109",-0.0545586992866108
"1110",-0.0539522141854274
"1111",-0.0552785715538822
"1112",-0.0577514545310451
"1113",-0.0561532426859617
"1114",-0.059436190086176
"1115",-0.0641626883311547
"1116",-0.0643159000908383
