"","x"
"1",0.99502111951775
"2",0.99262573369596
"3",0.984577213019634
"4",0.993431024145967
"5",0.993261953516876
"6",0.980346831225816
"7",0.992435992966295
"8",0.987099058431735
"9",0.993389254609205
"10",0.982699508774981
"11",0.974598097024773
"12",0.986700892132861
"13",0.983111288043403
"14",0.984026652457178
"15",0.983415752628774
"16",0.984544596360026
"17",0.974937000472024
"18",0.988010749375059
"19",0.968862892001926
"20",0.974047185984371
"21",0.990851102109876
"22",0.971668470339803
"23",0.981216041951041
"24",0.980297992863896
"25",0.978450653153095
"26",0.973346400754057
"27",0.968734047539274
"28",0.985251133146269
"29",0.978877911359426
"30",0.985712321681874
"31",0.981202954757996
"32",0.981957600221902
"33",0.981764583894288
"34",0.982004990048127
"35",0.979389693253555
"36",0.959086425869139
"37",0.949732699171052
"38",0.972109674077182
"39",0.970586883176647
"40",0.976081716839372
"41",0.978199071748684
"42",0.971761964021272
"43",0.981656712661234
"44",0.972222275914753
"45",0.979033042059009
"46",0.977198080426095
"47",0.97942326573716
"48",0.960325554986706
"49",0.954311878016389
"50",0.941253727361074
"51",0.956729990238524
"52",0.958582779163423
"53",0.962519763251411
"54",0.965672001782535
"55",0.960293812159514
"56",0.970583185283357
"57",0.973925313027163
"58",0.980347555461268
"59",0.958884871703889
"60",0.961491050534892
"61",0.96987156219154
"62",0.959851110595977
"63",0.944121672596985
"64",0.943082365088064
"65",0.927846122271028
"66",0.932574148142709
"67",0.939036999299646
"68",0.954070955334806
"69",0.939010477053838
"70",0.941867692773983
"71",0.951902674785518
"72",0.967434221623386
"73",0.969572504977875
"74",0.97647900635329
"75",0.950789824458344
"76",0.957474858142611
"77",0.950776093692772
"78",0.939915760787655
"79",0.938967534894271
"80",0.940429033964126
"81",0.933396769388844
"82",0.904929778464678
"83",0.905983009068746
"84",0.901875688942612
"85",0.931167351035571
"86",0.928244543679915
"87",0.935312188349589
"88",0.95091671240246
"89",0.946598172139072
"90",0.95792818492173
"91",0.949061042031313
"92",0.978604927342925
"93",0.956233960034458
"94",0.945898159421338
"95",0.946497688182072
"96",0.923871213323539
"97",0.921648235893882
"98",0.928087379539056
"99",0.936939795506365
"100",0.890660788149842
"101",0.897013612871933
"102",0.918007701328
"103",0.871927197745995
"104",0.894963513188822
"105",0.903437825670646
"106",0.908339623468173
"107",0.920704859892323
"108",0.931336344903145
"109",0.955719096477707
"110",0.946823869767412
"111",0.955051774825546
"112",0.968926347476677
"113",0.96939173825795
"114",0.945968958756802
"115",0.942297962166302
"116",0.914078605926642
"117",0.8905890673278
"118",0.895645864545919
"119",0.904305695541864
"120",0.913278242913372
"121",0.885552035011373
"122",0.880738904718076
"123",0.898727515849776
"124",0.880697081694483
"125",0.884413422485758
"126",0.885818979010758
"127",0.884534871321299
"128",0.914880252823681
"129",0.921511791430577
"130",0.937573255639082
"131",0.927645304729589
"132",0.945225499113032
"133",0.955425502557827
"134",0.969776990796743
"135",0.955104628459007
"136",0.939047112700515
"137",0.911309470267609
"138",0.907802089367716
"139",0.883529653482763
"140",0.890282170876009
"141",0.889861303441489
"142",0.897724939825102
"143",0.903043870108329
"144",0.878317413051894
"145",0.875738534636654
"146",0.900264043008514
"147",0.860539691756368
"148",0.868708890214455
"149",0.876658027405839
"150",0.867866464642864
"151",0.880514806388591
"152",0.898116477388058
"153",0.901702422801929
"154",0.907725980645869
"155",0.948712094645005
"156",0.940507102706773
"157",0.955368897122751
"158",0.957248845154269
"159",0.953226794785211
"160",0.9171583940444
"161",0.898274001203649
"162",0.887183640286554
"163",0.890042595842436
"164",0.835368253326339
"165",0.872858467315294
"166",0.852784736147437
"167",0.872384890273064
"168",0.885002883160298
"169",0.846952179194517
"170",0.850255381031429
"171",0.895641799667258
"172",0.875040194448763
"173",0.856325995909361
"174",0.887264855439406
"175",0.847246434862651
"176",0.882863949051868
"177",0.873125679039636
"178",0.877572119965673
"179",0.897347575801573
"180",0.913963939198379
"181",0.927195975472408
"182",0.932131371931963
"183",0.943147473806203
"184",0.951304391729111
"185",0.943747819341236
"186",0.913922472851765
"187",0.881914533876605
"188",0.880491152548208
"189",0.893546616408418
"190",0.859794137017224
"191",0.840250634067808
"192",0.849530965472842
"193",0.861079006324378
"194",0.863124895450365
"195",0.871358859736624
"196",0.884126275482987
"197",0.833644445225375
"198",0.896564245789012
"199",0.892748196644894
"200",0.869748834376508
"201",0.856896379459043
"202",0.836124042384314
"203",0.844514136901362
"204",0.867107356826272
"205",0.865518522013901
"206",0.857235416160481
"207",0.886039448695994
"208",0.896130901747203
"209",0.923454132565219
"210",0.919361671832497
"211",0.932680777751256
"212",0.929936191543797
"213",0.924646431863723
"214",0.912635859026767
"215",0.857514280366426
"216",0.871594386021932
"217",0.889936578592601
"218",0.869140273859958
"219",0.829357401303231
"220",0.825533154170959
"221",0.835207890911342
"222",0.856568462804694
"223",0.859015703334191
"224",0.858453235409562
"225",0.822212726291377
"226",0.831323775403613
"227",0.853149674983038
"228",0.879359246082174
"229",0.867014222154247
"230",0.826634391267683
"231",0.829489025895164
"232",0.816885370195102
"233",0.849787222289371
"234",0.864333851148634
"235",0.852142579943856
"236",0.854259837176635
"237",0.89692220947184
