"","x"
"1",0.885953591581996
"2",0.414914557548933
"3",0.704497947602149
"4",0.524851098630829
"5",0.539348639790737
"6",0.882630479478187
"7",0.826625434831014
"8",0.455414559623032
"9",0.320379262916207
"10",1.45200124067171
"11",0.36357390440884
"12",0.399365112769206
"13",0.777946425688955
"14",0.518662149244161
"15",0.550663317756222
"16",0.365770582134663
"17",0.391465681721607
"18",0.879247316046851
"19",0.601180087519911
"20",0.631774707673878
"21",1.31662018364958
"22",0.439955229833247
"23",0.760495909146165
"24",1.07449152372288
"25",0.614676040534869
"26",0.531643439427566
"27",0.947663411762047
"28",0.571218712346091
"29",0.91405997336694
"30",1.95584171361532
"31",0.658467441033295
"32",0.361315853990386
"33",1.13997940665351
"34",0.664921783018806
"35",0.582490840847011
"36",0.75269406280677
"37",0.538185973050921
"38",0.409139280297672
"39",0.351020786160351
"40",0.662168630674844
"41",0.367383656542713
"42",0.526542483930814
"43",0.388282132484001
"44",0.544839950471381
"45",0.331741398650623
"46",0.367884602642745
"47",0.849190455389894
"48",1.25311229273488
"49",0.616871775563483
"50",1.16184147517167
"51",0.360694200450922
"52",0.907863281415643
"53",0.469303371231637
"54",0.419695234926653
"55",0.742919622778536
"56",0.73385028892253
"57",0.651851072327914
"58",0.913239082767064
"59",0.646222126260978
"60",1.33796926474229
"61",0.649657471454416
"62",0.791634182336419
"63",0.493780981245017
"64",0.639500875837969
"65",0.440537080509396
"66",1.26325977196331
"67",0.4344082915817
"68",0.331680860372871
"69",0.616994535735208
"70",0.629664963740453
"71",0.999205649354998
"72",1.44171906667069
"73",0.609796434614227
"74",0.436364881136428
"75",0.530549992493881
"76",0.888421903026161
"77",0.368269678242899
"78",0.346542343144236
"79",0.95545919500728
"80",0.551263981134106
"81",0.529400277693393
"82",1.06444519687331
"83",0.592424757854814
"84",1.64201161429089
"85",0.434843693014947
"86",0.52033306777762
"87",0.806253318353602
"88",0.815951031306249
"89",0.441470358062899
"90",0.803106180769141
"91",0.844419594480744
"92",0.411129262045455
"93",1.02623924015294
"94",0.446612786414053
"95",0.646183539159039
"96",0.785332059559917
"97",0.632678615107566
"98",0.549926685355706
"99",0.682359776949
"100",0.650800609336862
"101",0.536167116664214
"102",0.810364904727527
"103",0.421781022768161
"104",0.786245517982761
"105",0.421503421577574
"106",0.562613822356415
"107",0.636526276538524
"108",0.598105960371067
"109",0.385954475634447
"110",0.55521751529276
"111",1.05450287043114
"112",1.39744790031726
"113",0.917513346788137
"114",0.80313425491147
"115",0.660496157488469
"116",0.997711734777389
"117",0.897767015148418
"118",0.527959216583038
"119",0.478322371207706
"120",0.427247566220366
"121",0.599338125487924
"122",0.446448458561932
"123",0.675108600943861
"124",0.507597249291667
"125",0.9824383457741
"126",0.634393024708112
"127",0.450571459819732
"128",0.37198037029383
"129",1.25719212465938
"130",1.13048819239306
"131",1.00189234924021
"132",0.602479377662544
"133",1.02154507852599
"134",0.535489202704157
