"","x"
"1",0.484523109375183
"2",0.329030185374371
"3",0.287502732808424
"4",0.32295847574069
"5",0.336429763946452
"6",0.203020590398787
"7",0.427340082808141
"8",0.210757087973791
"9",0.29612285396927
"10",0.197773900312957
"11",0.182248111286109
"12",1
"13",0.317057707311786
"14",0.208255333873832
"15",0.213605786083594
"16",0.21050244852447
"17",0.182124853409793
"18",0.266442456558375
"19",0.163021857670701
"20",0.14982694926425
"21",0.458758136326087
"22",0.169775596931098
"23",0.208683594409039
"24",0.208139380026941
"25",0.16828449190045
"26",0.158843824175949
"27",0.176383069438871
"28",0.25043176667569
"29",0.207300027574954
"30",0.286741491428353
"31",0.313784094028888
"32",0.227603032180542
"33",0.207566836987032
"34",0.229312648020509
"35",0.213180759756069
"36",0.128560360472154
"37",0.104958398759445
"38",1
"39",0.137885663583204
"40",0.197467726659044
"41",0.2284200775002
"42",0.202687483759704
"43",0.319765527411689
"44",1
"45",0.217501274544544
"46",0.209850850235992
"47",0.22425621828988
"48",1
"49",1
"50",0.0947188751378404
"51",0.126394167926729
"52",0.156596496531838
"53",0.174279674936095
"54",0.170653783625337
"55",1
"56",0.203249485347779
"57",0.273585737541493
"58",0.217305765861599
"59",0.166208591706668
"60",0.16966284361999
"61",0.177982341208953
"62",0.164417645260206
"63",0.124268957129468
"64",0.0943531081946128
"65",1
"66",1
"67",0.12537409687618
"68",0.148914340620503
"69",0.114411181343527
"70",1
"71",1
"72",0.1834559913918
"73",0.254458405219311
"74",0.191456746351209
"75",0.152858664379477
"76",0.16303341184791
"77",1
"78",0.135561648919043
"79",0.126886434534131
"80",0.0999613505233693
"81",1
"82",0.0643698641492163
"83",1
"84",0.0964699987066703
"85",0.117371315738877
"86",0.114680654670411
"87",0.130799138409783
"88",0.149802314513464
"89",1
"90",0.156258048462458
"91",0.193670867238056
"92",0.188600809480399
"93",0.157566468203341
"94",0.14114913234967
"95",0.136146731445959
"96",1
"97",0.10997031610352
"98",0.102017267866492
"99",1
"100",0.0632699312415204
"101",0.0604690671253453
"102",1
"103",0.0745879240238397
"104",0.0906520596599777
"105",0.0964061014399484
"106",0.100444189043798
"107",0.113475942807374
"108",1
"109",0.14980259419868
"110",0.135829126651693
"111",1
"112",0.157397640196438
"113",0.178118453161485
"114",0.141904200794661
"115",0.127717592095879
"116",0.107813592194433
"117",0.0904277303852521
"118",0.0878082856306555
"119",0.0883303167410872
"120",0.0732567447840236
"121",0.057480345604544
"122",1
"123",1
"124",0.0694371370039804
"125",0.0761216000420931
"126",0.0817748120226928
"127",0.087838511888542
"128",0.100791356693929
"129",0.1148518518643
"130",0.130331414703768
"131",0.109692408202249
"132",0.130720641528541
"133",0.190919936792003
"134",0.161218486853642
"135",0.143636356893895
"136",0.130783497764685
"137",0.102806320211646
"138",0.0964354809086466
"139",0.0858396204429694
"140",0.0855293913754206
"141",0.0826101133386298
"142",0.0787916186838207
"143",0.0611946968417802
"144",0.0537250337559837
"145",0.0486027733767148
"146",1
"147",0.100585638912408
"148",0.0664724058042215
"149",0.0712992381490038
"150",1
"151",1
"152",0.0877219889960338
"153",0.0994263595064771
"154",0.102439996228772
"155",0.123147144120718
"156",0.116901850838768
"157",0.189736771689031
"158",0.128034805808981
"159",0.133513849974301
"160",0.106930211949099
"161",0.0950956404857638
"162",0.0844418748392224
"163",0.0821882115117641
"164",1
"165",0.0713741903344429
"166",1
"167",0.0615210081032597
"168",1
"169",0.0468675818043285
"170",1
"171",0.0492236799987402
"172",0.0561567668095351
"173",0.0603392034582909
"174",0.0679641473500418
"175",1
"176",0.0764833569017541
"177",0.0716506947829822
"178",0.0799437066528413
"179",0.0946819715454324
"180",1
"181",0.10181325214381
"182",0.105878576028355
"183",0.158407108356831
"184",0.117188636428141
"185",0.114253807299821
"186",1
"187",1
"188",1
"189",0.0775302757164537
"190",1
"191",1
