"","V1","V2","V3","V4","V5","V6","V7","V8"
"32",44033.2543801361,24523.1702453763,7830.73942582227,756.760748189066,-5477.33634912966,-5104.82841179776,-2853.30403476548,2114.22002550472
"33",41529.7379827645,22083.3937535825,7158.05551437015,-3736.95119013142,-8007.38595503733,-7886.85246704388,-5862.06338893784,-1013.50773850597
"34",46402.3682749413,26575.0954056334,8609.94222465067,-1815.93098001579,-4754.09687784659,-6805.23270894578,-5923.26865282127,-980.218791489417
"35",54331.3389558068,29325.2421714414,7192.50399069546,-965.884981120347,-6536.77977815334,-7783.33858950379,-7206.17019696753,-1673.97936278865
"36",47418.4454012351,22938.4357332684,6294.25605178164,-3569.16987582776,-10354.9234164203,-11207.0189345567,-7450.1684405876,-2786.70596575622
"37",44132.0087018837,23874.7346325395,7675.15664901014,-2482.88323956084,-8422.62825753594,-11387.7721697809,-8589.67759601677,-3648.00973736697
"38",42199.8164922649,21165.5109172653,4935.33609411343,-4419.54564391565,-9140.14857492113,-12320.7206080214,-9338.24249298578,-3563.432101378
"39",43862.3857725592,17470.1593703192,4054.09298039501,-2732.78304018507,-9253.8890650205,-11569.3002493311,-8574.4591045358,-4879.52145159639
"40",48464.574366946,22074.8041079673,9018.38730279618,-1246.3669847903,-7998.34251808671,-6832.15023693957,-5317.44432674743,-1284.05726969328
"41",45576.3676789104,29350.3177207577,21060.4404146811,20804.3400317816,17281.8512949673,8436.55601638292,1099.34778920536,1716.52385805726
"42",43053.0532893178,23218.3783506504,8240.20959589898,2466.33703232765,-3074.84604290956,-6246.97394705117,-5974.2008023947,-748.44601536206
"43",41170.9437697528,16088.3591555351,1707.53665791943,-7757.157565858,-12592.8421996423,-15027.5134651493,-11659.7699404072,-6553.18525776958
"44",39062.3557772745,16081.076055177,1635.72106252331,-8034.57989630444,-12018.25228817,-10860.6040646888,-10469.8112893493,-6499.60722596054
"45",44455.6999492656,29384.8346919535,9568.6244905258,-5095.63857659409,-7994.27614322353,-9700.48118205505,-9021.09612261613,-4128.38346840719
"46",43905.9014368568,26016.2410052371,13743.4947581172,-1325.32176044546,-7339.36691093921,-8352.327253525,-7504.46009602498,-1050.07255801679
"47",42747.4939112247,21255.1784311585,4694.67401574814,-7191.49874220102,-11635.1289599103,-11986.2000475077,-9922.14843929878,-5688.47892446035
"48",47320.0851505843,17992.3976997459,1908.29320313976,-10885.7504465749,-13553.7495059626,-15541.3174346242,-14467.2026001335,-10149.4204891522
"49",46072.469729298,21397.5469339844,5177.12953987109,-4384.85727405904,-12519.7925059965,-13665.4092613573,-13130.0943382574,-8050.55924035762
"50",58366.2001655461,30361.6014764253,20431.5726215804,8080.24221595487,-3499.66888461342,-5929.00201679306,-2196.39777794392,5837.22976888208
"51",58335.9669200389,25275.159667101,14454.208584342,6526.82074249855,-504.792136545017,-3903.95205805873,-2191.00434997921,2928.02180883595
"52",47741.9290368137,23505.8438126322,6082.44870712598,-2720.18979134628,-8647.67860338245,-9625.76078381123,-6129.50952908945,-694.758481687299
"53",54276.657930621,23892.9819723548,10642.5532387102,1812.97117885701,-4165.81261540101,-4646.02762702575,-3037.03497541447,3202.00581159147
"54",53121.8013639192,27271.7311455375,9314.38834629544,-2345.9009442303,-5529.0101215933,-6316.81887989934,-4088.39815598466,1557.32377781947
"55",53892.8162974795,31881.2928795043,13152.3022861776,3257.65880137948,-5137.48931267597,-9222.95783235253,-6592.44443956263,-3494.2457349258
"56",51157.0434325209,23721.4853821011,11365.4877159206,1979.43154890704,-3252.32033900484,-987.759444982366,2508.15896691412,8574.48237012573
"57",41259.1194106949,24325.7371365406,6593.77861900115,-459.540747938903,-4299.35833440487,-4377.01754208893,-5011.06689789954,-1637.94037694116
"58",44183.2009195563,19333.5767461142,4849.74689099021,-1592.43319763884,-6535.37861032497,-8572.44389885954,-8017.13626800805,-3415.68779771273
"59",42836.8764486639,22704.491609231,8239.79290307944,167.522380920862,-6483.53692550598,-10969.9758530789,-8964.32393595691,-3722.68206769349
"60",43671.5383768916,29408.6350596081,8060.37532080116,-3561.46686074642,-10699.5640787956,-12843.6806642688,-9857.82677180025,-3996.64105424129
"61",42819.4618356004,19506.0625178108,3719.64200029758,-4811.08415871954,-10502.736266533,-13146.7121534834,-9801.01870621475,-3692.81368766587
"62",55841.0656237455,30223.6042002898,9841.27214589671,-2124.48347286603,-6226.74534635335,-6397.11497573272,-5223.18041671858,-653.676130021733
"63",51379.5291944194,30838.8693366275,12032.0499018482,1671.74623272956,-6061.04599153878,-7524.52506308108,-4628.79296568195,2026.10981301604
"64",50342.6636432471,29676.7096919863,9455.93113361142,1258.99075220594,-3921.38179373284,-9355.23353623071,-4059.33941448173,828.218153240319
"65",58321.935977693,29959.1116024672,15532.9791267401,7777.92458371702,1204.94562976366,556.359869883032,3805.52120250299,14593.1506895417
"66",62608.578833995,32306.5123600117,10629.2597382014,1507.53601234689,-1985.80787614641,-6386.14840672654,-6345.74859492636,-748.741133257819
"67",50332.9403963513,28358.9336656323,7158.88722890669,1897.70572551186,-5621.77383216786,-6859.88207766661,-5186.26161808077,2496.35337216606
"68",46038.4503271384,28433.077691013,4580.78842527511,-6940.40167430168,-11273.3392170615,-13136.3657606876,-11650.5976356841,-4901.54065040212
"69",42838.5559425158,22083.1688512095,1700.65807105848,-5368.39490470193,-10176.4577414702,-11616.3414658504,-8189.83908021914,-2935.67149213432
