"","x"
"1",0.806490884535719
"2",0.810137653611016
"3",0.829503303669815
"4",0.813509100716317
"5",0.754137781341443
"6",0.676558649222313
"7",0.608616503662115
"8",0.554787916090361
"9",0.52455690995874
"10",0.537386841724529
"11",0.577764626573604
"12",0.594504612897425
"13",0.5859700546646
"14",0.524543920327992
"15",0.563472722072736
"16",0.590635857387943
"17",0.70037845093924
"18",0.718274923455792
"19",0.729537519646786
"20",0.699889936892748
"21",0.677251587957465
"22",0.714327479082296
"23",0.657881145401716
"24",0.617508390571158
"25",0.562520807303079
"26",0.542480864307276
"27",0.473613889384113
"28",0.451936902489015
"29",0.506135628037978
"30",0.539913551785475
"31",0.465988096585103
"32",0.320004036798041
"33",0.2550652661541
"34",0.256957048715414
"35",0.249598972651725
"36",0.271280151601774
"37",0.253199883518756
"38",0.33260981435001
"39",0.367060965106201
"40",0.351484654144397
"41",0.442356096463814
"42",0.463266195496862
"43",0.465730343629329
"44",0.423731524024315
"45",0.347803474075799
"46",0.409970108627175
"47",0.371397330244154
"48",0.311769483712832
"49",0.320781574933946
"50",0.369811427584514
"51",0.450539077143768
"52",0.590091270932865
"53",0.628586773670397
"54",0.585009806719554
"55",0.493489580824969
"56",0.553637589651923
"57",0.545563664698312
"58",0.452718985239458
"59",0.402497593893447
"60",0.367140087849074
"61",0.429416824055397
"62",0.372794954704827
"63",0.405312624482057
"64",0.424949476624366
"65",0.442624611070774
"66",0.479195387519906
"67",0.447663562492974
"68",0.450308300240046
"69",0.428345123860427
"70",0.554246911334086
"71",0.535213907100011
"72",0.46870277049864
"73",0.342390924291457
"74",0.393956157619872
"75",0.378746709375461
"76",0.379235408323726
"77",0.376186103418272
"78",0.357319698272993
"79",0.424795311362234
"80",0.575172630421154
"81",0.650362439393524
"82",0.638732922741825
"83",0.45780088119421
"84",0.388385737067597
"85",0.374677811853846
"86",0.388701105909058
"87",0.413398814300204
"88",0.403257610010685
"89",0.443995359376854
"90",0.530459049467932
"91",0.492333951347052
"92",0.402336299756649
"93",0.423593883365169
"94",0.393750782546652
"95",0.359324880405884
"96",0.410504865645237
"97",0.397360688669033
"98",0.504456938565889
"99",0.519610185503778
"100",0.503077945559699
"101",0.543811736010251
"102",0.592037196767786
"103",0.695562555127094
"104",0.617328333342864
"105",0.63179338826529
"106",0.674778688440561
"107",0.695152547593465
"108",0.623567843259414
"109",0.539452407295567
"110",0.535058814606565
"111",0.517822004496355
"112",0.441083143613974
"113",0.338725347129935
"114",0.327308747757266
"115",0.313914164592019
"116",0.425579516293398
"117",0.426753812205398
"118",0.452314642773721
"119",0.419394211829116
"120",0.381719885316617
"121",0.394274183122531
"122",0.400307096473785
"123",0.518631439743297
"124",0.62881809537013
"125",0.67794300808691
"126",0.658727095571018
"127",0.698038770049042
"128",0.662034898336839
"129",0.658072123452606
"130",0.649834379060238
"131",0.674023177410904
"132",0.742362987507455
"133",0.78836238641343
"134",0.775001921791714
"135",0.824225006499124
"136",0.674978226201742
"137",0.711623334918865
"138",0.872233096855916
"139",0.902212162209057
"140",0.824342226627109
"141",0.737824154931422
"142",0.743924035403541
"143",0.707190601631136
"144",0.640431766648856
"145",0.657238812837984
"146",0.650860220382276
"147",0.711098223867214
"148",0.71756051884115
"149",0.780377200306289
"150",0.797913510161331
"151",0.689442676187711
"152",0.661162375946731
"153",0.702949818775895
"154",0.678845837045522
"155",0.628670607166842
"156",0.625647725787267
"157",0.616683653669989
"158",0.626701724046816
"159",0.642314444575102
"160",0.692465391806003
"161",0.650988493358439
"162",0.654628379895619
"163",0.651620915774332
"164",0.674494497315596
"165",0.633053103861218
"166",0.651255850187315
"167",0.650019777747808
"168",0.685868027191187
"169",0.665466694711606
"170",0.625917141098671
"171",0.817557089029462
"172",0.85223323982171
"173",0.822654164268405
"174",0.721433527240332
"175",0.699194110381296
"176",0.722473439940354
"177",0.702323971980082
"178",0.711360059208512
"179",0.735590392066974
"180",0.731244973698429
"181",0.653566554611185
"182",0.732233735208901
"183",0.884146565126826
"184",1.01393224647151
"185",1.01481133970057
"186",0.977119933250951
"187",0.918474678311116
"188",0.866689031753046
"189",0.833475596689098
"190",0.811645330548426
"191",0.873376817576683
"192",0.924403334787281
"193",0.869080047917901
"194",0.863483001565797
"195",0.749754013525106
"196",0.675463654391092
"197",0.645692794479858
"198",0.649164260894206
"199",0.696458058825948
"200",0.678469366340622
"201",0.612271120213605
"202",0.595030895545502
"203",0.693999484257104
"204",0.682337830688621
"205",0.735458578503943
"206",0.807223829603016
"207",0.741766752690303
"208",0.734659108865845
"209",0.651540879020134
"210",0.590929193488381
"211",0.639598007950516
"212",0.705968973079099
"213",0.639330563124303
"214",0.577765721275445
"215",0.571521377549108
"216",0.595596156671746
"217",0.600228845590672
"218",0.617152556118403
"219",0.599460988447241
"220",0.583746646540991
"221",0.62563972607738
"222",0.611766741251554
"223",0.643164791140218
"224",0.682421286306309
"225",0.672429371878839
"226",0.599860216410516
"227",0.502322330469916
"228",0.499533218647766
"229",0.516286841088594
"230",0.535942558423696
"231",0.552431490306931
"232",0.523419537019127
"233",0.551445003819501
"234",0.56677446868675
"235",0.5634138819541
"236",0.578396536219302
"237",0.594073972521938
"238",0.607151498981347
"239",0.676337654580536
"240",0.613033596564771
"241",0.56727308208923
"242",0.532827448753889
"243",0.606743610367319
"244",0.627700871535765
"245",0.780902961764055
"246",0.788531797725472
"247",0.835750158064569
"248",0.866596088999228
"249",0.833880491579261
"250",0.777259079542275
"251",0.767254128332901
"252",0.745571130247818
"253",0.694135335965698
"254",0.627685220065559
"255",0.586618628111586
"256",0.569076397845419
"257",0.539571396493798
"258",0.58748883987023
"259",0.623524244111079
"260",0.602705941645201
"261",0.598915680067062
"262",0.552487261395845
"263",0.519136358909822
"264",0.546017503649573
"265",0.502834069951034
"266",0.467971644528649
"267",0.451048295986911
"268",0.473529878078273
"269",0.532090817291752
"270",0.541170819764466
"271",0.5568667619842
"272",0.487003471083635
"273",0.492032227901671
"274",0.473869595672926
"275",0.467577733678245
"276",0.394645730391877
"277",0.336861539551697
"278",0.385940688228828
"279",0.338443397976564
"280",0.327587104588199
"281",0.330887598210535
"282",0.330107695446757
"283",0.303618070656155
"284",0.392635956899303
"285",0.453475770733049
"286",0.359255012581808
"287",0.347902057999927
"288",0.235152089632741
"289",0.24760941240347
"290",0.228468076296485
"291",0.25702774420193
"292",0.315941821776739
"293",0.347117824985464
"294",0.319659830080435
"295",0.274579278502112
"296",0.285003510995833
"297",0.338454156051228
"298",0.299001445936899
"299",0.277383761093203
"300",0.308034945665386
"301",0.321130804340871
"302",0.331493784466578
"303",0.329780189385235
"304",0.373218050196399
"305",0.408325009337869
"306",0.428666846645055
"307",0.446347005565015
"308",0.449716449217377
"309",0.497012230701315
"310",0.544261889938947
"311",0.615802221598718
"312",0.595185237074609
"313",0.532259610751148
"314",0.476936577307226
"315",0.431001010846402
"316",0.503547155921281
"317",0.580861421389013
"318",0.566982167059867
"319",0.492736910450431
"320",0.513725073344354
"321",0.553587982939227
"322",0.530248689396236
"323",0.533493385378688
"324",0.544038654929766
"325",0.5300510171247
"326",0.542447518305278
"327",0.60576953113975
"328",0.61864285619037
"329",0.622393710016782
"330",0.627946656664041
